Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv,X,Y,Z
4600.0,0.9705418946099,2317032930.274,10.55191200322,3.129281814668,-0.5239761471897,21.78962209257,68.78925338321,247728816.564,214.8752999505,0.249340781937,0.2493407831921,2175759297.484,1,0.437753,0.161932,0.400315
4600.0,0.9683385885438,2307641437.815,10.58690408038,3.138058733021,-0.5129005173129,21.78842242322,70.83051591305,247710156.2529,221.0843941061,0.2522031764919,0.2522031777114,2374505567.757,1,0.437716,0.16192,0.400364
4600.0,0.9660435201792,2298024465.616,10.62104460158,3.146701669986,-0.5019873472512,21.78714389857,73.06443958712,247688204.8086,227.7007892722,0.2537895242921,0.2537895254776,2589626078.055,1,0.437673,0.161905,0.400422
4600.0,0.9636563426496,2288185161.507,10.65438125858,3.155199823627,-0.4912221550495,21.785783687,75.50250533205,247661939.9796,234.7892343296,0.2559456175028,0.2559456186554,2822602314.543,1,0.437621,0.161888,0.400491
4600.0,0.9611780728484,2278131811.881,10.6869418341,3.163554440813,-0.480602464935,21.78433936875,78.1537272295,247631243.6097,242.3721021648,0.2562475167232,0.2562475178436,3074931024.628,1,0.43756,0.161866,0.400574
4600.0,0.9586020110891,2267841608.082,10.71884844486,3.171701521822,-0.4700781219249,21.78280457905,81.04130152158,247593633.9284,250.7196414438,0.2541289694938,0.2541289705827,3349102961.779,1,0.437486,0.16184,0.400674
4600.0,0.9559240542951,2257303337.516,10.75017401608,3.179604533339,-0.4596231783026,21.7811789876,84.17927573475,247549736.6311,260.0099783455,0.2488028980069,0.2488028990599,3647632095.316,1,0.437398,0.161808,0.400794
4600.0,0.9531332163828,2246480015.53,10.78105589339,3.187175574821,-0.4491800865441,21.77944791261,87.58754929439,247495067.6668,270.622328708,0.2407861354662,0.240786136482,3974144747.771,1,0.43729,0.16177,0.40094
4600.0,0.9502220106282,2235350180.3,10.81157218841,3.194361807731,-0.4387155783166,21.77760441986,91.27427110833,247428198.296,282.830352496,0.2299635920361,0.2299635930173,4332290876.525,1,0.43716,0.161722,0.401118
4600.0,0.947185737384,2223904055.7,10.84176195966,3.20113559564,-0.4282136255694,21.77564146255,95.24032147664,247347536.7228,296.8384071433,0.2176343469364,0.2176343478858,4725759697.158,1,0.437001,0.161664,0.401335
