# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.68105070332214e+25 kg
# Mean radius       s0 = 2.538868e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225522
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000596.572114
# J2  =  3510.364519
# J4  =   -37.350776
# J6  =     0.681726
# J8  =    -0.018161
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  2054  1.2657e+07  2.6497e+03  2.2836e+11  
  2055  1.2651e+07  2.6497e+03  2.2856e+11  
  2056  1.2645e+07  2.6497e+03  2.2877e+11  
  2057  1.2639e+07  2.6498e+03  2.2897e+11  
  2058  1.2632e+07  2.6498e+03  2.2917e+11  
  2059  1.2626e+07  2.6498e+03  2.2937e+11  
  2060  1.2620e+07  2.6499e+03  2.2957e+11  
  2061  1.2614e+07  2.6499e+03  2.2977e+11  
  2062  1.2608e+07  2.6499e+03  2.2998e+11  
  2063  1.2601e+07  2.6500e+03  2.3018e+11  
  2064  1.2595e+07  2.6500e+03  2.3038e+11  
  2065  1.2589e+07  2.6500e+03  2.3058e+11  
  2066  1.2583e+07  2.6501e+03  2.3078e+11  
  2067  1.2577e+07  2.6501e+03  2.3098e+11  
  2068  1.2570e+07  2.6501e+03  2.3118e+11  
  2069  1.2564e+07  2.6502e+03  2.3138e+11  
  2070  1.2558e+07  2.6502e+03  2.3159e+11  
  2071  1.2552e+07  2.6502e+03  2.3179e+11  
  2072  1.2546e+07  2.6503e+03  2.3199e+11  
  2073  1.2539e+07  2.6503e+03  2.3219e+11  
  2074  1.2533e+07  2.6503e+03  2.3239e+11  
  2075  1.2527e+07  2.6504e+03  2.3259e+11  
  2076  1.2521e+07  2.6504e+03  2.3279e+11  
  2077  1.2515e+07  2.6504e+03  2.3299e+11  
  2078  1.2508e+07  2.6505e+03  2.3320e+11  
  2079  1.2502e+07  2.6505e+03  2.3340e+11  
  2080  1.2496e+07  2.6505e+03  2.3360e+11  
  2081  1.2490e+07  2.6506e+03  2.3380e+11  
  2082  1.2484e+07  2.6506e+03  2.3400e+11  
  2083  1.2477e+07  2.6506e+03  2.3420e+11  
  2084  1.2471e+07  2.6507e+03  2.3440e+11  
  2085  1.2465e+07  2.6507e+03  2.3460e+11  
  2086  1.2459e+07  2.6508e+03  2.3480e+11  
  2087  1.2453e+07  2.6508e+03  2.3500e+11  
  2088  1.2446e+07  2.6508e+03  2.3521e+11  
  2089  1.2440e+07  2.6509e+03  2.3541e+11  
  2090  1.2434e+07  2.6509e+03  2.3561e+11  
  2091  1.2428e+07  2.6509e+03  2.3581e+11  
  2092  1.2422e+07  2.6510e+03  2.3601e+11  
  2093  1.2415e+07  2.6510e+03  2.3621e+11  
  2094  1.2409e+07  2.6510e+03  2.3641e+11  
  2095  1.2403e+07  2.6511e+03  2.3661e+11  
  2096  1.2397e+07  2.6511e+03  2.3681e+11  
  2097  1.2391e+07  2.6511e+03  2.3701e+11  
  2098  1.2384e+07  2.6512e+03  2.3721e+11  
  2099  1.2378e+07  2.6512e+03  2.3741e+11  
  2100  1.2372e+07  2.6512e+03  2.3761e+11  
  2101  1.2366e+07  2.6513e+03  2.3781e+11  
  2102  1.2360e+07  2.6513e+03  2.3802e+11  
  2103  1.2353e+07  2.6513e+03  2.3822e+11  
  2104  1.2347e+07  2.6514e+03  2.3842e+11  
  2105  1.2341e+07  2.6514e+03  2.3862e+11  
  2106  1.2335e+07  2.6514e+03  2.3882e+11  
  2107  1.2329e+07  2.6515e+03  2.3902e+11  
  2108  1.2322e+07  2.6515e+03  2.3922e+11  
  2109  1.2316e+07  2.6515e+03  2.3942e+11  
  2110  1.2310e+07  2.6516e+03  2.3962e+11  
  2111  1.2304e+07  2.6516e+03  2.3982e+11  
  2112  1.2298e+07  2.6517e+03  2.4002e+11  
  2113  1.2291e+07  2.6517e+03  2.4022e+11  
  2114  1.2285e+07  2.6517e+03  2.4042e+11  
  2115  1.2279e+07  2.6518e+03  2.4062e+11  
  2116  1.2273e+07  2.6518e+03  2.4082e+11  
  2117  1.2267e+07  2.6518e+03  2.4102e+11  
  2118  1.2260e+07  2.6519e+03  2.4122e+11  
  2119  1.2254e+07  2.6519e+03  2.4142e+11  
  2120  1.2248e+07  2.6519e+03  2.4162e+11  
  2121  1.2242e+07  2.6520e+03  2.4182e+11  
  2122  1.2236e+07  2.6520e+03  2.4202e+11  
  2123  1.2229e+07  2.6520e+03  2.4222e+11  
  2124  1.2223e+07  2.6521e+03  2.4242e+11  
  2125  1.2217e+07  2.6521e+03  2.4262e+11  
  2126  1.2211e+07  2.6521e+03  2.4282e+11  
  2127  1.2205e+07  2.6522e+03  2.4302e+11  
  2128  1.2198e+07  2.6522e+03  2.4322e+11  
  2129  1.2192e+07  2.6522e+03  2.4342e+11  
  2130  1.2186e+07  2.6523e+03  2.4362e+11  
  2131  1.2180e+07  2.6523e+03  2.4382e+11  
  2132  1.2174e+07  2.6524e+03  2.4402e+11  
  2133  1.2167e+07  2.6524e+03  2.4422e+11  
  2134  1.2161e+07  2.6524e+03  2.4442e+11  
  2135  1.2155e+07  2.6525e+03  2.4462e+11  
  2136  1.2149e+07  2.6525e+03  2.4482e+11  
  2137  1.2143e+07  2.6525e+03  2.4502e+11  
  2138  1.2136e+07  2.6526e+03  2.4522e+11  
  2139  1.2130e+07  2.6526e+03  2.4542e+11  
  2140  1.2124e+07  2.6526e+03  2.4562e+11  
  2141  1.2118e+07  2.6527e+03  2.4582e+11  
  2142  1.2112e+07  2.6527e+03  2.4602e+11  
  2143  1.2105e+07  2.6527e+03  2.4622e+11  
  2144  1.2099e+07  2.6528e+03  2.4642e+11  
  2145  1.2093e+07  2.6528e+03  2.4662e+11  
  2146  1.2087e+07  2.6529e+03  2.4682e+11  
  2147  1.2081e+07  2.6529e+03  2.4702e+11  
  2148  1.2074e+07  2.6529e+03  2.4722e+11  
  2149  1.2068e+07  2.6530e+03  2.4742e+11  
  2150  1.2062e+07  2.6530e+03  2.4762e+11  
  2151  1.2056e+07  2.6530e+03  2.4782e+11  
  2152  1.2050e+07  2.6531e+03  2.4802e+11  
  2153  1.2044e+07  2.6531e+03  2.4822e+11  
  2154  1.2037e+07  2.6531e+03  2.4842e+11  
  2155  1.2031e+07  2.6532e+03  2.4862e+11  
  2156  1.2025e+07  2.6532e+03  2.4882e+11  
  2157  1.2019e+07  2.6532e+03  2.4902e+11  
  2158  1.2013e+07  2.6533e+03  2.4922e+11  
  2159  1.2006e+07  2.6533e+03  2.4942e+11  
  2160  1.2000e+07  2.6534e+03  2.4962e+11  
  2161  1.1994e+07  2.6534e+03  2.4982e+11  
  2162  1.1988e+07  2.6534e+03  2.5001e+11  
  2163  1.1982e+07  2.6535e+03  2.5021e+11  
  2164  1.1975e+07  2.6535e+03  2.5041e+11  
  2165  1.1969e+07  2.6535e+03  2.5061e+11  
  2166  1.1963e+07  2.6536e+03  2.5081e+11  
  2167  1.1957e+07  2.6536e+03  2.5101e+11  
  2168  1.1951e+07  2.6536e+03  2.5121e+11  
  2169  1.1944e+07  2.6537e+03  2.5141e+11  
  2170  1.1938e+07  2.6537e+03  2.5161e+11  
  2171  1.1932e+07  2.6538e+03  2.5181e+11  
  2172  1.1926e+07  2.6538e+03  2.5201e+11  
  2173  1.1920e+07  2.6538e+03  2.5221e+11  
  2174  1.1913e+07  2.6539e+03  2.5241e+11  
  2175  1.1907e+07  2.6539e+03  2.5261e+11  
  2176  1.1901e+07  2.6539e+03  2.5281e+11  
  2177  1.1895e+07  2.6540e+03  2.5300e+11  
  2178  1.1889e+07  2.6540e+03  2.5320e+11  
  2179  1.1882e+07  2.6540e+03  2.5340e+11  
  2180  1.1876e+07  2.6541e+03  2.5360e+11  
  2181  1.1870e+07  2.6541e+03  2.5380e+11  
  2182  1.1864e+07  2.6542e+03  2.5400e+11  
  2183  1.1858e+07  2.6542e+03  2.5420e+11  
  2184  1.1851e+07  2.6542e+03  2.5440e+11  
  2185  1.1845e+07  2.6543e+03  2.5460e+11  
  2186  1.1839e+07  2.6543e+03  2.5480e+11  
  2187  1.1833e+07  2.6543e+03  2.5500e+11  
  2188  1.1827e+07  2.6544e+03  2.5520e+11  
  2189  1.1820e+07  2.6544e+03  2.5539e+11  
  2190  1.1814e+07  2.6545e+03  2.5559e+11  
  2191  1.1808e+07  2.6545e+03  2.5579e+11  
  2192  1.1802e+07  2.6545e+03  2.5599e+11  
  2193  1.1796e+07  2.6546e+03  2.5619e+11  
  2194  1.1789e+07  2.6546e+03  2.5639e+11  
  2195  1.1783e+07  2.6546e+03  2.5659e+11  
  2196  1.1777e+07  2.6547e+03  2.5679e+11  
  2197  1.1771e+07  2.6547e+03  2.5699e+11  
  2198  1.1765e+07  2.6547e+03  2.5719e+11  
  2199  1.1758e+07  2.6548e+03  2.5738e+11  
  2200  1.1752e+07  2.6548e+03  2.5758e+11  
  2201  1.1746e+07  2.6549e+03  2.5778e+11  
  2202  1.1740e+07  2.6549e+03  2.5798e+11  
  2203  1.1734e+07  2.6549e+03  2.5818e+11  
  2204  1.1727e+07  2.6550e+03  2.5838e+11  
  2205  1.1721e+07  2.6550e+03  2.5858e+11  
  2206  1.1715e+07  2.6550e+03  2.5878e+11  
  2207  1.1709e+07  2.6551e+03  2.5898e+11  
  2208  1.1703e+07  2.6551e+03  2.5917e+11  
  2209  1.1696e+07  2.6552e+03  2.5937e+11  
  2210  1.1690e+07  2.6552e+03  2.5957e+11  
  2211  1.1684e+07  2.6552e+03  2.5977e+11  
  2212  1.1678e+07  2.6553e+03  2.5997e+11  
  2213  1.1672e+07  2.6553e+03  2.6017e+11  
  2214  1.1665e+07  2.6554e+03  2.6037e+11  
  2215  1.1659e+07  2.6554e+03  2.6057e+11  
  2216  1.1653e+07  2.6554e+03  2.6076e+11  
  2217  1.1647e+07  2.6555e+03  2.6096e+11  
  2218  1.1641e+07  2.6555e+03  2.6116e+11  
  2219  1.1634e+07  2.6555e+03  2.6136e+11  
  2220  1.1628e+07  2.6556e+03  2.6156e+11  
  2221  1.1622e+07  2.6556e+03  2.6176e+11  
  2222  1.1616e+07  2.6557e+03  2.6196e+11  
  2223  1.1610e+07  2.6557e+03  2.6216e+11  
  2224  1.1603e+07  2.6557e+03  2.6235e+11  
  2225  1.1597e+07  2.6558e+03  2.6255e+11  
  2226  1.1591e+07  2.6558e+03  2.6275e+11  
  2227  1.1585e+07  2.6558e+03  2.6295e+11  
  2228  1.1579e+07  2.6559e+03  2.6315e+11  
  2229  1.1572e+07  2.6559e+03  2.6335e+11  
  2230  1.1566e+07  2.6560e+03  2.6355e+11  
  2231  1.1560e+07  2.6560e+03  2.6374e+11  
  2232  1.1554e+07  2.6560e+03  2.6394e+11  
  2233  1.1548e+07  2.6561e+03  2.6414e+11  
  2234  1.1541e+07  2.6561e+03  2.6434e+11  
  2235  1.1535e+07  2.6562e+03  2.6454e+11  
  2236  1.1529e+07  2.6562e+03  2.6474e+11  
  2237  1.1523e+07  2.6562e+03  2.6494e+11  
  2238  1.1517e+07  2.6563e+03  2.6513e+11  
  2239  1.1510e+07  2.6563e+03  2.6533e+11  
  2240  1.1504e+07  2.6564e+03  2.6553e+11  
  2241  1.1498e+07  2.6564e+03  2.6573e+11  
  2242  1.1492e+07  2.6564e+03  2.6593e+11  
  2243  1.1486e+07  2.6565e+03  2.6613e+11  
  2244  1.1479e+07  2.6565e+03  2.6633e+11  
  2245  1.1473e+07  2.6565e+03  2.6652e+11  
  2246  1.1467e+07  2.6566e+03  2.6672e+11  
  2247  1.1461e+07  2.6566e+03  2.6692e+11  
  2248  1.1455e+07  2.6567e+03  2.6712e+11  
  2249  1.1448e+07  2.6567e+03  2.6732e+11  
  2250  1.1442e+07  2.6567e+03  2.6752e+11  
  2251  1.1436e+07  2.6568e+03  2.6771e+11  
  2252  1.1430e+07  2.6568e+03  2.6791e+11  
  2253  1.1424e+07  2.6569e+03  2.6811e+11  
  2254  1.1417e+07  2.6569e+03  2.6831e+11  
  2255  1.1411e+07  2.6569e+03  2.6851e+11  
  2256  1.1405e+07  2.6570e+03  2.6871e+11  
  2257  1.1399e+07  2.6570e+03  2.6890e+11  
  2258  1.1393e+07  2.6571e+03  2.6910e+11  
  2259  1.1386e+07  2.6571e+03  2.6930e+11  
  2260  1.1380e+07  2.6571e+03  2.6950e+11  
  2261  1.1374e+07  2.6572e+03  2.6970e+11  
  2262  1.1368e+07  2.6572e+03  2.6990e+11  
  2263  1.1362e+07  2.6573e+03  2.7009e+11  
  2264  1.1355e+07  2.6573e+03  2.7029e+11  
  2265  1.1349e+07  2.6573e+03  2.7049e+11  
  2266  1.1343e+07  2.6574e+03  2.7069e+11  
  2267  1.1337e+07  2.6574e+03  2.7089e+11  
  2268  1.1331e+07  2.6575e+03  2.7109e+11  
  2269  1.1324e+07  2.6575e+03  2.7128e+11  
  2270  1.1318e+07  2.6575e+03  2.7148e+11  
  2271  1.1312e+07  2.6576e+03  2.7168e+11  
  2272  1.1306e+07  2.6576e+03  2.7188e+11  
  2273  1.1300e+07  2.6577e+03  2.7208e+11  
  2274  1.1294e+07  2.6577e+03  2.7228e+11  
  2275  1.1287e+07  2.6577e+03  2.7247e+11  
  2276  1.1281e+07  2.6578e+03  2.7267e+11  
  2277  1.1275e+07  2.6578e+03  2.7287e+11  
  2278  1.1269e+07  2.6579e+03  2.7307e+11  
  2279  1.1263e+07  2.6579e+03  2.7327e+11  
  2280  1.1256e+07  2.6579e+03  2.7347e+11  
  2281  1.1250e+07  2.6580e+03  2.7366e+11  
  2282  1.1244e+07  2.6580e+03  2.7386e+11  
  2283  1.1238e+07  2.6581e+03  2.7406e+11  
  2284  1.1232e+07  2.6581e+03  2.7426e+11  
  2285  1.1225e+07  2.6582e+03  2.7446e+11  
  2286  1.1219e+07  2.6582e+03  2.7465e+11  
  2287  1.1213e+07  2.6582e+03  2.7485e+11  
  2288  1.1207e+07  2.6583e+03  2.7505e+11  
  2289  1.1201e+07  2.6583e+03  2.7525e+11  
  2290  1.1194e+07  2.6584e+03  2.7545e+11  
  2291  1.1188e+07  2.6584e+03  2.7565e+11  
  2292  1.1182e+07  2.6584e+03  2.7584e+11  
  2293  1.1176e+07  2.6585e+03  2.7604e+11  
  2294  1.1170e+07  2.6585e+03  2.7624e+11  
  2295  1.1163e+07  2.6586e+03  2.7644e+11  
  2296  1.1157e+07  2.6586e+03  2.7664e+11  
  2297  1.1151e+07  2.6587e+03  2.7683e+11  
  2298  1.1145e+07  2.6587e+03  2.7703e+11  
  2299  1.1139e+07  2.6587e+03  2.7723e+11  
  2300  1.1132e+07  2.6588e+03  2.7743e+11  
  2301  1.1126e+07  2.6588e+03  2.7763e+11  
  2302  1.1120e+07  2.6589e+03  2.7783e+11  
  2303  1.1114e+07  2.6589e+03  2.7802e+11  
  2304  1.1108e+07  2.6589e+03  2.7822e+11  
  2305  1.1101e+07  2.6590e+03  2.7842e+11  
  2306  1.1095e+07  2.6590e+03  2.7862e+11  
  2307  1.1089e+07  2.6591e+03  2.7882e+11  
  2308  1.1083e+07  2.6591e+03  2.7901e+11  
  2309  1.1077e+07  2.6592e+03  2.7921e+11  
  2310  1.1070e+07  2.6592e+03  2.7941e+11  
  2311  1.1064e+07  2.6592e+03  2.7961e+11  
  2312  1.1058e+07  2.6593e+03  2.7981e+11  
  2313  1.1052e+07  2.6593e+03  2.8001e+11  
  2314  1.1046e+07  2.6594e+03  2.8020e+11  
  2315  1.1039e+07  2.6594e+03  2.8040e+11  
  2316  1.1033e+07  2.6595e+03  2.8060e+11  
  2317  1.1027e+07  2.6595e+03  2.8080e+11  
  2318  1.1021e+07  2.6595e+03  2.8100e+11  
  2319  1.1015e+07  2.6596e+03  2.8119e+11  
  2320  1.1008e+07  2.6596e+03  2.8139e+11  
  2321  1.1002e+07  2.6597e+03  2.8159e+11  
  2322  1.0996e+07  2.6597e+03  2.8179e+11  
  2323  1.0990e+07  2.6598e+03  2.8199e+11  
  2324  1.0984e+07  2.6598e+03  2.8219e+11  
  2325  1.0977e+07  2.6598e+03  2.8238e+11  
  2326  1.0971e+07  2.6599e+03  2.8258e+11  
  2327  1.0965e+07  2.6599e+03  2.8278e+11  
  2328  1.0959e+07  2.6600e+03  2.8298e+11  
  2329  1.0953e+07  2.6600e+03  2.8318e+11  
  2330  1.0946e+07  2.6601e+03  2.8337e+11  
  2331  1.0940e+07  2.6601e+03  2.8357e+11  
  2332  1.0934e+07  2.6601e+03  2.8377e+11  
  2333  1.0928e+07  2.6602e+03  2.8397e+11  
  2334  1.0922e+07  2.6602e+03  2.8417e+11  
  2335  1.0915e+07  2.6603e+03  2.8436e+11  
  2336  1.0909e+07  2.6603e+03  2.8456e+11  
  2337  1.0903e+07  2.6604e+03  2.8476e+11  
  2338  1.0897e+07  2.6604e+03  2.8496e+11  
  2339  1.0891e+07  2.6605e+03  2.8516e+11  
  2340  1.0884e+07  2.6605e+03  2.8536e+11  
  2341  1.0878e+07  2.6605e+03  2.8555e+11  
  2342  1.0872e+07  2.6606e+03  2.8575e+11  
  2343  1.0866e+07  2.6606e+03  2.8595e+11  
  2344  1.0860e+07  2.6607e+03  2.8615e+11  
  2345  1.0853e+07  2.6607e+03  2.8635e+11  
  2346  1.0847e+07  2.6608e+03  2.8654e+11  
  2347  1.0841e+07  2.6608e+03  2.8674e+11  
  2348  1.0835e+07  2.6609e+03  2.8694e+11  
  2349  1.0829e+07  2.6609e+03  2.8714e+11  
  2350  1.0822e+07  2.6609e+03  2.8734e+11  
  2351  1.0816e+07  2.6610e+03  2.8754e+11  
  2352  1.0810e+07  2.6610e+03  2.8773e+11  
  2353  1.0804e+07  2.6611e+03  2.8793e+11  
  2354  1.0798e+07  2.6611e+03  2.8813e+11  
  2355  1.0791e+07  2.6612e+03  2.8833e+11  
  2356  1.0785e+07  2.6612e+03  2.8853e+11  
  2357  1.0779e+07  2.6613e+03  2.8873e+11  
  2358  1.0773e+07  2.6613e+03  2.8892e+11  
  2359  1.0767e+07  2.6614e+03  2.8912e+11  
  2360  1.0760e+07  2.6614e+03  2.8932e+11  
  2361  1.0754e+07  2.6614e+03  2.8952e+11  
  2362  1.0748e+07  2.6615e+03  2.8972e+11  
  2363  1.0742e+07  2.6615e+03  2.8992e+11  
  2364  1.0736e+07  2.6616e+03  2.9011e+11  
  2365  1.0729e+07  2.6616e+03  2.9031e+11  
  2366  1.0723e+07  2.6617e+03  2.9051e+11  
  2367  1.0717e+07  2.6617e+03  2.9071e+11  
  2368  1.0711e+07  2.6618e+03  2.9091e+11  
  2369  1.0705e+07  2.6618e+03  2.9111e+11  
  2370  1.0698e+07  2.6619e+03  2.9130e+11  
  2371  1.0692e+07  2.6619e+03  2.9150e+11  
  2372  1.0686e+07  2.6620e+03  2.9170e+11  
  2373  1.0680e+07  2.6620e+03  2.9190e+11  
  2374  1.0674e+07  2.6621e+03  2.9210e+11  
  2375  1.0667e+07  2.6621e+03  2.9230e+11  
  2376  1.0661e+07  2.6621e+03  2.9249e+11  
  2377  1.0655e+07  2.6622e+03  2.9269e+11  
  2378  1.0649e+07  2.6622e+03  2.9289e+11  
  2379  1.0643e+07  2.6623e+03  2.9309e+11  
  2380  1.0636e+07  2.6623e+03  2.9329e+11  
  2381  1.0630e+07  2.6624e+03  2.9349e+11  
  2382  1.0624e+07  2.6624e+03  2.9368e+11  
  2383  1.0618e+07  2.6625e+03  2.9388e+11  
  2384  1.0612e+07  2.6625e+03  2.9408e+11  
  2385  1.0605e+07  2.6626e+03  2.9428e+11  
  2386  1.0599e+07  2.6626e+03  2.9448e+11  
  2387  1.0593e+07  2.6627e+03  2.9468e+11  
  2388  1.0587e+07  2.6627e+03  2.9487e+11  
  2389  1.0581e+07  2.6628e+03  2.9507e+11  
  2390  1.0574e+07  2.6628e+03  2.9527e+11  
  2391  1.0568e+07  2.6629e+03  2.9547e+11  
  2392  1.0562e+07  2.6629e+03  2.9567e+11  
  2393  1.0556e+07  2.6630e+03  2.9587e+11  
  2394  1.0550e+07  2.6630e+03  2.9607e+11  
  2395  1.0543e+07  2.6631e+03  2.9626e+11  
  2396  1.0537e+07  2.6631e+03  2.9646e+11  
  2397  1.0531e+07  2.6631e+03  2.9666e+11  
  2398  1.0525e+07  2.6632e+03  2.9686e+11  
  2399  1.0519e+07  2.6632e+03  2.9706e+11  
  2400  1.0513e+07  2.6633e+03  2.9726e+11  
  2401  1.0506e+07  2.6633e+03  2.9746e+11  
  2402  1.0500e+07  2.6634e+03  2.9765e+11  
  2403  1.0494e+07  2.6634e+03  2.9785e+11  
  2404  1.0488e+07  2.6635e+03  2.9805e+11  
  2405  1.0482e+07  2.6635e+03  2.9825e+11  
  2406  1.0475e+07  2.6636e+03  2.9845e+11  
  2407  1.0469e+07  2.6636e+03  2.9865e+11  
  2408  1.0463e+07  2.6637e+03  2.9885e+11  
  2409  1.0457e+07  2.6637e+03  2.9905e+11  
  2410  1.0451e+07  2.6638e+03  2.9924e+11  
  2411  1.0444e+07  2.6638e+03  2.9944e+11  
  2412  1.0438e+07  2.6639e+03  2.9964e+11  
  2413  1.0432e+07  2.6639e+03  2.9984e+11  
  2414  1.0426e+07  2.6640e+03  3.0004e+11  
  2415  1.0420e+07  2.6640e+03  3.0024e+11  
  2416  1.0413e+07  2.6641e+03  3.0044e+11  
  2417  1.0407e+07  2.6641e+03  3.0064e+11  
  2418  1.0401e+07  2.6642e+03  3.0083e+11  
  2419  1.0395e+07  2.6642e+03  3.0103e+11  
  2420  1.0389e+07  2.6643e+03  3.0123e+11  
  2421  1.0382e+07  2.6643e+03  3.0143e+11  
  2422  1.0376e+07  2.6644e+03  3.0163e+11  
  2423  1.0370e+07  2.6644e+03  3.0183e+11  
  2424  1.0364e+07  2.6645e+03  3.0203e+11  
  2425  1.0358e+07  2.6645e+03  3.0223e+11  
  2426  1.0351e+07  2.6646e+03  3.0243e+11  
  2427  1.0345e+07  2.6646e+03  3.0262e+11  
  2428  1.0339e+07  2.6647e+03  3.0282e+11  
  2429  1.0333e+07  2.6647e+03  3.0302e+11  
  2430  1.0327e+07  2.6648e+03  3.0322e+11  
  2431  1.0320e+07  2.6648e+03  3.0342e+11  
  2432  1.0314e+07  2.6649e+03  3.0362e+11  
  2433  1.0308e+07  2.6650e+03  3.0382e+11  
  2434  1.0302e+07  2.6650e+03  3.0402e+11  
  2435  1.0296e+07  2.6651e+03  3.0422e+11  
  2436  1.0289e+07  2.6651e+03  3.0442e+11  
  2437  1.0283e+07  2.6652e+03  3.0461e+11  
  2438  1.0277e+07  2.6652e+03  3.0481e+11  
  2439  1.0271e+07  2.6653e+03  3.0501e+11  
  2440  1.0265e+07  2.6653e+03  3.0521e+11  
  2441  1.0258e+07  2.6654e+03  3.0541e+11  
  2442  1.0252e+07  2.6654e+03  3.0561e+11  
  2443  1.0246e+07  2.6655e+03  3.0581e+11  
  2444  1.0240e+07  2.6655e+03  3.0601e+11  
  2445  1.0234e+07  2.6656e+03  3.0621e+11  
  2446  1.0227e+07  2.6656e+03  3.0641e+11  
  2447  1.0221e+07  2.6657e+03  3.0661e+11  
  2448  1.0215e+07  2.6657e+03  3.0681e+11  
  2449  1.0209e+07  2.6658e+03  3.0701e+11  
  2450  1.0203e+07  2.6658e+03  3.0720e+11  
  2451  1.0196e+07  2.6659e+03  3.0740e+11  
  2452  1.0190e+07  2.6660e+03  3.0760e+11  
  2453  1.0184e+07  2.6660e+03  3.0780e+11  
  2454  1.0178e+07  2.6661e+03  3.0800e+11  
  2455  1.0172e+07  2.6661e+03  3.0820e+11  
  2456  1.0165e+07  2.6662e+03  3.0840e+11  
  2457  1.0159e+07  2.6662e+03  3.0860e+11  
  2458  1.0153e+07  2.6663e+03  3.0880e+11  
  2459  1.0147e+07  2.6663e+03  3.0900e+11  
  2460  1.0141e+07  2.6664e+03  3.0920e+11  
  2461  1.0134e+07  2.6664e+03  3.0940e+11  
  2462  1.0128e+07  2.6665e+03  3.0960e+11  
  2463  1.0122e+07  2.6665e+03  3.0980e+11  
  2464  1.0116e+07  2.6666e+03  3.1000e+11  
  2465  1.0110e+07  2.6667e+03  3.1020e+11  
  2466  1.0103e+07  2.6667e+03  3.1040e+11  
  2467  1.0097e+07  2.6668e+03  3.1060e+11  
  2468  1.0091e+07  2.6668e+03  3.1080e+11  
  2469  1.0085e+07  2.6669e+03  3.1100e+11  
  2470  1.0079e+07  2.6669e+03  3.1120e+11  
  2471  1.0072e+07  2.6670e+03  3.1140e+11  
  2472  1.0066e+07  2.6670e+03  3.1160e+11  
  2473  1.0060e+07  2.6671e+03  3.1180e+11  
  2474  1.0054e+07  2.6672e+03  3.1200e+11  
  2475  1.0048e+07  2.6672e+03  3.1220e+11  
  2476  1.0041e+07  2.6673e+03  3.1240e+11  
  2477  1.0035e+07  2.6673e+03  3.1260e+11  
  2478  1.0029e+07  2.6674e+03  3.1280e+11  
  2479  1.0023e+07  2.6674e+03  3.1300e+11  
  2480  1.0017e+07  2.6675e+03  3.1320e+11  
  2481  1.0010e+07  2.6675e+03  3.1340e+11  
  2482  1.0004e+07  2.6676e+03  3.1360e+11  
  2483  9.9980e+06  2.6677e+03  3.1380e+11  
  2484  9.9918e+06  2.6677e+03  3.1400e+11  
  2485  9.9856e+06  2.6678e+03  3.1420e+11  
  2486  9.9794e+06  2.6678e+03  3.1440e+11  
  2487  9.9732e+06  2.6679e+03  3.1460e+11  
  2488  9.9670e+06  2.6679e+03  3.1480e+11  
  2489  9.9608e+06  2.6680e+03  3.1500e+11  
  2490  9.9546e+06  2.6681e+03  3.1520e+11  
  2491  9.9484e+06  2.6681e+03  3.1540e+11  
  2492  9.9422e+06  2.6682e+03  3.1560e+11  
  2493  9.9360e+06  2.6682e+03  3.1580e+11  
  2494  9.9299e+06  2.6683e+03  3.1600e+11  
  2495  9.9237e+06  2.6684e+03  3.1620e+11  
  2496  9.9175e+06  2.6684e+03  3.1640e+11  
  2497  9.9113e+06  2.6685e+03  3.1660e+11  
  2498  9.9051e+06  2.6685e+03  3.1680e+11  
  2499  9.8989e+06  2.6686e+03  3.1700e+11  
  2500  9.8927e+06  2.6686e+03  3.1720e+11  
  2501  9.8865e+06  2.6687e+03  3.1740e+11  
  2502  9.8803e+06  2.6688e+03  3.1760e+11  
  2503  9.8741e+06  2.6688e+03  3.1780e+11  
  2504  9.8679e+06  2.6689e+03  3.1800e+11  
  2505  9.8617e+06  2.6689e+03  3.1820e+11  
  2506  9.8555e+06  2.6690e+03  3.1840e+11  
  2507  9.8493e+06  2.6691e+03  3.1861e+11  
  2508  9.8431e+06  2.6691e+03  3.1881e+11  
  2509  9.8369e+06  2.6692e+03  3.1901e+11  
  2510  9.8307e+06  2.6692e+03  3.1921e+11  
  2511  9.8245e+06  2.6693e+03  3.1941e+11  
  2512  9.8183e+06  2.6694e+03  3.1961e+11  
  2513  9.8121e+06  2.6694e+03  3.1981e+11  
  2514  9.8059e+06  2.6695e+03  3.2001e+11  
  2515  9.7997e+06  2.6695e+03  3.2021e+11  
  2516  9.7935e+06  2.6696e+03  3.2041e+11  
  2517  9.7873e+06  2.6697e+03  3.2061e+11  
  2518  9.7811e+06  2.6697e+03  3.2082e+11  
  2519  9.7749e+06  2.6698e+03  3.2102e+11  
  2520  9.7687e+06  2.6698e+03  3.2122e+11  
  2521  9.7625e+06  2.6699e+03  3.2142e+11  
  2522  9.7563e+06  2.6700e+03  3.2162e+11  
