# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681383007655193e+25 kg
# Mean radius       s0 = 2.538874e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.227017
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000519.432196
# J2  =  3510.381911
# J4  =   -30.677598
# J6  =     0.400628
# J8  =    -0.007222
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  2046  1.2707e+07  2.9528e+03  2.3600e+11  
  2047  1.2701e+07  2.9530e+03  2.3621e+11  
  2048  1.2694e+07  2.9532e+03  2.3642e+11  
  2049  1.2688e+07  2.9534e+03  2.3663e+11  
  2050  1.2682e+07  2.9536e+03  2.3684e+11  
  2051  1.2676e+07  2.9538e+03  2.3706e+11  
  2052  1.2670e+07  2.9540e+03  2.3727e+11  
  2053  1.2663e+07  2.9542e+03  2.3748e+11  
  2054  1.2657e+07  2.9544e+03  2.3769e+11  
  2055  1.2651e+07  2.9546e+03  2.3791e+11  
  2056  1.2645e+07  2.9548e+03  2.3812e+11  
  2057  1.2639e+07  2.9549e+03  2.3833e+11  
  2058  1.2632e+07  2.9551e+03  2.3854e+11  
  2059  1.2626e+07  2.9553e+03  2.3875e+11  
  2060  1.2620e+07  2.9555e+03  2.3897e+11  
  2061  1.2614e+07  2.9557e+03  2.3918e+11  
  2062  1.2608e+07  2.9559e+03  2.3939e+11  
  2063  1.2601e+07  2.9561e+03  2.3960e+11  
  2064  1.2595e+07  2.9563e+03  2.3981e+11  
  2065  1.2589e+07  2.9565e+03  2.4002e+11  
  2066  1.2583e+07  2.9566e+03  2.4023e+11  
  2067  1.2577e+07  2.9568e+03  2.4045e+11  
  2068  1.2570e+07  2.9570e+03  2.4066e+11  
  2069  1.2564e+07  2.9572e+03  2.4087e+11  
  2070  1.2558e+07  2.9574e+03  2.4108e+11  
  2071  1.2552e+07  2.9576e+03  2.4129e+11  
  2072  1.2546e+07  2.9577e+03  2.4150e+11  
  2073  1.2539e+07  2.9579e+03  2.4171e+11  
  2074  1.2533e+07  2.9581e+03  2.4192e+11  
  2075  1.2527e+07  2.9583e+03  2.4213e+11  
  2076  1.2521e+07  2.9585e+03  2.4235e+11  
  2077  1.2515e+07  2.9587e+03  2.4256e+11  
  2078  1.2508e+07  2.9588e+03  2.4277e+11  
  2079  1.2502e+07  2.9590e+03  2.4298e+11  
  2080  1.2496e+07  2.9592e+03  2.4319e+11  
  2081  1.2490e+07  2.9594e+03  2.4340e+11  
  2082  1.2484e+07  2.9596e+03  2.4361e+11  
  2083  1.2477e+07  2.9598e+03  2.4382e+11  
  2084  1.2471e+07  2.9599e+03  2.4403e+11  
  2085  1.2465e+07  2.9601e+03  2.4424e+11  
  2086  1.2459e+07  2.9603e+03  2.4445e+11  
  2087  1.2453e+07  2.9605e+03  2.4466e+11  
  2088  1.2446e+07  2.9607e+03  2.4487e+11  
  2089  1.2440e+07  2.9608e+03  2.4508e+11  
  2090  1.2434e+07  2.9610e+03  2.4529e+11  
  2091  1.2428e+07  2.9612e+03  2.4550e+11  
  2092  1.2422e+07  2.9614e+03  2.4571e+11  
  2093  1.2415e+07  2.9615e+03  2.4592e+11  
  2094  1.2409e+07  2.9617e+03  2.4613e+11  
  2095  1.2403e+07  2.9619e+03  2.4634e+11  
  2096  1.2397e+07  2.9621e+03  2.4655e+11  
  2097  1.2391e+07  2.9622e+03  2.4676e+11  
  2098  1.2384e+07  2.9624e+03  2.4697e+11  
  2099  1.2378e+07  2.9626e+03  2.4718e+11  
  2100  1.2372e+07  2.9628e+03  2.4739e+11  
  2101  1.2366e+07  2.9629e+03  2.4760e+11  
  2102  1.2360e+07  2.9631e+03  2.4781e+11  
  2103  1.2353e+07  2.9633e+03  2.4802e+11  
  2104  1.2347e+07  2.9635e+03  2.4823e+11  
  2105  1.2341e+07  2.9636e+03  2.4843e+11  
  2106  1.2335e+07  2.9638e+03  2.4864e+11  
  2107  1.2329e+07  2.9640e+03  2.4885e+11  
  2108  1.2322e+07  2.9642e+03  2.4906e+11  
  2109  1.2316e+07  2.9643e+03  2.4927e+11  
  2110  1.2310e+07  2.9645e+03  2.4948e+11  
  2111  1.2304e+07  2.9647e+03  2.4969e+11  
  2112  1.2298e+07  2.9648e+03  2.4990e+11  
  2113  1.2291e+07  2.9650e+03  2.5011e+11  
  2114  1.2285e+07  2.9652e+03  2.5031e+11  
  2115  1.2279e+07  2.9654e+03  2.5052e+11  
  2116  1.2273e+07  2.9655e+03  2.5073e+11  
  2117  1.2267e+07  2.9657e+03  2.5094e+11  
  2118  1.2260e+07  2.9659e+03  2.5115e+11  
  2119  1.2254e+07  2.9660e+03  2.5136e+11  
  2120  1.2248e+07  2.9662e+03  2.5156e+11  
  2121  1.2242e+07  2.9664e+03  2.5177e+11  
  2122  1.2236e+07  2.9665e+03  2.5198e+11  
  2123  1.2229e+07  2.9667e+03  2.5219e+11  
  2124  1.2223e+07  2.9669e+03  2.5240e+11  
  2125  1.2217e+07  2.9670e+03  2.5261e+11  
  2126  1.2211e+07  2.9672e+03  2.5281e+11  
  2127  1.2205e+07  2.9674e+03  2.5302e+11  
  2128  1.2198e+07  2.9675e+03  2.5323e+11  
  2129  1.2192e+07  2.9677e+03  2.5344e+11  
  2130  1.2186e+07  2.9679e+03  2.5364e+11  
  2131  1.2180e+07  2.9680e+03  2.5385e+11  
  2132  1.2174e+07  2.9682e+03  2.5406e+11  
  2133  1.2168e+07  2.9684e+03  2.5427e+11  
  2134  1.2161e+07  2.9685e+03  2.5447e+11  
  2135  1.2155e+07  2.9687e+03  2.5468e+11  
  2136  1.2149e+07  2.9689e+03  2.5489e+11  
  2137  1.2143e+07  2.9690e+03  2.5510e+11  
  2138  1.2137e+07  2.9692e+03  2.5530e+11  
  2139  1.2130e+07  2.9694e+03  2.5551e+11  
  2140  1.2124e+07  2.9695e+03  2.5572e+11  
  2141  1.2118e+07  2.9697e+03  2.5593e+11  
  2142  1.2112e+07  2.9698e+03  2.5613e+11  
  2143  1.2106e+07  2.9700e+03  2.5634e+11  
  2144  1.2099e+07  2.9702e+03  2.5655e+11  
  2145  1.2093e+07  2.9703e+03  2.5675e+11  
  2146  1.2087e+07  2.9705e+03  2.5696e+11  
  2147  1.2081e+07  2.9707e+03  2.5717e+11  
  2148  1.2075e+07  2.9708e+03  2.5737e+11  
  2149  1.2068e+07  2.9710e+03  2.5758e+11  
  2150  1.2062e+07  2.9711e+03  2.5779e+11  
  2151  1.2056e+07  2.9713e+03  2.5799e+11  
  2152  1.2050e+07  2.9715e+03  2.5820e+11  
  2153  1.2044e+07  2.9716e+03  2.5840e+11  
  2154  1.2037e+07  2.9718e+03  2.5861e+11  
  2155  1.2031e+07  2.9719e+03  2.5882e+11  
  2156  1.2025e+07  2.9721e+03  2.5902e+11  
  2157  1.2019e+07  2.9723e+03  2.5923e+11  
  2158  1.2013e+07  2.9724e+03  2.5944e+11  
  2159  1.2006e+07  2.9726e+03  2.5964e+11  
  2160  1.2000e+07  2.9727e+03  2.5985e+11  
  2161  1.1994e+07  2.9729e+03  2.6005e+11  
  2162  1.1988e+07  2.9730e+03  2.6026e+11  
  2163  1.1982e+07  2.9732e+03  2.6046e+11  
  2164  1.1975e+07  2.9734e+03  2.6067e+11  
  2165  1.1969e+07  2.9735e+03  2.6088e+11  
  2166  1.1963e+07  2.9737e+03  2.6108e+11  
  2167  1.1957e+07  2.9738e+03  2.6129e+11  
  2168  1.1951e+07  2.9740e+03  2.6149e+11  
  2169  1.1944e+07  2.9741e+03  2.6170e+11  
  2170  1.1938e+07  2.9743e+03  2.6190e+11  
  2171  1.1932e+07  2.9744e+03  2.6211e+11  
  2172  1.1926e+07  2.9746e+03  2.6231e+11  
  2173  1.1920e+07  2.9748e+03  2.6252e+11  
  2174  1.1913e+07  2.9749e+03  2.6272e+11  
  2175  1.1907e+07  2.9751e+03  2.6293e+11  
  2176  1.1901e+07  2.9752e+03  2.6313e+11  
  2177  1.1895e+07  2.9754e+03  2.6334e+11  
  2178  1.1889e+07  2.9755e+03  2.6354e+11  
  2179  1.1882e+07  2.9757e+03  2.6375e+11  
  2180  1.1876e+07  2.9758e+03  2.6395e+11  
  2181  1.1870e+07  2.9760e+03  2.6416e+11  
  2182  1.1864e+07  2.9761e+03  2.6436e+11  
  2183  1.1858e+07  2.9763e+03  2.6457e+11  
  2184  1.1851e+07  2.9764e+03  2.6477e+11  
  2185  1.1845e+07  2.9766e+03  2.6498e+11  
  2186  1.1839e+07  2.9767e+03  2.6518e+11  
  2187  1.1833e+07  2.9769e+03  2.6539e+11  
  2188  1.1827e+07  2.9770e+03  2.6559e+11  
  2189  1.1820e+07  2.9772e+03  2.6579e+11  
  2190  1.1814e+07  2.9773e+03  2.6600e+11  
  2191  1.1808e+07  2.9775e+03  2.6620e+11  
  2192  1.1802e+07  2.9776e+03  2.6641e+11  
  2193  1.1796e+07  2.9778e+03  2.6661e+11  
  2194  1.1789e+07  2.9779e+03  2.6681e+11  
  2195  1.1783e+07  2.9781e+03  2.6702e+11  
  2196  1.1777e+07  2.9782e+03  2.6722e+11  
  2197  1.1771e+07  2.9784e+03  2.6743e+11  
  2198  1.1765e+07  2.9785e+03  2.6763e+11  
  2199  1.1758e+07  2.9787e+03  2.6783e+11  
  2200  1.1752e+07  2.9788e+03  2.6804e+11  
  2201  1.1746e+07  2.9790e+03  2.6824e+11  
  2202  1.1740e+07  2.9791e+03  2.6844e+11  
  2203  1.1734e+07  2.9793e+03  2.6865e+11  
  2204  1.1727e+07  2.9794e+03  2.6885e+11  
  2205  1.1721e+07  2.9796e+03  2.6905e+11  
  2206  1.1715e+07  2.9797e+03  2.6926e+11  
  2207  1.1709e+07  2.9799e+03  2.6946e+11  
  2208  1.1703e+07  2.9800e+03  2.6966e+11  
  2209  1.1696e+07  2.9801e+03  2.6987e+11  
  2210  1.1690e+07  2.9803e+03  2.7007e+11  
  2211  1.1684e+07  2.9804e+03  2.7027e+11  
  2212  1.1678e+07  2.9806e+03  2.7047e+11  
  2213  1.1672e+07  2.9807e+03  2.7068e+11  
  2214  1.1665e+07  2.9809e+03  2.7088e+11  
  2215  1.1659e+07  2.9810e+03  2.7108e+11  
  2216  1.1653e+07  2.9812e+03  2.7128e+11  
  2217  1.1647e+07  2.9813e+03  2.7149e+11  
  2218  1.1641e+07  2.9814e+03  2.7169e+11  
  2219  1.1634e+07  2.9816e+03  2.7189e+11  
  2220  1.1628e+07  2.9817e+03  2.7209e+11  
  2221  1.1622e+07  2.9819e+03  2.7230e+11  
  2222  1.1616e+07  2.9820e+03  2.7250e+11  
  2223  1.1610e+07  2.9822e+03  2.7270e+11  
  2224  1.1603e+07  2.9823e+03  2.7290e+11  
  2225  1.1597e+07  2.9824e+03  2.7311e+11  
  2226  1.1591e+07  2.9826e+03  2.7331e+11  
  2227  1.1585e+07  2.9827e+03  2.7351e+11  
  2228  1.1579e+07  2.9829e+03  2.7371e+11  
  2229  1.1572e+07  2.9830e+03  2.7391e+11  
  2230  1.1566e+07  2.9832e+03  2.7412e+11  
  2231  1.1560e+07  2.9833e+03  2.7432e+11  
  2232  1.1554e+07  2.9834e+03  2.7452e+11  
  2233  1.1548e+07  2.9836e+03  2.7472e+11  
  2234  1.1541e+07  2.9837e+03  2.7492e+11  
  2235  1.1535e+07  2.9839e+03  2.7512e+11  
  2236  1.1529e+07  2.9840e+03  2.7532e+11  
  2237  1.1523e+07  2.9841e+03  2.7553e+11  
  2238  1.1517e+07  2.9843e+03  2.7573e+11  
  2239  1.1510e+07  2.9844e+03  2.7593e+11  
  2240  1.1504e+07  2.9846e+03  2.7613e+11  
  2241  1.1498e+07  2.9847e+03  2.7633e+11  
  2242  1.1492e+07  2.9848e+03  2.7653e+11  
  2243  1.1486e+07  2.9850e+03  2.7673e+11  
  2244  1.1479e+07  2.9851e+03  2.7693e+11  
  2245  1.1473e+07  2.9852e+03  2.7714e+11  
  2246  1.1467e+07  2.9854e+03  2.7734e+11  
  2247  1.1461e+07  2.9855e+03  2.7754e+11  
  2248  1.1455e+07  2.9857e+03  2.7774e+11  
  2249  1.1448e+07  2.9858e+03  2.7794e+11  
  2250  1.1442e+07  2.9859e+03  2.7814e+11  
  2251  1.1436e+07  2.9861e+03  2.7834e+11  
  2252  1.1430e+07  2.9862e+03  2.7854e+11  
  2253  1.1424e+07  2.9863e+03  2.7874e+11  
  2254  1.1417e+07  2.9865e+03  2.7894e+11  
  2255  1.1411e+07  2.9866e+03  2.7914e+11  
  2256  1.1405e+07  2.9867e+03  2.7934e+11  
  2257  1.1399e+07  2.9869e+03  2.7954e+11  
  2258  1.1393e+07  2.9870e+03  2.7974e+11  
  2259  1.1387e+07  2.9872e+03  2.7994e+11  
  2260  1.1380e+07  2.9873e+03  2.8014e+11  
  2261  1.1374e+07  2.9874e+03  2.8034e+11  
  2262  1.1368e+07  2.9876e+03  2.8054e+11  
  2263  1.1362e+07  2.9877e+03  2.8074e+11  
  2264  1.1356e+07  2.9878e+03  2.8094e+11  
  2265  1.1349e+07  2.9880e+03  2.8114e+11  
  2266  1.1343e+07  2.9881e+03  2.8134e+11  
  2267  1.1337e+07  2.9882e+03  2.8154e+11  
  2268  1.1331e+07  2.9884e+03  2.8174e+11  
  2269  1.1325e+07  2.9885e+03  2.8194e+11  
  2270  1.1318e+07  2.9886e+03  2.8214e+11  
  2271  1.1312e+07  2.9888e+03  2.8234e+11  
  2272  1.1306e+07  2.9889e+03  2.8254e+11  
  2273  1.1300e+07  2.9890e+03  2.8274e+11  
  2274  1.1294e+07  2.9892e+03  2.8294e+11  
  2275  1.1287e+07  2.9893e+03  2.8314e+11  
  2276  1.1281e+07  2.9894e+03  2.8333e+11  
  2277  1.1275e+07  2.9896e+03  2.8353e+11  
  2278  1.1269e+07  2.9897e+03  2.8373e+11  
  2279  1.1263e+07  2.9898e+03  2.8393e+11  
  2280  1.1256e+07  2.9899e+03  2.8413e+11  
  2281  1.1250e+07  2.9901e+03  2.8433e+11  
  2282  1.1244e+07  2.9902e+03  2.8453e+11  
  2283  1.1238e+07  2.9903e+03  2.8473e+11  
  2284  1.1232e+07  2.9905e+03  2.8493e+11  
  2285  1.1225e+07  2.9906e+03  2.8512e+11  
  2286  1.1219e+07  2.9907e+03  2.8532e+11  
  2287  1.1213e+07  2.9909e+03  2.8552e+11  
  2288  1.1207e+07  2.9910e+03  2.8572e+11  
  2289  1.1201e+07  2.9911e+03  2.8592e+11  
  2290  1.1194e+07  2.9912e+03  2.8612e+11  
  2291  1.1188e+07  2.9914e+03  2.8631e+11  
  2292  1.1182e+07  2.9915e+03  2.8651e+11  
  2293  1.1176e+07  2.9916e+03  2.8671e+11  
  2294  1.1170e+07  2.9918e+03  2.8691e+11  
  2295  1.1163e+07  2.9919e+03  2.8711e+11  
  2296  1.1157e+07  2.9920e+03  2.8730e+11  
  2297  1.1151e+07  2.9921e+03  2.8750e+11  
  2298  1.1145e+07  2.9923e+03  2.8770e+11  
  2299  1.1139e+07  2.9924e+03  2.8790e+11  
  2300  1.1132e+07  2.9925e+03  2.8810e+11  
  2301  1.1126e+07  2.9927e+03  2.8829e+11  
  2302  1.1120e+07  2.9928e+03  2.8849e+11  
  2303  1.1114e+07  2.9929e+03  2.8869e+11  
  2304  1.1108e+07  2.9930e+03  2.8889e+11  
  2305  1.1101e+07  2.9932e+03  2.8908e+11  
  2306  1.1095e+07  2.9933e+03  2.8928e+11  
  2307  1.1089e+07  2.9934e+03  2.8948e+11  
  2308  1.1083e+07  2.9935e+03  2.8968e+11  
  2309  1.1077e+07  2.9937e+03  2.8987e+11  
  2310  1.1070e+07  2.9938e+03  2.9007e+11  
  2311  1.1064e+07  2.9939e+03  2.9027e+11  
  2312  1.1058e+07  2.9940e+03  2.9046e+11  
  2313  1.1052e+07  2.9942e+03  2.9066e+11  
  2314  1.1046e+07  2.9943e+03  2.9086e+11  
  2315  1.1039e+07  2.9944e+03  2.9105e+11  
  2316  1.1033e+07  2.9945e+03  2.9125e+11  
  2317  1.1027e+07  2.9947e+03  2.9145e+11  
  2318  1.1021e+07  2.9948e+03  2.9164e+11  
  2319  1.1015e+07  2.9949e+03  2.9184e+11  
  2320  1.1008e+07  2.9950e+03  2.9204e+11  
  2321  1.1002e+07  2.9952e+03  2.9223e+11  
  2322  1.0996e+07  2.9953e+03  2.9243e+11  
  2323  1.0990e+07  2.9954e+03  2.9263e+11  
  2324  1.0984e+07  2.9955e+03  2.9282e+11  
  2325  1.0977e+07  2.9957e+03  2.9302e+11  
  2326  1.0971e+07  2.9958e+03  2.9322e+11  
  2327  1.0965e+07  2.9959e+03  2.9341e+11  
  2328  1.0959e+07  2.9960e+03  2.9361e+11  
  2329  1.0953e+07  2.9961e+03  2.9380e+11  
  2330  1.0946e+07  2.9963e+03  2.9400e+11  
  2331  1.0940e+07  2.9964e+03  2.9420e+11  
  2332  1.0934e+07  2.9965e+03  2.9439e+11  
  2333  1.0928e+07  2.9966e+03  2.9459e+11  
  2334  1.0922e+07  2.9968e+03  2.9478e+11  
  2335  1.0915e+07  2.9969e+03  2.9498e+11  
  2336  1.0909e+07  2.9970e+03  2.9517e+11  
  2337  1.0903e+07  2.9971e+03  2.9537e+11  
  2338  1.0897e+07  2.9972e+03  2.9557e+11  
  2339  1.0891e+07  2.9974e+03  2.9576e+11  
  2340  1.0884e+07  2.9975e+03  2.9596e+11  
  2341  1.0878e+07  2.9976e+03  2.9615e+11  
  2342  1.0872e+07  2.9977e+03  2.9635e+11  
  2343  1.0866e+07  2.9978e+03  2.9654e+11  
  2344  1.0860e+07  2.9980e+03  2.9674e+11  
  2345  1.0853e+07  2.9981e+03  2.9693e+11  
  2346  1.0847e+07  2.9982e+03  2.9713e+11  
  2347  1.0841e+07  2.9983e+03  2.9732e+11  
  2348  1.0835e+07  2.9984e+03  2.9752e+11  
  2349  1.0829e+07  2.9986e+03  2.9771e+11  
  2350  1.0822e+07  2.9987e+03  2.9791e+11  
  2351  1.0816e+07  2.9988e+03  2.9810e+11  
  2352  1.0810e+07  2.9989e+03  2.9830e+11  
  2353  1.0804e+07  2.9990e+03  2.9849e+11  
  2354  1.0798e+07  2.9992e+03  2.9869e+11  
  2355  1.0791e+07  2.9993e+03  2.9888e+11  
  2356  1.0785e+07  2.9994e+03  2.9908e+11  
  2357  1.0779e+07  2.9995e+03  2.9927e+11  
  2358  1.0773e+07  2.9996e+03  2.9946e+11  
  2359  1.0767e+07  2.9997e+03  2.9966e+11  
  2360  1.0760e+07  2.9999e+03  2.9985e+11  
  2361  1.0754e+07  3.0000e+03  3.0005e+11  
  2362  1.0748e+07  3.0001e+03  3.0024e+11  
  2363  1.0742e+07  3.0002e+03  3.0044e+11  
  2364  1.0736e+07  3.0003e+03  3.0063e+11  
  2365  1.0729e+07  3.0005e+03  3.0082e+11  
  2366  1.0723e+07  3.0006e+03  3.0102e+11  
  2367  1.0717e+07  3.0007e+03  3.0121e+11  
  2368  1.0711e+07  3.0008e+03  3.0141e+11  
  2369  1.0705e+07  3.0009e+03  3.0160e+11  
  2370  1.0698e+07  3.0010e+03  3.0179e+11  
  2371  1.0692e+07  3.0012e+03  3.0199e+11  
  2372  1.0686e+07  3.0013e+03  3.0218e+11  
  2373  1.0680e+07  3.0014e+03  3.0237e+11  
  2374  1.0674e+07  3.0015e+03  3.0257e+11  
  2375  1.0667e+07  3.0016e+03  3.0276e+11  
  2376  1.0661e+07  3.0017e+03  3.0295e+11  
  2377  1.0655e+07  3.0018e+03  3.0315e+11  
  2378  1.0649e+07  3.0020e+03  3.0334e+11  
  2379  1.0643e+07  3.0021e+03  3.0353e+11  
  2380  1.0636e+07  3.0022e+03  3.0373e+11  
  2381  1.0630e+07  3.0023e+03  3.0392e+11  
  2382  1.0624e+07  3.0024e+03  3.0411e+11  
  2383  1.0618e+07  3.0025e+03  3.0431e+11  
  2384  1.0612e+07  3.0027e+03  3.0450e+11  
  2385  1.0605e+07  3.0028e+03  3.0469e+11  
  2386  1.0599e+07  3.0029e+03  3.0488e+11  
  2387  1.0593e+07  3.0030e+03  3.0508e+11  
  2388  1.0587e+07  3.0031e+03  3.0527e+11  
  2389  1.0581e+07  3.0032e+03  3.0546e+11  
  2390  1.0575e+07  3.0033e+03  3.0566e+11  
  2391  1.0568e+07  3.0034e+03  3.0585e+11  
  2392  1.0562e+07  3.0036e+03  3.0604e+11  
  2393  1.0556e+07  3.0037e+03  3.0623e+11  
  2394  1.0550e+07  3.0038e+03  3.0643e+11  
  2395  1.0544e+07  3.0039e+03  3.0662e+11  
  2396  1.0537e+07  3.0040e+03  3.0681e+11  
  2397  1.0531e+07  3.0041e+03  3.0700e+11  
  2398  1.0525e+07  3.0042e+03  3.0719e+11  
  2399  1.0519e+07  3.0044e+03  3.0739e+11  
  2400  1.0513e+07  3.0045e+03  3.0758e+11  
  2401  1.0506e+07  3.0046e+03  3.0777e+11  
  2402  1.0500e+07  3.0047e+03  3.0796e+11  
  2403  1.0494e+07  3.0048e+03  3.0815e+11  
  2404  1.0488e+07  3.0049e+03  3.0835e+11  
  2405  1.0482e+07  3.0050e+03  3.0854e+11  
  2406  1.0475e+07  3.0051e+03  3.0873e+11  
  2407  1.0469e+07  3.0052e+03  3.0892e+11  
  2408  1.0463e+07  3.0054e+03  3.0911e+11  
  2409  1.0457e+07  3.0055e+03  3.0930e+11  
  2410  1.0451e+07  3.0056e+03  3.0950e+11  
  2411  1.0444e+07  3.0057e+03  3.0969e+11  
  2412  1.0438e+07  3.0058e+03  3.0988e+11  
  2413  1.0432e+07  3.0059e+03  3.1007e+11  
  2414  1.0426e+07  3.0060e+03  3.1026e+11  
  2415  1.0420e+07  3.0061e+03  3.1045e+11  
  2416  1.0413e+07  3.0062e+03  3.1064e+11  
  2417  1.0407e+07  3.0064e+03  3.1083e+11  
  2418  1.0401e+07  3.0065e+03  3.1103e+11  
  2419  1.0395e+07  3.0066e+03  3.1122e+11  
  2420  1.0389e+07  3.0067e+03  3.1141e+11  
  2421  1.0382e+07  3.0068e+03  3.1160e+11  
  2422  1.0376e+07  3.0069e+03  3.1179e+11  
  2423  1.0370e+07  3.0070e+03  3.1198e+11  
  2424  1.0364e+07  3.0071e+03  3.1217e+11  
  2425  1.0358e+07  3.0072e+03  3.1236e+11  
  2426  1.0351e+07  3.0073e+03  3.1255e+11  
  2427  1.0345e+07  3.0075e+03  3.1274e+11  
  2428  1.0339e+07  3.0076e+03  3.1293e+11  
  2429  1.0333e+07  3.0077e+03  3.1312e+11  
  2430  1.0327e+07  3.0078e+03  3.1331e+11  
  2431  1.0320e+07  3.0079e+03  3.1350e+11  
  2432  1.0314e+07  3.0080e+03  3.1370e+11  
  2433  1.0308e+07  3.0081e+03  3.1389e+11  
  2434  1.0302e+07  3.0082e+03  3.1408e+11  
  2435  1.0296e+07  3.0083e+03  3.1427e+11  
  2436  1.0289e+07  3.0084e+03  3.1446e+11  
  2437  1.0283e+07  3.0085e+03  3.1465e+11  
  2438  1.0277e+07  3.0086e+03  3.1484e+11  
  2439  1.0271e+07  3.0088e+03  3.1503e+11  
  2440  1.0265e+07  3.0089e+03  3.1522e+11  
  2441  1.0258e+07  3.0090e+03  3.1541e+11  
  2442  1.0252e+07  3.0091e+03  3.1560e+11  
  2443  1.0246e+07  3.0092e+03  3.1579e+11  
  2444  1.0240e+07  3.0093e+03  3.1597e+11  
  2445  1.0234e+07  3.0094e+03  3.1616e+11  
  2446  1.0227e+07  3.0095e+03  3.1635e+11  
  2447  1.0221e+07  3.0096e+03  3.1654e+11  
  2448  1.0215e+07  3.0097e+03  3.1673e+11  
  2449  1.0209e+07  3.0098e+03  3.1692e+11  
  2450  1.0203e+07  3.0099e+03  3.1711e+11  
  2451  1.0196e+07  3.0100e+03  3.1730e+11  
  2452  1.0190e+07  3.0101e+03  3.1749e+11  
  2453  1.0184e+07  3.0102e+03  3.1768e+11  
  2454  1.0178e+07  3.0104e+03  3.1787e+11  
  2455  1.0172e+07  3.0105e+03  3.1806e+11  
  2456  1.0165e+07  3.0106e+03  3.1825e+11  
  2457  1.0159e+07  3.0107e+03  3.1844e+11  
  2458  1.0153e+07  3.0108e+03  3.1862e+11  
  2459  1.0147e+07  3.0109e+03  3.1881e+11  
  2460  1.0141e+07  3.0110e+03  3.1900e+11  
  2461  1.0134e+07  3.0111e+03  3.1919e+11  
  2462  1.0128e+07  3.0112e+03  3.1938e+11  
  2463  1.0122e+07  3.0113e+03  3.1957e+11  
  2464  1.0116e+07  3.0114e+03  3.1976e+11  
  2465  1.0110e+07  3.0115e+03  3.1995e+11  
  2466  1.0103e+07  3.0116e+03  3.2013e+11  
  2467  1.0097e+07  3.0117e+03  3.2032e+11  
  2468  1.0091e+07  3.0118e+03  3.2051e+11  
  2469  1.0085e+07  3.0119e+03  3.2070e+11  
  2470  1.0079e+07  3.0120e+03  3.2089e+11  
  2471  1.0072e+07  3.0121e+03  3.2108e+11  
  2472  1.0066e+07  3.0122e+03  3.2126e+11  
  2473  1.0060e+07  3.0123e+03  3.2145e+11  
  2474  1.0054e+07  3.0125e+03  3.2164e+11  
  2475  1.0048e+07  3.0126e+03  3.2183e+11  
  2476  1.0041e+07  3.0127e+03  3.2202e+11  
  2477  1.0035e+07  3.0128e+03  3.2220e+11  
  2478  1.0029e+07  3.0129e+03  3.2239e+11  
  2479  1.0023e+07  3.0130e+03  3.2258e+11  
  2480  1.0017e+07  3.0131e+03  3.2277e+11  
  2481  1.0010e+07  3.0132e+03  3.2296e+11  
  2482  1.0004e+07  3.0133e+03  3.2314e+11  
  2483  9.9981e+06  3.0134e+03  3.2333e+11  
  2484  9.9919e+06  3.0135e+03  3.2352e+11  
  2485  9.9857e+06  3.0136e+03  3.2371e+11  
  2486  9.9795e+06  3.0137e+03  3.2389e+11  
  2487  9.9733e+06  3.0138e+03  3.2408e+11  
  2488  9.9671e+06  3.0139e+03  3.2427e+11  
  2489  9.9609e+06  3.0140e+03  3.2446e+11  
  2490  9.9547e+06  3.0141e+03  3.2464e+11  
  2491  9.9485e+06  3.0142e+03  3.2483e+11  
  2492  9.9423e+06  3.0143e+03  3.2502e+11  
  2493  9.9361e+06  3.0144e+03  3.2520e+11  
  2494  9.9299e+06  3.0145e+03  3.2539e+11  
  2495  9.9237e+06  3.0146e+03  3.2558e+11  
  2496  9.9175e+06  3.0147e+03  3.2577e+11  
  2497  9.9113e+06  3.0148e+03  3.2595e+11  
  2498  9.9051e+06  3.0149e+03  3.2614e+11  
  2499  9.8989e+06  3.0150e+03  3.2633e+11  
  2500  9.8927e+06  3.0151e+03  3.2651e+11  
  2501  9.8865e+06  3.0152e+03  3.2670e+11  
  2502  9.8803e+06  3.0153e+03  3.2689e+11  
  2503  9.8741e+06  3.0154e+03  3.2707e+11  
  2504  9.8679e+06  3.0155e+03  3.2726e+11  
  2505  9.8617e+06  3.0156e+03  3.2745e+11  
  2506  9.8555e+06  3.0157e+03  3.2763e+11  
  2507  9.8493e+06  3.0158e+03  3.2782e+11  
  2508  9.8431e+06  3.0159e+03  3.2801e+11  
  2509  9.8369e+06  3.0160e+03  3.2819e+11  
  2510  9.8307e+06  3.0161e+03  3.2838e+11  
  2511  9.8245e+06  3.0162e+03  3.2856e+11  
  2512  9.8183e+06  3.0163e+03  3.2875e+11  
  2513  9.8121e+06  3.0164e+03  3.2894e+11  
  2514  9.8059e+06  3.0165e+03  3.2912e+11  
