# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.680380254978047e+25 kg
# Mean radius       s0 = 2.538868e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225905
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000585.167729
# J2  =  3511.207191
# J4  =   -35.801753
# J6  =     0.618524
# J8  =    -0.015835
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  2042  1.2732e+07  2.6514e+03  2.2759e+11  
  2043  1.2725e+07  2.6514e+03  2.2779e+11  
  2044  1.2719e+07  2.6514e+03  2.2798e+11  
  2045  1.2713e+07  2.6515e+03  2.2818e+11  
  2046  1.2707e+07  2.6515e+03  2.2838e+11  
  2047  1.2701e+07  2.6515e+03  2.2858e+11  
  2048  1.2694e+07  2.6515e+03  2.2877e+11  
  2049  1.2688e+07  2.6515e+03  2.2897e+11  
  2050  1.2682e+07  2.6516e+03  2.2917e+11  
  2051  1.2676e+07  2.6516e+03  2.2937e+11  
  2052  1.2670e+07  2.6516e+03  2.2956e+11  
  2053  1.2663e+07  2.6516e+03  2.2976e+11  
  2054  1.2657e+07  2.6516e+03  2.2996e+11  
  2055  1.2651e+07  2.6517e+03  2.3015e+11  
  2056  1.2645e+07  2.6517e+03  2.3035e+11  
  2057  1.2639e+07  2.6517e+03  2.3055e+11  
  2058  1.2632e+07  2.6517e+03  2.3075e+11  
  2059  1.2626e+07  2.6517e+03  2.3094e+11  
  2060  1.2620e+07  2.6518e+03  2.3114e+11  
  2061  1.2614e+07  2.6518e+03  2.3134e+11  
  2062  1.2608e+07  2.6518e+03  2.3153e+11  
  2063  1.2601e+07  2.6518e+03  2.3173e+11  
  2064  1.2595e+07  2.6518e+03  2.3193e+11  
  2065  1.2589e+07  2.6519e+03  2.3212e+11  
  2066  1.2583e+07  2.6519e+03  2.3232e+11  
  2067  1.2577e+07  2.6519e+03  2.3252e+11  
  2068  1.2570e+07  2.6519e+03  2.3272e+11  
  2069  1.2564e+07  2.6519e+03  2.3291e+11  
  2070  1.2558e+07  2.6520e+03  2.3311e+11  
  2071  1.2552e+07  2.6520e+03  2.3331e+11  
  2072  1.2546e+07  2.6520e+03  2.3350e+11  
  2073  1.2539e+07  2.6520e+03  2.3370e+11  
  2074  1.2533e+07  2.6520e+03  2.3390e+11  
  2075  1.2527e+07  2.6521e+03  2.3409e+11  
  2076  1.2521e+07  2.6521e+03  2.3429e+11  
  2077  1.2515e+07  2.6521e+03  2.3449e+11  
  2078  1.2508e+07  2.6521e+03  2.3468e+11  
  2079  1.2502e+07  2.6522e+03  2.3488e+11  
  2080  1.2496e+07  2.6522e+03  2.3508e+11  
  2081  1.2490e+07  2.6522e+03  2.3527e+11  
  2082  1.2484e+07  2.6522e+03  2.3547e+11  
  2083  1.2477e+07  2.6522e+03  2.3566e+11  
  2084  1.2471e+07  2.6523e+03  2.3586e+11  
  2085  1.2465e+07  2.6523e+03  2.3606e+11  
  2086  1.2459e+07  2.6523e+03  2.3625e+11  
  2087  1.2453e+07  2.6523e+03  2.3645e+11  
  2088  1.2446e+07  2.6523e+03  2.3665e+11  
  2089  1.2440e+07  2.6524e+03  2.3684e+11  
  2090  1.2434e+07  2.6524e+03  2.3704e+11  
  2091  1.2428e+07  2.6524e+03  2.3723e+11  
  2092  1.2422e+07  2.6524e+03  2.3743e+11  
  2093  1.2415e+07  2.6524e+03  2.3763e+11  
  2094  1.2409e+07  2.6525e+03  2.3782e+11  
  2095  1.2403e+07  2.6525e+03  2.3802e+11  
  2096  1.2397e+07  2.6525e+03  2.3822e+11  
  2097  1.2391e+07  2.6525e+03  2.3841e+11  
  2098  1.2384e+07  2.6525e+03  2.3861e+11  
  2099  1.2378e+07  2.6526e+03  2.3880e+11  
  2100  1.2372e+07  2.6526e+03  2.3900e+11  
  2101  1.2366e+07  2.6526e+03  2.3920e+11  
  2102  1.2360e+07  2.6526e+03  2.3939e+11  
  2103  1.2353e+07  2.6526e+03  2.3959e+11  
  2104  1.2347e+07  2.6527e+03  2.3978e+11  
  2105  1.2341e+07  2.6527e+03  2.3998e+11  
  2106  1.2335e+07  2.6527e+03  2.4017e+11  
  2107  1.2329e+07  2.6527e+03  2.4037e+11  
  2108  1.2322e+07  2.6527e+03  2.4057e+11  
  2109  1.2316e+07  2.6528e+03  2.4076e+11  
  2110  1.2310e+07  2.6528e+03  2.4096e+11  
  2111  1.2304e+07  2.6528e+03  2.4115e+11  
  2112  1.2298e+07  2.6528e+03  2.4135e+11  
  2113  1.2291e+07  2.6528e+03  2.4154e+11  
  2114  1.2285e+07  2.6529e+03  2.4174e+11  
  2115  1.2279e+07  2.6529e+03  2.4194e+11  
  2116  1.2273e+07  2.6529e+03  2.4213e+11  
  2117  1.2267e+07  2.6529e+03  2.4233e+11  
  2118  1.2260e+07  2.6529e+03  2.4252e+11  
  2119  1.2254e+07  2.6530e+03  2.4272e+11  
  2120  1.2248e+07  2.6530e+03  2.4291e+11  
  2121  1.2242e+07  2.6530e+03  2.4311e+11  
  2122  1.2236e+07  2.6530e+03  2.4330e+11  
  2123  1.2229e+07  2.6531e+03  2.4350e+11  
  2124  1.2223e+07  2.6531e+03  2.4369e+11  
  2125  1.2217e+07  2.6531e+03  2.4389e+11  
  2126  1.2211e+07  2.6531e+03  2.4408e+11  
  2127  1.2205e+07  2.6531e+03  2.4428e+11  
  2128  1.2198e+07  2.6532e+03  2.4448e+11  
  2129  1.2192e+07  2.6532e+03  2.4467e+11  
  2130  1.2186e+07  2.6532e+03  2.4487e+11  
  2131  1.2180e+07  2.6532e+03  2.4506e+11  
  2132  1.2174e+07  2.6532e+03  2.4526e+11  
  2133  1.2167e+07  2.6533e+03  2.4545e+11  
  2134  1.2161e+07  2.6533e+03  2.4565e+11  
  2135  1.2155e+07  2.6533e+03  2.4584e+11  
  2136  1.2149e+07  2.6533e+03  2.4604e+11  
  2137  1.2143e+07  2.6533e+03  2.4623e+11  
  2138  1.2136e+07  2.6534e+03  2.4643e+11  
  2139  1.2130e+07  2.6534e+03  2.4662e+11  
  2140  1.2124e+07  2.6534e+03  2.4682e+11  
  2141  1.2118e+07  2.6534e+03  2.4701e+11  
  2142  1.2112e+07  2.6534e+03  2.4721e+11  
  2143  1.2105e+07  2.6535e+03  2.4740e+11  
  2144  1.2099e+07  2.6535e+03  2.4760e+11  
  2145  1.2093e+07  2.6535e+03  2.4779e+11  
  2146  1.2087e+07  2.6535e+03  2.4798e+11  
  2147  1.2081e+07  2.6536e+03  2.4818e+11  
  2148  1.2075e+07  2.6536e+03  2.4837e+11  
  2149  1.2068e+07  2.6536e+03  2.4857e+11  
  2150  1.2062e+07  2.6536e+03  2.4876e+11  
  2151  1.2056e+07  2.6536e+03  2.4896e+11  
  2152  1.2050e+07  2.6537e+03  2.4915e+11  
  2153  1.2044e+07  2.6537e+03  2.4935e+11  
  2154  1.2037e+07  2.6537e+03  2.4954e+11  
  2155  1.2031e+07  2.6537e+03  2.4974e+11  
  2156  1.2025e+07  2.6537e+03  2.4993e+11  
  2157  1.2019e+07  2.6538e+03  2.5013e+11  
  2158  1.2013e+07  2.6538e+03  2.5032e+11  
  2159  1.2006e+07  2.6538e+03  2.5051e+11  
  2160  1.2000e+07  2.6538e+03  2.5071e+11  
  2161  1.1994e+07  2.6539e+03  2.5090e+11  
  2162  1.1988e+07  2.6539e+03  2.5110e+11  
  2163  1.1982e+07  2.6539e+03  2.5129e+11  
  2164  1.1975e+07  2.6539e+03  2.5149e+11  
  2165  1.1969e+07  2.6539e+03  2.5168e+11  
  2166  1.1963e+07  2.6540e+03  2.5188e+11  
  2167  1.1957e+07  2.6540e+03  2.5207e+11  
  2168  1.1951e+07  2.6540e+03  2.5226e+11  
  2169  1.1944e+07  2.6540e+03  2.5246e+11  
  2170  1.1938e+07  2.6540e+03  2.5265e+11  
  2171  1.1932e+07  2.6541e+03  2.5285e+11  
  2172  1.1926e+07  2.6541e+03  2.5304e+11  
  2173  1.1920e+07  2.6541e+03  2.5324e+11  
  2174  1.1913e+07  2.6541e+03  2.5343e+11  
  2175  1.1907e+07  2.6542e+03  2.5362e+11  
  2176  1.1901e+07  2.6542e+03  2.5382e+11  
  2177  1.1895e+07  2.6542e+03  2.5401e+11  
  2178  1.1889e+07  2.6542e+03  2.5421e+11  
  2179  1.1882e+07  2.6542e+03  2.5440e+11  
  2180  1.1876e+07  2.6543e+03  2.5459e+11  
  2181  1.1870e+07  2.6543e+03  2.5479e+11  
  2182  1.1864e+07  2.6543e+03  2.5498e+11  
  2183  1.1858e+07  2.6543e+03  2.5518e+11  
  2184  1.1851e+07  2.6544e+03  2.5537e+11  
  2185  1.1845e+07  2.6544e+03  2.5556e+11  
  2186  1.1839e+07  2.6544e+03  2.5576e+11  
  2187  1.1833e+07  2.6544e+03  2.5595e+11  
  2188  1.1827e+07  2.6544e+03  2.5615e+11  
  2189  1.1820e+07  2.6545e+03  2.5634e+11  
  2190  1.1814e+07  2.6545e+03  2.5653e+11  
  2191  1.1808e+07  2.6545e+03  2.5673e+11  
  2192  1.1802e+07  2.6545e+03  2.5692e+11  
  2193  1.1796e+07  2.6545e+03  2.5711e+11  
  2194  1.1789e+07  2.6546e+03  2.5731e+11  
  2195  1.1783e+07  2.6546e+03  2.5750e+11  
  2196  1.1777e+07  2.6546e+03  2.5770e+11  
  2197  1.1771e+07  2.6546e+03  2.5789e+11  
  2198  1.1765e+07  2.6547e+03  2.5808e+11  
  2199  1.1758e+07  2.6547e+03  2.5828e+11  
  2200  1.1752e+07  2.6547e+03  2.5847e+11  
  2201  1.1746e+07  2.6547e+03  2.5866e+11  
  2202  1.1740e+07  2.6547e+03  2.5886e+11  
  2203  1.1734e+07  2.6548e+03  2.5905e+11  
  2204  1.1727e+07  2.6548e+03  2.5924e+11  
  2205  1.1721e+07  2.6548e+03  2.5944e+11  
  2206  1.1715e+07  2.6548e+03  2.5963e+11  
  2207  1.1709e+07  2.6549e+03  2.5982e+11  
  2208  1.1703e+07  2.6549e+03  2.6002e+11  
  2209  1.1696e+07  2.6549e+03  2.6021e+11  
  2210  1.1690e+07  2.6549e+03  2.6040e+11  
  2211  1.1684e+07  2.6550e+03  2.6060e+11  
  2212  1.1678e+07  2.6550e+03  2.6079e+11  
  2213  1.1672e+07  2.6550e+03  2.6098e+11  
  2214  1.1665e+07  2.6550e+03  2.6118e+11  
  2215  1.1659e+07  2.6550e+03  2.6137e+11  
  2216  1.1653e+07  2.6551e+03  2.6156e+11  
  2217  1.1647e+07  2.6551e+03  2.6176e+11  
  2218  1.1641e+07  2.6551e+03  2.6195e+11  
  2219  1.1634e+07  2.6551e+03  2.6214e+11  
  2220  1.1628e+07  2.6552e+03  2.6234e+11  
  2221  1.1622e+07  2.6552e+03  2.6253e+11  
  2222  1.1616e+07  2.6552e+03  2.6272e+11  
  2223  1.1610e+07  2.6552e+03  2.6292e+11  
  2224  1.1603e+07  2.6552e+03  2.6311e+11  
  2225  1.1597e+07  2.6553e+03  2.6330e+11  
  2226  1.1591e+07  2.6553e+03  2.6350e+11  
  2227  1.1585e+07  2.6553e+03  2.6369e+11  
  2228  1.1579e+07  2.6553e+03  2.6388e+11  
  2229  1.1572e+07  2.6554e+03  2.6408e+11  
  2230  1.1566e+07  2.6554e+03  2.6427e+11  
  2231  1.1560e+07  2.6554e+03  2.6446e+11  
  2232  1.1554e+07  2.6554e+03  2.6466e+11  
  2233  1.1548e+07  2.6555e+03  2.6485e+11  
  2234  1.1541e+07  2.6555e+03  2.6504e+11  
  2235  1.1535e+07  2.6555e+03  2.6523e+11  
  2236  1.1529e+07  2.6555e+03  2.6543e+11  
  2237  1.1523e+07  2.6555e+03  2.6562e+11  
  2238  1.1517e+07  2.6556e+03  2.6581e+11  
  2239  1.1510e+07  2.6556e+03  2.6601e+11  
  2240  1.1504e+07  2.6556e+03  2.6620e+11  
  2241  1.1498e+07  2.6556e+03  2.6639e+11  
  2242  1.1492e+07  2.6557e+03  2.6659e+11  
  2243  1.1486e+07  2.6557e+03  2.6678e+11  
  2244  1.1479e+07  2.6557e+03  2.6697e+11  
  2245  1.1473e+07  2.6557e+03  2.6716e+11  
  2246  1.1467e+07  2.6558e+03  2.6736e+11  
  2247  1.1461e+07  2.6558e+03  2.6755e+11  
  2248  1.1455e+07  2.6558e+03  2.6774e+11  
  2249  1.1448e+07  2.6558e+03  2.6793e+11  
  2250  1.1442e+07  2.6558e+03  2.6813e+11  
  2251  1.1436e+07  2.6559e+03  2.6832e+11  
  2252  1.1430e+07  2.6559e+03  2.6851e+11  
  2253  1.1424e+07  2.6559e+03  2.6871e+11  
  2254  1.1417e+07  2.6559e+03  2.6890e+11  
  2255  1.1411e+07  2.6560e+03  2.6909e+11  
  2256  1.1405e+07  2.6560e+03  2.6928e+11  
  2257  1.1399e+07  2.6560e+03  2.6948e+11  
  2258  1.1393e+07  2.6560e+03  2.6967e+11  
  2259  1.1386e+07  2.6561e+03  2.6986e+11  
  2260  1.1380e+07  2.6561e+03  2.7005e+11  
  2261  1.1374e+07  2.6561e+03  2.7025e+11  
  2262  1.1368e+07  2.6561e+03  2.7044e+11  
  2263  1.1362e+07  2.6562e+03  2.7063e+11  
  2264  1.1355e+07  2.6562e+03  2.7082e+11  
  2265  1.1349e+07  2.6562e+03  2.7102e+11  
  2266  1.1343e+07  2.6562e+03  2.7121e+11  
  2267  1.1337e+07  2.6563e+03  2.7140e+11  
  2268  1.1331e+07  2.6563e+03  2.7159e+11  
  2269  1.1324e+07  2.6563e+03  2.7179e+11  
  2270  1.1318e+07  2.6563e+03  2.7198e+11  
  2271  1.1312e+07  2.6563e+03  2.7217e+11  
  2272  1.1306e+07  2.6564e+03  2.7236e+11  
  2273  1.1300e+07  2.6564e+03  2.7256e+11  
  2274  1.1294e+07  2.6564e+03  2.7275e+11  
  2275  1.1287e+07  2.6564e+03  2.7294e+11  
  2276  1.1281e+07  2.6565e+03  2.7313e+11  
  2277  1.1275e+07  2.6565e+03  2.7333e+11  
  2278  1.1269e+07  2.6565e+03  2.7352e+11  
  2279  1.1263e+07  2.6565e+03  2.7371e+11  
  2280  1.1256e+07  2.6566e+03  2.7390e+11  
  2281  1.1250e+07  2.6566e+03  2.7410e+11  
  2282  1.1244e+07  2.6566e+03  2.7429e+11  
  2283  1.1238e+07  2.6566e+03  2.7448e+11  
  2284  1.1232e+07  2.6567e+03  2.7467e+11  
  2285  1.1225e+07  2.6567e+03  2.7487e+11  
  2286  1.1219e+07  2.6567e+03  2.7506e+11  
  2287  1.1213e+07  2.6567e+03  2.7525e+11  
  2288  1.1207e+07  2.6568e+03  2.7544e+11  
  2289  1.1201e+07  2.6568e+03  2.7563e+11  
  2290  1.1194e+07  2.6568e+03  2.7583e+11  
  2291  1.1188e+07  2.6568e+03  2.7602e+11  
  2292  1.1182e+07  2.6569e+03  2.7621e+11  
  2293  1.1176e+07  2.6569e+03  2.7640e+11  
  2294  1.1170e+07  2.6569e+03  2.7660e+11  
  2295  1.1163e+07  2.6569e+03  2.7679e+11  
  2296  1.1157e+07  2.6570e+03  2.7698e+11  
  2297  1.1151e+07  2.6570e+03  2.7717e+11  
  2298  1.1145e+07  2.6570e+03  2.7736e+11  
  2299  1.1139e+07  2.6570e+03  2.7756e+11  
  2300  1.1132e+07  2.6571e+03  2.7775e+11  
  2301  1.1126e+07  2.6571e+03  2.7794e+11  
  2302  1.1120e+07  2.6571e+03  2.7813e+11  
  2303  1.1114e+07  2.6571e+03  2.7833e+11  
  2304  1.1108e+07  2.6572e+03  2.7852e+11  
  2305  1.1101e+07  2.6572e+03  2.7871e+11  
  2306  1.1095e+07  2.6572e+03  2.7890e+11  
  2307  1.1089e+07  2.6572e+03  2.7909e+11  
  2308  1.1083e+07  2.6573e+03  2.7929e+11  
  2309  1.1077e+07  2.6573e+03  2.7948e+11  
  2310  1.1070e+07  2.6573e+03  2.7967e+11  
  2311  1.1064e+07  2.6573e+03  2.7986e+11  
  2312  1.1058e+07  2.6574e+03  2.8005e+11  
  2313  1.1052e+07  2.6574e+03  2.8025e+11  
  2314  1.1046e+07  2.6574e+03  2.8044e+11  
  2315  1.1039e+07  2.6574e+03  2.8063e+11  
  2316  1.1033e+07  2.6575e+03  2.8082e+11  
  2317  1.1027e+07  2.6575e+03  2.8101e+11  
  2318  1.1021e+07  2.6575e+03  2.8121e+11  
  2319  1.1015e+07  2.6575e+03  2.8140e+11  
  2320  1.1008e+07  2.6576e+03  2.8159e+11  
  2321  1.1002e+07  2.6576e+03  2.8178e+11  
  2322  1.0996e+07  2.6576e+03  2.8197e+11  
  2323  1.0990e+07  2.6576e+03  2.8217e+11  
  2324  1.0984e+07  2.6577e+03  2.8236e+11  
  2325  1.0977e+07  2.6577e+03  2.8255e+11  
  2326  1.0971e+07  2.6577e+03  2.8274e+11  
  2327  1.0965e+07  2.6578e+03  2.8293e+11  
  2328  1.0959e+07  2.6578e+03  2.8312e+11  
  2329  1.0953e+07  2.6578e+03  2.8332e+11  
  2330  1.0946e+07  2.6578e+03  2.8351e+11  
  2331  1.0940e+07  2.6579e+03  2.8370e+11  
  2332  1.0934e+07  2.6579e+03  2.8389e+11  
  2333  1.0928e+07  2.6579e+03  2.8408e+11  
  2334  1.0922e+07  2.6579e+03  2.8428e+11  
  2335  1.0915e+07  2.6580e+03  2.8447e+11  
  2336  1.0909e+07  2.6580e+03  2.8466e+11  
  2337  1.0903e+07  2.6580e+03  2.8485e+11  
  2338  1.0897e+07  2.6580e+03  2.8504e+11  
  2339  1.0891e+07  2.6581e+03  2.8524e+11  
  2340  1.0884e+07  2.6581e+03  2.8543e+11  
  2341  1.0878e+07  2.6581e+03  2.8562e+11  
  2342  1.0872e+07  2.6581e+03  2.8581e+11  
  2343  1.0866e+07  2.6582e+03  2.8600e+11  
  2344  1.0860e+07  2.6582e+03  2.8619e+11  
  2345  1.0853e+07  2.6582e+03  2.8639e+11  
  2346  1.0847e+07  2.6583e+03  2.8658e+11  
  2347  1.0841e+07  2.6583e+03  2.8677e+11  
  2348  1.0835e+07  2.6583e+03  2.8696e+11  
  2349  1.0829e+07  2.6583e+03  2.8715e+11  
  2350  1.0822e+07  2.6584e+03  2.8735e+11  
  2351  1.0816e+07  2.6584e+03  2.8754e+11  
  2352  1.0810e+07  2.6584e+03  2.8773e+11  
  2353  1.0804e+07  2.6584e+03  2.8792e+11  
  2354  1.0798e+07  2.6585e+03  2.8811e+11  
  2355  1.0791e+07  2.6585e+03  2.8830e+11  
  2356  1.0785e+07  2.6585e+03  2.8850e+11  
  2357  1.0779e+07  2.6586e+03  2.8869e+11  
  2358  1.0773e+07  2.6586e+03  2.8888e+11  
  2359  1.0767e+07  2.6586e+03  2.8907e+11  
  2360  1.0760e+07  2.6586e+03  2.8926e+11  
  2361  1.0754e+07  2.6587e+03  2.8945e+11  
  2362  1.0748e+07  2.6587e+03  2.8965e+11  
  2363  1.0742e+07  2.6587e+03  2.8984e+11  
  2364  1.0736e+07  2.6587e+03  2.9003e+11  
  2365  1.0729e+07  2.6588e+03  2.9022e+11  
  2366  1.0723e+07  2.6588e+03  2.9041e+11  
  2367  1.0717e+07  2.6588e+03  2.9061e+11  
  2368  1.0711e+07  2.6589e+03  2.9080e+11  
  2369  1.0705e+07  2.6589e+03  2.9099e+11  
  2370  1.0698e+07  2.6589e+03  2.9118e+11  
  2371  1.0692e+07  2.6589e+03  2.9137e+11  
  2372  1.0686e+07  2.6590e+03  2.9156e+11  
  2373  1.0680e+07  2.6590e+03  2.9176e+11  
  2374  1.0674e+07  2.6590e+03  2.9195e+11  
  2375  1.0667e+07  2.6590e+03  2.9214e+11  
  2376  1.0661e+07  2.6591e+03  2.9233e+11  
  2377  1.0655e+07  2.6591e+03  2.9252e+11  
  2378  1.0649e+07  2.6591e+03  2.9271e+11  
  2379  1.0643e+07  2.6592e+03  2.9291e+11  
  2380  1.0636e+07  2.6592e+03  2.9310e+11  
  2381  1.0630e+07  2.6592e+03  2.9329e+11  
  2382  1.0624e+07  2.6592e+03  2.9348e+11  
  2383  1.0618e+07  2.6593e+03  2.9367e+11  
  2384  1.0612e+07  2.6593e+03  2.9386e+11  
  2385  1.0605e+07  2.6593e+03  2.9406e+11  
  2386  1.0599e+07  2.6594e+03  2.9425e+11  
  2387  1.0593e+07  2.6594e+03  2.9444e+11  
  2388  1.0587e+07  2.6594e+03  2.9463e+11  
  2389  1.0581e+07  2.6594e+03  2.9482e+11  
  2390  1.0574e+07  2.6595e+03  2.9501e+11  
  2391  1.0568e+07  2.6595e+03  2.9521e+11  
  2392  1.0562e+07  2.6595e+03  2.9540e+11  
  2393  1.0556e+07  2.6596e+03  2.9559e+11  
  2394  1.0550e+07  2.6596e+03  2.9578e+11  
  2395  1.0543e+07  2.6596e+03  2.9597e+11  
  2396  1.0537e+07  2.6596e+03  2.9617e+11  
  2397  1.0531e+07  2.6597e+03  2.9636e+11  
  2398  1.0525e+07  2.6597e+03  2.9655e+11  
  2399  1.0519e+07  2.6597e+03  2.9674e+11  
  2400  1.0513e+07  2.6598e+03  2.9693e+11  
  2401  1.0506e+07  2.6598e+03  2.9712e+11  
  2402  1.0500e+07  2.6598e+03  2.9732e+11  
  2403  1.0494e+07  2.6599e+03  2.9751e+11  
  2404  1.0488e+07  2.6599e+03  2.9770e+11  
  2405  1.0482e+07  2.6599e+03  2.9789e+11  
  2406  1.0475e+07  2.6599e+03  2.9808e+11  
  2407  1.0469e+07  2.6600e+03  2.9827e+11  
  2408  1.0463e+07  2.6600e+03  2.9847e+11  
  2409  1.0457e+07  2.6600e+03  2.9866e+11  
  2410  1.0451e+07  2.6601e+03  2.9885e+11  
  2411  1.0444e+07  2.6601e+03  2.9904e+11  
  2412  1.0438e+07  2.6601e+03  2.9923e+11  
  2413  1.0432e+07  2.6602e+03  2.9942e+11  
  2414  1.0426e+07  2.6602e+03  2.9962e+11  
  2415  1.0420e+07  2.6602e+03  2.9981e+11  
  2416  1.0413e+07  2.6602e+03  3.0000e+11  
  2417  1.0407e+07  2.6603e+03  3.0019e+11  
  2418  1.0401e+07  2.6603e+03  3.0038e+11  
  2419  1.0395e+07  2.6603e+03  3.0058e+11  
  2420  1.0389e+07  2.6604e+03  3.0077e+11  
  2421  1.0382e+07  2.6604e+03  3.0096e+11  
  2422  1.0376e+07  2.6604e+03  3.0115e+11  
  2423  1.0370e+07  2.6605e+03  3.0134e+11  
  2424  1.0364e+07  2.6605e+03  3.0153e+11  
  2425  1.0358e+07  2.6605e+03  3.0173e+11  
  2426  1.0351e+07  2.6605e+03  3.0192e+11  
  2427  1.0345e+07  2.6606e+03  3.0211e+11  
  2428  1.0339e+07  2.6606e+03  3.0230e+11  
  2429  1.0333e+07  2.6606e+03  3.0249e+11  
  2430  1.0327e+07  2.6607e+03  3.0269e+11  
  2431  1.0320e+07  2.6607e+03  3.0288e+11  
  2432  1.0314e+07  2.6607e+03  3.0307e+11  
  2433  1.0308e+07  2.6608e+03  3.0326e+11  
  2434  1.0302e+07  2.6608e+03  3.0345e+11  
  2435  1.0296e+07  2.6608e+03  3.0364e+11  
  2436  1.0289e+07  2.6609e+03  3.0384e+11  
  2437  1.0283e+07  2.6609e+03  3.0403e+11  
  2438  1.0277e+07  2.6609e+03  3.0422e+11  
  2439  1.0271e+07  2.6609e+03  3.0441e+11  
  2440  1.0265e+07  2.6610e+03  3.0460e+11  
  2441  1.0258e+07  2.6610e+03  3.0480e+11  
  2442  1.0252e+07  2.6610e+03  3.0499e+11  
  2443  1.0246e+07  2.6611e+03  3.0518e+11  
  2444  1.0240e+07  2.6611e+03  3.0537e+11  
  2445  1.0234e+07  2.6611e+03  3.0556e+11  
  2446  1.0227e+07  2.6612e+03  3.0576e+11  
  2447  1.0221e+07  2.6612e+03  3.0595e+11  
  2448  1.0215e+07  2.6612e+03  3.0614e+11  
  2449  1.0209e+07  2.6613e+03  3.0633e+11  
  2450  1.0203e+07  2.6613e+03  3.0652e+11  
  2451  1.0196e+07  2.6613e+03  3.0672e+11  
  2452  1.0190e+07  2.6614e+03  3.0691e+11  
  2453  1.0184e+07  2.6614e+03  3.0710e+11  
  2454  1.0178e+07  2.6614e+03  3.0729e+11  
  2455  1.0172e+07  2.6615e+03  3.0748e+11  
  2456  1.0165e+07  2.6615e+03  3.0768e+11  
  2457  1.0159e+07  2.6615e+03  3.0787e+11  
  2458  1.0153e+07  2.6616e+03  3.0806e+11  
  2459  1.0147e+07  2.6616e+03  3.0825e+11  
  2460  1.0141e+07  2.6616e+03  3.0844e+11  
  2461  1.0134e+07  2.6617e+03  3.0864e+11  
  2462  1.0128e+07  2.6617e+03  3.0883e+11  
  2463  1.0122e+07  2.6617e+03  3.0902e+11  
  2464  1.0116e+07  2.6618e+03  3.0921e+11  
  2465  1.0110e+07  2.6618e+03  3.0941e+11  
  2466  1.0103e+07  2.6618e+03  3.0960e+11  
  2467  1.0097e+07  2.6619e+03  3.0979e+11  
  2468  1.0091e+07  2.6619e+03  3.0998e+11  
  2469  1.0085e+07  2.6619e+03  3.1017e+11  
  2470  1.0079e+07  2.6620e+03  3.1037e+11  
  2471  1.0072e+07  2.6620e+03  3.1056e+11  
  2472  1.0066e+07  2.6620e+03  3.1075e+11  
  2473  1.0060e+07  2.6621e+03  3.1094e+11  
  2474  1.0054e+07  2.6621e+03  3.1114e+11  
  2475  1.0048e+07  2.6621e+03  3.1133e+11  
  2476  1.0041e+07  2.6622e+03  3.1152e+11  
  2477  1.0035e+07  2.6622e+03  3.1171e+11  
  2478  1.0029e+07  2.6622e+03  3.1190e+11  
  2479  1.0023e+07  2.6623e+03  3.1210e+11  
  2480  1.0017e+07  2.6623e+03  3.1229e+11  
  2481  1.0010e+07  2.6623e+03  3.1248e+11  
  2482  1.0004e+07  2.6624e+03  3.1267e+11  
  2483  9.9980e+06  2.6624e+03  3.1287e+11  
  2484  9.9918e+06  2.6624e+03  3.1306e+11  
  2485  9.9856e+06  2.6625e+03  3.1325e+11  
  2486  9.9794e+06  2.6625e+03  3.1344e+11  
  2487  9.9732e+06  2.6625e+03  3.1364e+11  
  2488  9.9670e+06  2.6626e+03  3.1383e+11  
  2489  9.9608e+06  2.6626e+03  3.1402e+11  
  2490  9.9546e+06  2.6626e+03  3.1421e+11  
  2491  9.9484e+06  2.6627e+03  3.1441e+11  
  2492  9.9422e+06  2.6627e+03  3.1460e+11  
  2493  9.9360e+06  2.6627e+03  3.1479e+11  
  2494  9.9299e+06  2.6628e+03  3.1498e+11  
  2495  9.9237e+06  2.6628e+03  3.1518e+11  
  2496  9.9175e+06  2.6628e+03  3.1537e+11  
  2497  9.9113e+06  2.6629e+03  3.1556e+11  
  2498  9.9051e+06  2.6629e+03  3.1575e+11  
  2499  9.8989e+06  2.6629e+03  3.1595e+11  
  2500  9.8927e+06  2.6630e+03  3.1614e+11  
  2501  9.8865e+06  2.6630e+03  3.1633e+11  
  2502  9.8803e+06  2.6631e+03  3.1653e+11  
  2503  9.8741e+06  2.6631e+03  3.1672e+11  
  2504  9.8679e+06  2.6631e+03  3.1691e+11  
  2505  9.8617e+06  2.6632e+03  3.1710e+11  
  2506  9.8555e+06  2.6632e+03  3.1730e+11  
  2507  9.8493e+06  2.6632e+03  3.1749e+11  
  2508  9.8431e+06  2.6633e+03  3.1768e+11  
  2509  9.8369e+06  2.6633e+03  3.1787e+11  
  2510  9.8307e+06  2.6633e+03  3.1807e+11  
