# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.6820479629583e+25 kg
# Mean radius       s0 = 2.538869e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.226775
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000544.638942
# J2  =  3511.834264
# J4  =   -33.250442
# J6  =     0.477488
# J8  =    -0.009764
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  2060  1.2620e+07  2.2548e+03  2.1476e+11  
  2061  1.2614e+07  2.2548e+03  2.1494e+11  
  2062  1.2608e+07  2.2549e+03  2.1511e+11  
  2063  1.2601e+07  2.2549e+03  2.1528e+11  
  2064  1.2595e+07  2.2549e+03  2.1546e+11  
  2065  1.2589e+07  2.2549e+03  2.1563e+11  
  2066  1.2583e+07  2.2549e+03  2.1581e+11  
  2067  1.2577e+07  2.2550e+03  2.1598e+11  
  2068  1.2570e+07  2.2550e+03  2.1615e+11  
  2069  1.2564e+07  2.2550e+03  2.1633e+11  
  2070  1.2558e+07  2.2550e+03  2.1650e+11  
  2071  1.2552e+07  2.2550e+03  2.1668e+11  
  2072  1.2546e+07  2.2551e+03  2.1685e+11  
  2073  1.2539e+07  2.2551e+03  2.1702e+11  
  2074  1.2533e+07  2.2551e+03  2.1720e+11  
  2075  1.2527e+07  2.2551e+03  2.1737e+11  
  2076  1.2521e+07  2.2551e+03  2.1755e+11  
  2077  1.2515e+07  2.2552e+03  2.1772e+11  
  2078  1.2508e+07  2.2552e+03  2.1789e+11  
  2079  1.2502e+07  2.2552e+03  2.1807e+11  
  2080  1.2496e+07  2.2552e+03  2.1824e+11  
  2081  1.2490e+07  2.2552e+03  2.1842e+11  
  2082  1.2484e+07  2.2553e+03  2.1859e+11  
  2083  1.2477e+07  2.2553e+03  2.1876e+11  
  2084  1.2471e+07  2.2553e+03  2.1894e+11  
  2085  1.2465e+07  2.2553e+03  2.1911e+11  
  2086  1.2459e+07  2.2553e+03  2.1929e+11  
  2087  1.2453e+07  2.2554e+03  2.1946e+11  
  2088  1.2446e+07  2.2554e+03  2.1963e+11  
  2089  1.2440e+07  2.2554e+03  2.1981e+11  
  2090  1.2434e+07  2.2554e+03  2.1998e+11  
  2091  1.2428e+07  2.2554e+03  2.2016e+11  
  2092  1.2422e+07  2.2555e+03  2.2033e+11  
  2093  1.2415e+07  2.2555e+03  2.2051e+11  
  2094  1.2409e+07  2.2555e+03  2.2068e+11  
  2095  1.2403e+07  2.2555e+03  2.2085e+11  
  2096  1.2397e+07  2.2555e+03  2.2103e+11  
  2097  1.2391e+07  2.2556e+03  2.2120e+11  
  2098  1.2384e+07  2.2556e+03  2.2138e+11  
  2099  1.2378e+07  2.2556e+03  2.2155e+11  
  2100  1.2372e+07  2.2556e+03  2.2172e+11  
  2101  1.2366e+07  2.2556e+03  2.2190e+11  
  2102  1.2360e+07  2.2557e+03  2.2207e+11  
  2103  1.2353e+07  2.2557e+03  2.2225e+11  
  2104  1.2347e+07  2.2557e+03  2.2242e+11  
  2105  1.2341e+07  2.2557e+03  2.2260e+11  
  2106  1.2335e+07  2.2557e+03  2.2277e+11  
  2107  1.2329e+07  2.2558e+03  2.2295e+11  
  2108  1.2322e+07  2.2558e+03  2.2312e+11  
  2109  1.2316e+07  2.2558e+03  2.2329e+11  
  2110  1.2310e+07  2.2558e+03  2.2347e+11  
  2111  1.2304e+07  2.2559e+03  2.2364e+11  
  2112  1.2298e+07  2.2559e+03  2.2382e+11  
  2113  1.2291e+07  2.2559e+03  2.2399e+11  
  2114  1.2285e+07  2.2559e+03  2.2417e+11  
  2115  1.2279e+07  2.2559e+03  2.2434e+11  
  2116  1.2273e+07  2.2560e+03  2.2452e+11  
  2117  1.2267e+07  2.2560e+03  2.2469e+11  
  2118  1.2260e+07  2.2560e+03  2.2486e+11  
  2119  1.2254e+07  2.2560e+03  2.2504e+11  
  2120  1.2248e+07  2.2560e+03  2.2521e+11  
  2121  1.2242e+07  2.2561e+03  2.2539e+11  
  2122  1.2236e+07  2.2561e+03  2.2556e+11  
  2123  1.2229e+07  2.2561e+03  2.2574e+11  
  2124  1.2223e+07  2.2561e+03  2.2591e+11  
  2125  1.2217e+07  2.2562e+03  2.2609e+11  
  2126  1.2211e+07  2.2562e+03  2.2626e+11  
  2127  1.2205e+07  2.2562e+03  2.2644e+11  
  2128  1.2198e+07  2.2562e+03  2.2661e+11  
  2129  1.2192e+07  2.2562e+03  2.2679e+11  
  2130  1.2186e+07  2.2563e+03  2.2696e+11  
  2131  1.2180e+07  2.2563e+03  2.2714e+11  
  2132  1.2174e+07  2.2563e+03  2.2731e+11  
  2133  1.2167e+07  2.2563e+03  2.2748e+11  
  2134  1.2161e+07  2.2564e+03  2.2766e+11  
  2135  1.2155e+07  2.2564e+03  2.2783e+11  
  2136  1.2149e+07  2.2564e+03  2.2801e+11  
  2137  1.2143e+07  2.2564e+03  2.2818e+11  
  2138  1.2136e+07  2.2564e+03  2.2836e+11  
  2139  1.2130e+07  2.2565e+03  2.2853e+11  
  2140  1.2124e+07  2.2565e+03  2.2871e+11  
  2141  1.2118e+07  2.2565e+03  2.2888e+11  
  2142  1.2112e+07  2.2565e+03  2.2906e+11  
  2143  1.2105e+07  2.2566e+03  2.2923e+11  
  2144  1.2099e+07  2.2566e+03  2.2941e+11  
  2145  1.2093e+07  2.2566e+03  2.2958e+11  
  2146  1.2087e+07  2.2566e+03  2.2976e+11  
  2147  1.2081e+07  2.2566e+03  2.2993e+11  
  2148  1.2075e+07  2.2567e+03  2.3011e+11  
  2149  1.2068e+07  2.2567e+03  2.3028e+11  
  2150  1.2062e+07  2.2567e+03  2.3046e+11  
  2151  1.2056e+07  2.2567e+03  2.3063e+11  
  2152  1.2050e+07  2.2568e+03  2.3081e+11  
  2153  1.2044e+07  2.2568e+03  2.3098e+11  
  2154  1.2037e+07  2.2568e+03  2.3116e+11  
  2155  1.2031e+07  2.2568e+03  2.3134e+11  
  2156  1.2025e+07  2.2569e+03  2.3151e+11  
  2157  1.2019e+07  2.2569e+03  2.3169e+11  
  2158  1.2013e+07  2.2569e+03  2.3186e+11  
  2159  1.2006e+07  2.2569e+03  2.3204e+11  
  2160  1.2000e+07  2.2569e+03  2.3221e+11  
  2161  1.1994e+07  2.2570e+03  2.3239e+11  
  2162  1.1988e+07  2.2570e+03  2.3256e+11  
  2163  1.1982e+07  2.2570e+03  2.3274e+11  
  2164  1.1975e+07  2.2570e+03  2.3291e+11  
  2165  1.1969e+07  2.2571e+03  2.3309e+11  
  2166  1.1963e+07  2.2571e+03  2.3326e+11  
  2167  1.1957e+07  2.2571e+03  2.3344e+11  
  2168  1.1951e+07  2.2571e+03  2.3361e+11  
  2169  1.1944e+07  2.2572e+03  2.3379e+11  
  2170  1.1938e+07  2.2572e+03  2.3397e+11  
  2171  1.1932e+07  2.2572e+03  2.3414e+11  
  2172  1.1926e+07  2.2572e+03  2.3432e+11  
  2173  1.1920e+07  2.2573e+03  2.3449e+11  
  2174  1.1913e+07  2.2573e+03  2.3467e+11  
  2175  1.1907e+07  2.2573e+03  2.3484e+11  
  2176  1.1901e+07  2.2573e+03  2.3502e+11  
  2177  1.1895e+07  2.2574e+03  2.3520e+11  
  2178  1.1889e+07  2.2574e+03  2.3537e+11  
  2179  1.1882e+07  2.2574e+03  2.3555e+11  
  2180  1.1876e+07  2.2574e+03  2.3572e+11  
  2181  1.1870e+07  2.2575e+03  2.3590e+11  
  2182  1.1864e+07  2.2575e+03  2.3607e+11  
  2183  1.1858e+07  2.2575e+03  2.3625e+11  
  2184  1.1851e+07  2.2575e+03  2.3643e+11  
  2185  1.1845e+07  2.2576e+03  2.3660e+11  
  2186  1.1839e+07  2.2576e+03  2.3678e+11  
  2187  1.1833e+07  2.2576e+03  2.3695e+11  
  2188  1.1827e+07  2.2576e+03  2.3713e+11  
  2189  1.1820e+07  2.2577e+03  2.3731e+11  
  2190  1.1814e+07  2.2577e+03  2.3748e+11  
  2191  1.1808e+07  2.2577e+03  2.3766e+11  
  2192  1.1802e+07  2.2577e+03  2.3783e+11  
  2193  1.1796e+07  2.2578e+03  2.3801e+11  
  2194  1.1789e+07  2.2578e+03  2.3819e+11  
  2195  1.1783e+07  2.2578e+03  2.3836e+11  
  2196  1.1777e+07  2.2578e+03  2.3854e+11  
  2197  1.1771e+07  2.2579e+03  2.3871e+11  
  2198  1.1765e+07  2.2579e+03  2.3889e+11  
  2199  1.1758e+07  2.2579e+03  2.3907e+11  
  2200  1.1752e+07  2.2579e+03  2.3924e+11  
  2201  1.1746e+07  2.2580e+03  2.3942e+11  
  2202  1.1740e+07  2.2580e+03  2.3960e+11  
  2203  1.1734e+07  2.2580e+03  2.3977e+11  
  2204  1.1727e+07  2.2581e+03  2.3995e+11  
  2205  1.1721e+07  2.2581e+03  2.4012e+11  
  2206  1.1715e+07  2.2581e+03  2.4030e+11  
  2207  1.1709e+07  2.2581e+03  2.4048e+11  
  2208  1.1703e+07  2.2582e+03  2.4065e+11  
  2209  1.1696e+07  2.2582e+03  2.4083e+11  
  2210  1.1690e+07  2.2582e+03  2.4101e+11  
  2211  1.1684e+07  2.2582e+03  2.4118e+11  
  2212  1.1678e+07  2.2583e+03  2.4136e+11  
  2213  1.1672e+07  2.2583e+03  2.4154e+11  
  2214  1.1665e+07  2.2583e+03  2.4171e+11  
  2215  1.1659e+07  2.2584e+03  2.4189e+11  
  2216  1.1653e+07  2.2584e+03  2.4207e+11  
  2217  1.1647e+07  2.2584e+03  2.4224e+11  
  2218  1.1641e+07  2.2584e+03  2.4242e+11  
  2219  1.1634e+07  2.2585e+03  2.4260e+11  
  2220  1.1628e+07  2.2585e+03  2.4277e+11  
  2221  1.1622e+07  2.2585e+03  2.4295e+11  
  2222  1.1616e+07  2.2585e+03  2.4313e+11  
  2223  1.1610e+07  2.2586e+03  2.4330e+11  
  2224  1.1603e+07  2.2586e+03  2.4348e+11  
  2225  1.1597e+07  2.2586e+03  2.4366e+11  
  2226  1.1591e+07  2.2587e+03  2.4383e+11  
  2227  1.1585e+07  2.2587e+03  2.4401e+11  
  2228  1.1579e+07  2.2587e+03  2.4419e+11  
  2229  1.1572e+07  2.2587e+03  2.4436e+11  
  2230  1.1566e+07  2.2588e+03  2.4454e+11  
  2231  1.1560e+07  2.2588e+03  2.4472e+11  
  2232  1.1554e+07  2.2588e+03  2.4490e+11  
  2233  1.1548e+07  2.2589e+03  2.4507e+11  
  2234  1.1541e+07  2.2589e+03  2.4525e+11  
  2235  1.1535e+07  2.2589e+03  2.4543e+11  
  2236  1.1529e+07  2.2589e+03  2.4560e+11  
  2237  1.1523e+07  2.2590e+03  2.4578e+11  
  2238  1.1517e+07  2.2590e+03  2.4596e+11  
  2239  1.1510e+07  2.2590e+03  2.4614e+11  
  2240  1.1504e+07  2.2591e+03  2.4631e+11  
  2241  1.1498e+07  2.2591e+03  2.4649e+11  
  2242  1.1492e+07  2.2591e+03  2.4667e+11  
  2243  1.1486e+07  2.2592e+03  2.4685e+11  
  2244  1.1479e+07  2.2592e+03  2.4702e+11  
  2245  1.1473e+07  2.2592e+03  2.4720e+11  
  2246  1.1467e+07  2.2592e+03  2.4738e+11  
  2247  1.1461e+07  2.2593e+03  2.4756e+11  
  2248  1.1455e+07  2.2593e+03  2.4773e+11  
  2249  1.1448e+07  2.2593e+03  2.4791e+11  
  2250  1.1442e+07  2.2594e+03  2.4809e+11  
  2251  1.1436e+07  2.2594e+03  2.4827e+11  
  2252  1.1430e+07  2.2594e+03  2.4844e+11  
  2253  1.1424e+07  2.2595e+03  2.4862e+11  
  2254  1.1417e+07  2.2595e+03  2.4880e+11  
  2255  1.1411e+07  2.2595e+03  2.4898e+11  
  2256  1.1405e+07  2.2595e+03  2.4916e+11  
  2257  1.1399e+07  2.2596e+03  2.4933e+11  
  2258  1.1393e+07  2.2596e+03  2.4951e+11  
  2259  1.1386e+07  2.2596e+03  2.4969e+11  
  2260  1.1380e+07  2.2597e+03  2.4987e+11  
  2261  1.1374e+07  2.2597e+03  2.5005e+11  
  2262  1.1368e+07  2.2597e+03  2.5022e+11  
  2263  1.1362e+07  2.2598e+03  2.5040e+11  
  2264  1.1355e+07  2.2598e+03  2.5058e+11  
  2265  1.1349e+07  2.2598e+03  2.5076e+11  
  2266  1.1343e+07  2.2599e+03  2.5094e+11  
  2267  1.1337e+07  2.2599e+03  2.5111e+11  
  2268  1.1331e+07  2.2599e+03  2.5129e+11  
  2269  1.1324e+07  2.2600e+03  2.5147e+11  
  2270  1.1318e+07  2.2600e+03  2.5165e+11  
  2271  1.1312e+07  2.2600e+03  2.5183e+11  
  2272  1.1306e+07  2.2601e+03  2.5201e+11  
  2273  1.1300e+07  2.2601e+03  2.5218e+11  
  2274  1.1294e+07  2.2601e+03  2.5236e+11  
  2275  1.1287e+07  2.2602e+03  2.5254e+11  
  2276  1.1281e+07  2.2602e+03  2.5272e+11  
  2277  1.1275e+07  2.2602e+03  2.5290e+11  
  2278  1.1269e+07  2.2603e+03  2.5308e+11  
  2279  1.1263e+07  2.2603e+03  2.5326e+11  
  2280  1.1256e+07  2.2603e+03  2.5343e+11  
  2281  1.1250e+07  2.2604e+03  2.5361e+11  
  2282  1.1244e+07  2.2604e+03  2.5379e+11  
  2283  1.1238e+07  2.2604e+03  2.5397e+11  
  2284  1.1232e+07  2.2605e+03  2.5415e+11  
  2285  1.1225e+07  2.2605e+03  2.5433e+11  
  2286  1.1219e+07  2.2605e+03  2.5451e+11  
  2287  1.1213e+07  2.2606e+03  2.5469e+11  
  2288  1.1207e+07  2.2606e+03  2.5487e+11  
  2289  1.1201e+07  2.2606e+03  2.5504e+11  
  2290  1.1194e+07  2.2607e+03  2.5522e+11  
  2291  1.1188e+07  2.2607e+03  2.5540e+11  
  2292  1.1182e+07  2.2607e+03  2.5558e+11  
  2293  1.1176e+07  2.2608e+03  2.5576e+11  
  2294  1.1170e+07  2.2608e+03  2.5594e+11  
  2295  1.1163e+07  2.2609e+03  2.5612e+11  
  2296  1.1157e+07  2.2609e+03  2.5630e+11  
  2297  1.1151e+07  2.2609e+03  2.5648e+11  
  2298  1.1145e+07  2.2610e+03  2.5666e+11  
  2299  1.1139e+07  2.2610e+03  2.5684e+11  
  2300  1.1132e+07  2.2610e+03  2.5702e+11  
  2301  1.1126e+07  2.2611e+03  2.5720e+11  
  2302  1.1120e+07  2.2611e+03  2.5738e+11  
  2303  1.1114e+07  2.2611e+03  2.5756e+11  
  2304  1.1108e+07  2.2612e+03  2.5773e+11  
  2305  1.1101e+07  2.2612e+03  2.5791e+11  
  2306  1.1095e+07  2.2613e+03  2.5809e+11  
  2307  1.1089e+07  2.2613e+03  2.5827e+11  
  2308  1.1083e+07  2.2613e+03  2.5845e+11  
  2309  1.1077e+07  2.2614e+03  2.5863e+11  
  2310  1.1070e+07  2.2614e+03  2.5881e+11  
  2311  1.1064e+07  2.2614e+03  2.5899e+11  
  2312  1.1058e+07  2.2615e+03  2.5917e+11  
  2313  1.1052e+07  2.2615e+03  2.5935e+11  
  2314  1.1046e+07  2.2616e+03  2.5953e+11  
  2315  1.1039e+07  2.2616e+03  2.5971e+11  
  2316  1.1033e+07  2.2616e+03  2.5989e+11  
  2317  1.1027e+07  2.2617e+03  2.6007e+11  
  2318  1.1021e+07  2.2617e+03  2.6025e+11  
  2319  1.1015e+07  2.2618e+03  2.6043e+11  
  2320  1.1008e+07  2.2618e+03  2.6061e+11  
  2321  1.1002e+07  2.2618e+03  2.6079e+11  
  2322  1.0996e+07  2.2619e+03  2.6098e+11  
  2323  1.0990e+07  2.2619e+03  2.6116e+11  
  2324  1.0984e+07  2.2620e+03  2.6134e+11  
  2325  1.0977e+07  2.2620e+03  2.6152e+11  
  2326  1.0971e+07  2.2620e+03  2.6170e+11  
  2327  1.0965e+07  2.2621e+03  2.6188e+11  
  2328  1.0959e+07  2.2621e+03  2.6206e+11  
  2329  1.0953e+07  2.2622e+03  2.6224e+11  
  2330  1.0946e+07  2.2622e+03  2.6242e+11  
  2331  1.0940e+07  2.2622e+03  2.6260e+11  
  2332  1.0934e+07  2.2623e+03  2.6278e+11  
  2333  1.0928e+07  2.2623e+03  2.6296e+11  
  2334  1.0922e+07  2.2624e+03  2.6314e+11  
  2335  1.0915e+07  2.2624e+03  2.6332e+11  
  2336  1.0909e+07  2.2624e+03  2.6350e+11  
  2337  1.0903e+07  2.2625e+03  2.6369e+11  
  2338  1.0897e+07  2.2625e+03  2.6387e+11  
  2339  1.0891e+07  2.2626e+03  2.6405e+11  
  2340  1.0884e+07  2.2626e+03  2.6423e+11  
  2341  1.0878e+07  2.2627e+03  2.6441e+11  
  2342  1.0872e+07  2.2627e+03  2.6459e+11  
  2343  1.0866e+07  2.2627e+03  2.6477e+11  
  2344  1.0860e+07  2.2628e+03  2.6495e+11  
  2345  1.0853e+07  2.2628e+03  2.6514e+11  
  2346  1.0847e+07  2.2629e+03  2.6532e+11  
  2347  1.0841e+07  2.2629e+03  2.6550e+11  
  2348  1.0835e+07  2.2630e+03  2.6568e+11  
  2349  1.0829e+07  2.2630e+03  2.6586e+11  
  2350  1.0822e+07  2.2631e+03  2.6604e+11  
  2351  1.0816e+07  2.2631e+03  2.6623e+11  
  2352  1.0810e+07  2.2631e+03  2.6641e+11  
  2353  1.0804e+07  2.2632e+03  2.6659e+11  
  2354  1.0798e+07  2.2632e+03  2.6677e+11  
  2355  1.0791e+07  2.2633e+03  2.6695e+11  
  2356  1.0785e+07  2.2633e+03  2.6713e+11  
  2357  1.0779e+07  2.2634e+03  2.6732e+11  
  2358  1.0773e+07  2.2634e+03  2.6750e+11  
  2359  1.0767e+07  2.2635e+03  2.6768e+11  
  2360  1.0760e+07  2.2635e+03  2.6786e+11  
  2361  1.0754e+07  2.2636e+03  2.6804e+11  
  2362  1.0748e+07  2.2636e+03  2.6823e+11  
  2363  1.0742e+07  2.2637e+03  2.6841e+11  
  2364  1.0736e+07  2.2637e+03  2.6859e+11  
  2365  1.0729e+07  2.2638e+03  2.6877e+11  
  2366  1.0723e+07  2.2638e+03  2.6896e+11  
  2367  1.0717e+07  2.2639e+03  2.6914e+11  
  2368  1.0711e+07  2.2639e+03  2.6932e+11  
  2369  1.0705e+07  2.2639e+03  2.6950e+11  
  2370  1.0698e+07  2.2640e+03  2.6969e+11  
  2371  1.0692e+07  2.2640e+03  2.6987e+11  
  2372  1.0686e+07  2.2641e+03  2.7005e+11  
  2373  1.0680e+07  2.2641e+03  2.7024e+11  
  2374  1.0674e+07  2.2642e+03  2.7042e+11  
  2375  1.0667e+07  2.2642e+03  2.7060e+11  
  2376  1.0661e+07  2.2643e+03  2.7078e+11  
  2377  1.0655e+07  2.2643e+03  2.7097e+11  
  2378  1.0649e+07  2.2644e+03  2.7115e+11  
  2379  1.0643e+07  2.2645e+03  2.7133e+11  
  2380  1.0636e+07  2.2645e+03  2.7152e+11  
  2381  1.0630e+07  2.2646e+03  2.7170e+11  
  2382  1.0624e+07  2.2646e+03  2.7188e+11  
  2383  1.0618e+07  2.2647e+03  2.7207e+11  
  2384  1.0612e+07  2.2647e+03  2.7225e+11  
  2385  1.0605e+07  2.2648e+03  2.7243e+11  
  2386  1.0599e+07  2.2648e+03  2.7262e+11  
  2387  1.0593e+07  2.2649e+03  2.7280e+11  
  2388  1.0587e+07  2.2649e+03  2.7298e+11  
  2389  1.0581e+07  2.2650e+03  2.7317e+11  
  2390  1.0574e+07  2.2650e+03  2.7335e+11  
  2391  1.0568e+07  2.2651e+03  2.7354e+11  
  2392  1.0562e+07  2.2651e+03  2.7372e+11  
  2393  1.0556e+07  2.2652e+03  2.7390e+11  
  2394  1.0550e+07  2.2653e+03  2.7409e+11  
  2395  1.0543e+07  2.2653e+03  2.7427e+11  
  2396  1.0537e+07  2.2654e+03  2.7445e+11  
  2397  1.0531e+07  2.2654e+03  2.7464e+11  
  2398  1.0525e+07  2.2655e+03  2.7482e+11  
  2399  1.0519e+07  2.2655e+03  2.7501e+11  
  2400  1.0513e+07  2.2656e+03  2.7519e+11  
  2401  1.0506e+07  2.2656e+03  2.7538e+11  
  2402  1.0500e+07  2.2657e+03  2.7556e+11  
  2403  1.0494e+07  2.2658e+03  2.7575e+11  
  2404  1.0488e+07  2.2658e+03  2.7593e+11  
  2405  1.0482e+07  2.2659e+03  2.7611e+11  
  2406  1.0475e+07  2.2659e+03  2.7630e+11  
  2407  1.0469e+07  2.2660e+03  2.7648e+11  
  2408  1.0463e+07  2.2661e+03  2.7667e+11  
  2409  1.0457e+07  2.2661e+03  2.7685e+11  
  2410  1.0451e+07  2.2662e+03  2.7704e+11  
  2411  1.0444e+07  2.2662e+03  2.7722e+11  
  2412  1.0438e+07  2.2663e+03  2.7741e+11  
  2413  1.0432e+07  2.2664e+03  2.7759e+11  
  2414  1.0426e+07  2.2664e+03  2.7778e+11  
  2415  1.0420e+07  2.2665e+03  2.7796e+11  
  2416  1.0413e+07  2.2665e+03  2.7815e+11  
  2417  1.0407e+07  2.2666e+03  2.7833e+11  
  2418  1.0401e+07  2.2667e+03  2.7852e+11  
  2419  1.0395e+07  2.2667e+03  2.7870e+11  
  2420  1.0389e+07  2.2668e+03  2.7889e+11  
  2421  1.0382e+07  2.2669e+03  2.7908e+11  
  2422  1.0376e+07  2.2669e+03  2.7926e+11  
  2423  1.0370e+07  2.2670e+03  2.7945e+11  
  2424  1.0364e+07  2.2671e+03  2.7963e+11  
  2425  1.0358e+07  2.2671e+03  2.7982e+11  
  2426  1.0351e+07  2.2672e+03  2.8000e+11  
  2427  1.0345e+07  2.2673e+03  2.8019e+11  
  2428  1.0339e+07  2.2673e+03  2.8038e+11  
  2429  1.0333e+07  2.2674e+03  2.8056e+11  
  2430  1.0327e+07  2.2675e+03  2.8075e+11  
  2431  1.0320e+07  2.2675e+03  2.8094e+11  
  2432  1.0314e+07  2.2676e+03  2.8112e+11  
  2433  1.0308e+07  2.2677e+03  2.8131e+11  
  2434  1.0302e+07  2.2677e+03  2.8149e+11  
  2435  1.0296e+07  2.2678e+03  2.8168e+11  
  2436  1.0289e+07  2.2679e+03  2.8187e+11  
  2437  1.0283e+07  2.2679e+03  2.8205e+11  
  2438  1.0277e+07  2.2680e+03  2.8224e+11  
  2439  1.0271e+07  2.2681e+03  2.8243e+11  
  2440  1.0265e+07  2.2682e+03  2.8261e+11  
  2441  1.0258e+07  2.2682e+03  2.8280e+11  
  2442  1.0252e+07  2.2683e+03  2.8299e+11  
  2443  1.0246e+07  2.2684e+03  2.8318e+11  
  2444  1.0240e+07  2.2684e+03  2.8336e+11  
  2445  1.0234e+07  2.2685e+03  2.8355e+11  
  2446  1.0227e+07  2.2686e+03  2.8374e+11  
  2447  1.0221e+07  2.2687e+03  2.8392e+11  
  2448  1.0215e+07  2.2687e+03  2.8411e+11  
  2449  1.0209e+07  2.2688e+03  2.8430e+11  
  2450  1.0203e+07  2.2689e+03  2.8449e+11  
  2451  1.0196e+07  2.2690e+03  2.8467e+11  
  2452  1.0190e+07  2.2690e+03  2.8486e+11  
  2453  1.0184e+07  2.2691e+03  2.8505e+11  
  2454  1.0178e+07  2.2692e+03  2.8524e+11  
  2455  1.0172e+07  2.2693e+03  2.8542e+11  
  2456  1.0165e+07  2.2694e+03  2.8561e+11  
  2457  1.0159e+07  2.2694e+03  2.8580e+11  
  2458  1.0153e+07  2.2695e+03  2.8599e+11  
  2459  1.0147e+07  2.2696e+03  2.8618e+11  
  2460  1.0141e+07  2.2697e+03  2.8637e+11  
  2461  1.0134e+07  2.2698e+03  2.8655e+11  
  2462  1.0128e+07  2.2698e+03  2.8674e+11  
  2463  1.0122e+07  2.2699e+03  2.8693e+11  
  2464  1.0116e+07  2.2700e+03  2.8712e+11  
  2465  1.0110e+07  2.2701e+03  2.8731e+11  
  2466  1.0103e+07  2.2702e+03  2.8750e+11  
  2467  1.0097e+07  2.2703e+03  2.8768e+11  
  2468  1.0091e+07  2.2703e+03  2.8787e+11  
  2469  1.0085e+07  2.2704e+03  2.8806e+11  
  2470  1.0079e+07  2.2705e+03  2.8825e+11  
  2471  1.0072e+07  2.2706e+03  2.8844e+11  
  2472  1.0066e+07  2.2707e+03  2.8863e+11  
  2473  1.0060e+07  2.2708e+03  2.8882e+11  
  2474  1.0054e+07  2.2709e+03  2.8901e+11  
  2475  1.0048e+07  2.2710e+03  2.8920e+11  
  2476  1.0041e+07  2.2710e+03  2.8939e+11  
  2477  1.0035e+07  2.2711e+03  2.8958e+11  
  2478  1.0029e+07  2.2712e+03  2.8977e+11  
  2479  1.0023e+07  2.2713e+03  2.8996e+11  
  2480  1.0017e+07  2.2714e+03  2.9015e+11  
  2481  1.0010e+07  2.2715e+03  2.9033e+11  
  2482  1.0004e+07  2.2716e+03  2.9052e+11  
  2483  9.9980e+06  2.2717e+03  2.9071e+11  
  2484  9.9918e+06  2.2718e+03  2.9090e+11  
  2485  9.9856e+06  2.2719e+03  2.9109e+11  
  2486  9.9794e+06  2.2720e+03  2.9129e+11  
  2487  9.9732e+06  2.2721e+03  2.9148e+11  
  2488  9.9670e+06  2.2722e+03  2.9167e+11  
  2489  9.9608e+06  2.2723e+03  2.9186e+11  
  2490  9.9546e+06  2.2724e+03  2.9205e+11  
  2491  9.9485e+06  2.2725e+03  2.9224e+11  
  2492  9.9423e+06  2.2726e+03  2.9243e+11  
  2493  9.9361e+06  2.2727e+03  2.9262e+11  
  2494  9.9299e+06  2.2728e+03  2.9281e+11  
  2495  9.9237e+06  2.2729e+03  2.9300e+11  
  2496  9.9175e+06  2.2730e+03  2.9319e+11  
  2497  9.9113e+06  2.2731e+03  2.9338e+11  
  2498  9.9051e+06  2.2732e+03  2.9357e+11  
  2499  9.8989e+06  2.2733e+03  2.9376e+11  
  2500  9.8927e+06  2.2734e+03  2.9396e+11  
  2501  9.8865e+06  2.2735e+03  2.9415e+11  
  2502  9.8803e+06  2.2736e+03  2.9434e+11  
  2503  9.8741e+06  2.2737e+03  2.9453e+11  
  2504  9.8679e+06  2.2739e+03  2.9472e+11  
  2505  9.8617e+06  2.2740e+03  2.9491e+11  
  2506  9.8555e+06  2.2741e+03  2.9511e+11  
  2507  9.8493e+06  2.2742e+03  2.9530e+11  
  2508  9.8431e+06  2.2743e+03  2.9549e+11  
  2509  9.8369e+06  2.2744e+03  2.9568e+11  
  2510  9.8307e+06  2.2745e+03  2.9587e+11  
  2511  9.8245e+06  2.2747e+03  2.9607e+11  
  2512  9.8183e+06  2.2748e+03  2.9626e+11  
  2513  9.8121e+06  2.2749e+03  2.9645e+11  
  2514  9.8059e+06  2.2750e+03  2.9664e+11  
  2515  9.7997e+06  2.2751e+03  2.9684e+11  
  2516  9.7935e+06  2.2753e+03  2.9703e+11  
  2517  9.7873e+06  2.2754e+03  2.9722e+11  
  2518  9.7811e+06  2.2755e+03  2.9741e+11  
  2519  9.7749e+06  2.2756e+03  2.9761e+11  
  2520  9.7687e+06  2.2758e+03  2.9780e+11  
  2521  9.7625e+06  2.2759e+03  2.9799e+11  
  2522  9.7563e+06  2.2760e+03  2.9819e+11  
  2523  9.7501e+06  2.2761e+03  2.9838e+11  
  2524  9.7439e+06  2.2763e+03  2.9857e+11  
  2525  9.7377e+06  2.2764e+03  2.9877e+11  
  2526  9.7315e+06  2.2765e+03  2.9896e+11  
  2527  9.7253e+06  2.2767e+03  2.9916e+11  
  2528  9.7191e+06  2.2768e+03  2.9935e+11  
