# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681592271186607e+25 kg
# Mean radius       s0 = 2.538867e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225488
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000553.791650
# J2  =  3510.349124
# J4  =   -37.524374
# J6  =     0.716004
# J8  =    -0.019898
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  2061  1.2614e+07  2.9714e+03  2.4286e+11  
  2062  1.2608e+07  2.9714e+03  2.4308e+11  
  2063  1.2601e+07  2.9714e+03  2.4331e+11  
  2064  1.2595e+07  2.9714e+03  2.4353e+11  
  2065  1.2589e+07  2.9715e+03  2.4375e+11  
  2066  1.2583e+07  2.9715e+03  2.4397e+11  
  2067  1.2577e+07  2.9715e+03  2.4420e+11  
  2068  1.2570e+07  2.9715e+03  2.4442e+11  
  2069  1.2564e+07  2.9715e+03  2.4464e+11  
  2070  1.2558e+07  2.9716e+03  2.4486e+11  
  2071  1.2552e+07  2.9716e+03  2.4509e+11  
  2072  1.2546e+07  2.9716e+03  2.4531e+11  
  2073  1.2539e+07  2.9716e+03  2.4553e+11  
  2074  1.2533e+07  2.9717e+03  2.4575e+11  
  2075  1.2527e+07  2.9717e+03  2.4597e+11  
  2076  1.2521e+07  2.9717e+03  2.4620e+11  
  2077  1.2515e+07  2.9717e+03  2.4642e+11  
  2078  1.2508e+07  2.9718e+03  2.4664e+11  
  2079  1.2502e+07  2.9718e+03  2.4686e+11  
  2080  1.2496e+07  2.9718e+03  2.4708e+11  
  2081  1.2490e+07  2.9718e+03  2.4731e+11  
  2082  1.2484e+07  2.9718e+03  2.4753e+11  
  2083  1.2477e+07  2.9719e+03  2.4775e+11  
  2084  1.2471e+07  2.9719e+03  2.4797e+11  
  2085  1.2465e+07  2.9719e+03  2.4819e+11  
  2086  1.2459e+07  2.9719e+03  2.4841e+11  
  2087  1.2453e+07  2.9720e+03  2.4863e+11  
  2088  1.2446e+07  2.9720e+03  2.4886e+11  
  2089  1.2440e+07  2.9720e+03  2.4908e+11  
  2090  1.2434e+07  2.9720e+03  2.4930e+11  
  2091  1.2428e+07  2.9721e+03  2.4952e+11  
  2092  1.2422e+07  2.9721e+03  2.4974e+11  
  2093  1.2415e+07  2.9721e+03  2.4996e+11  
  2094  1.2409e+07  2.9721e+03  2.5018e+11  
  2095  1.2403e+07  2.9722e+03  2.5040e+11  
  2096  1.2397e+07  2.9722e+03  2.5062e+11  
  2097  1.2391e+07  2.9722e+03  2.5084e+11  
  2098  1.2384e+07  2.9722e+03  2.5107e+11  
  2099  1.2378e+07  2.9723e+03  2.5129e+11  
  2100  1.2372e+07  2.9723e+03  2.5151e+11  
  2101  1.2366e+07  2.9723e+03  2.5173e+11  
  2102  1.2360e+07  2.9723e+03  2.5195e+11  
  2103  1.2353e+07  2.9723e+03  2.5217e+11  
  2104  1.2347e+07  2.9724e+03  2.5239e+11  
  2105  1.2341e+07  2.9724e+03  2.5261e+11  
  2106  1.2335e+07  2.9724e+03  2.5283e+11  
  2107  1.2329e+07  2.9724e+03  2.5305e+11  
  2108  1.2322e+07  2.9725e+03  2.5327e+11  
  2109  1.2316e+07  2.9725e+03  2.5349e+11  
  2110  1.2310e+07  2.9725e+03  2.5371e+11  
  2111  1.2304e+07  2.9725e+03  2.5393e+11  
  2112  1.2298e+07  2.9726e+03  2.5415e+11  
  2113  1.2291e+07  2.9726e+03  2.5437e+11  
  2114  1.2285e+07  2.9726e+03  2.5459e+11  
  2115  1.2279e+07  2.9726e+03  2.5481e+11  
  2116  1.2273e+07  2.9727e+03  2.5503e+11  
  2117  1.2267e+07  2.9727e+03  2.5525e+11  
  2118  1.2260e+07  2.9727e+03  2.5547e+11  
  2119  1.2254e+07  2.9727e+03  2.5569e+11  
  2120  1.2248e+07  2.9727e+03  2.5591e+11  
  2121  1.2242e+07  2.9728e+03  2.5612e+11  
  2122  1.2236e+07  2.9728e+03  2.5634e+11  
  2123  1.2229e+07  2.9728e+03  2.5656e+11  
  2124  1.2223e+07  2.9728e+03  2.5678e+11  
  2125  1.2217e+07  2.9729e+03  2.5700e+11  
  2126  1.2211e+07  2.9729e+03  2.5722e+11  
  2127  1.2205e+07  2.9729e+03  2.5744e+11  
  2128  1.2198e+07  2.9729e+03  2.5766e+11  
  2129  1.2192e+07  2.9730e+03  2.5788e+11  
  2130  1.2186e+07  2.9730e+03  2.5810e+11  
  2131  1.2180e+07  2.9730e+03  2.5831e+11  
  2132  1.2174e+07  2.9730e+03  2.5853e+11  
  2133  1.2167e+07  2.9731e+03  2.5875e+11  
  2134  1.2161e+07  2.9731e+03  2.5897e+11  
  2135  1.2155e+07  2.9731e+03  2.5919e+11  
  2136  1.2149e+07  2.9731e+03  2.5941e+11  
  2137  1.2143e+07  2.9732e+03  2.5963e+11  
  2138  1.2136e+07  2.9732e+03  2.5984e+11  
  2139  1.2130e+07  2.9732e+03  2.6006e+11  
  2140  1.2124e+07  2.9732e+03  2.6028e+11  
  2141  1.2118e+07  2.9733e+03  2.6050e+11  
  2142  1.2112e+07  2.9733e+03  2.6072e+11  
  2143  1.2105e+07  2.9733e+03  2.6093e+11  
  2144  1.2099e+07  2.9733e+03  2.6115e+11  
  2145  1.2093e+07  2.9733e+03  2.6137e+11  
  2146  1.2087e+07  2.9734e+03  2.6159e+11  
  2147  1.2081e+07  2.9734e+03  2.6181e+11  
  2148  1.2074e+07  2.9734e+03  2.6202e+11  
  2149  1.2068e+07  2.9734e+03  2.6224e+11  
  2150  1.2062e+07  2.9735e+03  2.6246e+11  
  2151  1.2056e+07  2.9735e+03  2.6268e+11  
  2152  1.2050e+07  2.9735e+03  2.6289e+11  
  2153  1.2044e+07  2.9735e+03  2.6311e+11  
  2154  1.2037e+07  2.9736e+03  2.6333e+11  
  2155  1.2031e+07  2.9736e+03  2.6355e+11  
  2156  1.2025e+07  2.9736e+03  2.6376e+11  
  2157  1.2019e+07  2.9736e+03  2.6398e+11  
  2158  1.2013e+07  2.9737e+03  2.6420e+11  
  2159  1.2006e+07  2.9737e+03  2.6441e+11  
  2160  1.2000e+07  2.9737e+03  2.6463e+11  
  2161  1.1994e+07  2.9737e+03  2.6485e+11  
  2162  1.1988e+07  2.9738e+03  2.6507e+11  
  2163  1.1982e+07  2.9738e+03  2.6528e+11  
  2164  1.1975e+07  2.9738e+03  2.6550e+11  
  2165  1.1969e+07  2.9738e+03  2.6572e+11  
  2166  1.1963e+07  2.9739e+03  2.6593e+11  
  2167  1.1957e+07  2.9739e+03  2.6615e+11  
  2168  1.1951e+07  2.9739e+03  2.6637e+11  
  2169  1.1944e+07  2.9739e+03  2.6658e+11  
  2170  1.1938e+07  2.9740e+03  2.6680e+11  
  2171  1.1932e+07  2.9740e+03  2.6702e+11  
  2172  1.1926e+07  2.9740e+03  2.6723e+11  
  2173  1.1920e+07  2.9740e+03  2.6745e+11  
  2174  1.1913e+07  2.9740e+03  2.6766e+11  
  2175  1.1907e+07  2.9741e+03  2.6788e+11  
  2176  1.1901e+07  2.9741e+03  2.6810e+11  
  2177  1.1895e+07  2.9741e+03  2.6831e+11  
  2178  1.1889e+07  2.9741e+03  2.6853e+11  
  2179  1.1882e+07  2.9742e+03  2.6875e+11  
  2180  1.1876e+07  2.9742e+03  2.6896e+11  
  2181  1.1870e+07  2.9742e+03  2.6918e+11  
  2182  1.1864e+07  2.9742e+03  2.6939e+11  
  2183  1.1858e+07  2.9743e+03  2.6961e+11  
  2184  1.1851e+07  2.9743e+03  2.6982e+11  
  2185  1.1845e+07  2.9743e+03  2.7004e+11  
  2186  1.1839e+07  2.9743e+03  2.7026e+11  
  2187  1.1833e+07  2.9744e+03  2.7047e+11  
  2188  1.1827e+07  2.9744e+03  2.7069e+11  
  2189  1.1820e+07  2.9744e+03  2.7090e+11  
  2190  1.1814e+07  2.9744e+03  2.7112e+11  
  2191  1.1808e+07  2.9745e+03  2.7133e+11  
  2192  1.1802e+07  2.9745e+03  2.7155e+11  
  2193  1.1796e+07  2.9745e+03  2.7176e+11  
  2194  1.1789e+07  2.9745e+03  2.7198e+11  
  2195  1.1783e+07  2.9746e+03  2.7219e+11  
  2196  1.1777e+07  2.9746e+03  2.7241e+11  
  2197  1.1771e+07  2.9746e+03  2.7262e+11  
  2198  1.1765e+07  2.9746e+03  2.7284e+11  
  2199  1.1758e+07  2.9747e+03  2.7305e+11  
  2200  1.1752e+07  2.9747e+03  2.7327e+11  
  2201  1.1746e+07  2.9747e+03  2.7348e+11  
  2202  1.1740e+07  2.9747e+03  2.7370e+11  
  2203  1.1734e+07  2.9748e+03  2.7391e+11  
  2204  1.1727e+07  2.9748e+03  2.7413e+11  
  2205  1.1721e+07  2.9748e+03  2.7434e+11  
  2206  1.1715e+07  2.9748e+03  2.7456e+11  
  2207  1.1709e+07  2.9749e+03  2.7477e+11  
  2208  1.1703e+07  2.9749e+03  2.7498e+11  
  2209  1.1696e+07  2.9749e+03  2.7520e+11  
  2210  1.1690e+07  2.9749e+03  2.7541e+11  
  2211  1.1684e+07  2.9750e+03  2.7563e+11  
  2212  1.1678e+07  2.9750e+03  2.7584e+11  
  2213  1.1672e+07  2.9750e+03  2.7606e+11  
  2214  1.1665e+07  2.9750e+03  2.7627e+11  
  2215  1.1659e+07  2.9751e+03  2.7648e+11  
  2216  1.1653e+07  2.9751e+03  2.7670e+11  
  2217  1.1647e+07  2.9751e+03  2.7691e+11  
  2218  1.1641e+07  2.9751e+03  2.7713e+11  
  2219  1.1634e+07  2.9752e+03  2.7734e+11  
  2220  1.1628e+07  2.9752e+03  2.7755e+11  
  2221  1.1622e+07  2.9752e+03  2.7777e+11  
  2222  1.1616e+07  2.9752e+03  2.7798e+11  
  2223  1.1610e+07  2.9753e+03  2.7819e+11  
  2224  1.1603e+07  2.9753e+03  2.7841e+11  
  2225  1.1597e+07  2.9753e+03  2.7862e+11  
  2226  1.1591e+07  2.9753e+03  2.7883e+11  
  2227  1.1585e+07  2.9754e+03  2.7905e+11  
  2228  1.1579e+07  2.9754e+03  2.7926e+11  
  2229  1.1572e+07  2.9754e+03  2.7947e+11  
  2230  1.1566e+07  2.9754e+03  2.7969e+11  
  2231  1.1560e+07  2.9755e+03  2.7990e+11  
  2232  1.1554e+07  2.9755e+03  2.8011e+11  
  2233  1.1548e+07  2.9755e+03  2.8033e+11  
  2234  1.1541e+07  2.9755e+03  2.8054e+11  
  2235  1.1535e+07  2.9756e+03  2.8075e+11  
  2236  1.1529e+07  2.9756e+03  2.8097e+11  
  2237  1.1523e+07  2.9756e+03  2.8118e+11  
  2238  1.1517e+07  2.9756e+03  2.8139e+11  
  2239  1.1510e+07  2.9757e+03  2.8160e+11  
  2240  1.1504e+07  2.9757e+03  2.8182e+11  
  2241  1.1498e+07  2.9757e+03  2.8203e+11  
  2242  1.1492e+07  2.9758e+03  2.8224e+11  
  2243  1.1486e+07  2.9758e+03  2.8245e+11  
  2244  1.1479e+07  2.9758e+03  2.8267e+11  
  2245  1.1473e+07  2.9758e+03  2.8288e+11  
  2246  1.1467e+07  2.9759e+03  2.8309e+11  
  2247  1.1461e+07  2.9759e+03  2.8330e+11  
  2248  1.1455e+07  2.9759e+03  2.8352e+11  
  2249  1.1448e+07  2.9759e+03  2.8373e+11  
  2250  1.1442e+07  2.9760e+03  2.8394e+11  
  2251  1.1436e+07  2.9760e+03  2.8415e+11  
  2252  1.1430e+07  2.9760e+03  2.8436e+11  
  2253  1.1424e+07  2.9760e+03  2.8458e+11  
  2254  1.1417e+07  2.9761e+03  2.8479e+11  
  2255  1.1411e+07  2.9761e+03  2.8500e+11  
  2256  1.1405e+07  2.9761e+03  2.8521e+11  
  2257  1.1399e+07  2.9761e+03  2.8542e+11  
  2258  1.1393e+07  2.9762e+03  2.8564e+11  
  2259  1.1386e+07  2.9762e+03  2.8585e+11  
  2260  1.1380e+07  2.9762e+03  2.8606e+11  
  2261  1.1374e+07  2.9762e+03  2.8627e+11  
  2262  1.1368e+07  2.9763e+03  2.8648e+11  
  2263  1.1362e+07  2.9763e+03  2.8669e+11  
  2264  1.1355e+07  2.9763e+03  2.8691e+11  
  2265  1.1349e+07  2.9763e+03  2.8712e+11  
  2266  1.1343e+07  2.9764e+03  2.8733e+11  
  2267  1.1337e+07  2.9764e+03  2.8754e+11  
  2268  1.1331e+07  2.9764e+03  2.8775e+11  
  2269  1.1324e+07  2.9765e+03  2.8796e+11  
  2270  1.1318e+07  2.9765e+03  2.8817e+11  
  2271  1.1312e+07  2.9765e+03  2.8838e+11  
  2272  1.1306e+07  2.9765e+03  2.8860e+11  
  2273  1.1300e+07  2.9766e+03  2.8881e+11  
  2274  1.1293e+07  2.9766e+03  2.8902e+11  
  2275  1.1287e+07  2.9766e+03  2.8923e+11  
  2276  1.1281e+07  2.9766e+03  2.8944e+11  
  2277  1.1275e+07  2.9767e+03  2.8965e+11  
  2278  1.1269e+07  2.9767e+03  2.8986e+11  
  2279  1.1263e+07  2.9767e+03  2.9007e+11  
  2280  1.1256e+07  2.9767e+03  2.9028e+11  
  2281  1.1250e+07  2.9768e+03  2.9049e+11  
  2282  1.1244e+07  2.9768e+03  2.9070e+11  
  2283  1.1238e+07  2.9768e+03  2.9091e+11  
  2284  1.1232e+07  2.9769e+03  2.9112e+11  
  2285  1.1225e+07  2.9769e+03  2.9133e+11  
  2286  1.1219e+07  2.9769e+03  2.9155e+11  
  2287  1.1213e+07  2.9769e+03  2.9176e+11  
  2288  1.1207e+07  2.9770e+03  2.9197e+11  
  2289  1.1201e+07  2.9770e+03  2.9218e+11  
  2290  1.1194e+07  2.9770e+03  2.9239e+11  
  2291  1.1188e+07  2.9770e+03  2.9260e+11  
  2292  1.1182e+07  2.9771e+03  2.9281e+11  
  2293  1.1176e+07  2.9771e+03  2.9302e+11  
  2294  1.1170e+07  2.9771e+03  2.9323e+11  
  2295  1.1163e+07  2.9772e+03  2.9344e+11  
  2296  1.1157e+07  2.9772e+03  2.9365e+11  
  2297  1.1151e+07  2.9772e+03  2.9386e+11  
  2298  1.1145e+07  2.9772e+03  2.9407e+11  
  2299  1.1139e+07  2.9773e+03  2.9428e+11  
  2300  1.1132e+07  2.9773e+03  2.9448e+11  
  2301  1.1126e+07  2.9773e+03  2.9469e+11  
  2302  1.1120e+07  2.9773e+03  2.9490e+11  
  2303  1.1114e+07  2.9774e+03  2.9511e+11  
  2304  1.1108e+07  2.9774e+03  2.9532e+11  
  2305  1.1101e+07  2.9774e+03  2.9553e+11  
  2306  1.1095e+07  2.9775e+03  2.9574e+11  
  2307  1.1089e+07  2.9775e+03  2.9595e+11  
  2308  1.1083e+07  2.9775e+03  2.9616e+11  
  2309  1.1077e+07  2.9775e+03  2.9637e+11  
  2310  1.1070e+07  2.9776e+03  2.9658e+11  
  2311  1.1064e+07  2.9776e+03  2.9679e+11  
  2312  1.1058e+07  2.9776e+03  2.9700e+11  
  2313  1.1052e+07  2.9776e+03  2.9721e+11  
  2314  1.1046e+07  2.9777e+03  2.9742e+11  
  2315  1.1039e+07  2.9777e+03  2.9762e+11  
  2316  1.1033e+07  2.9777e+03  2.9783e+11  
  2317  1.1027e+07  2.9778e+03  2.9804e+11  
  2318  1.1021e+07  2.9778e+03  2.9825e+11  
  2319  1.1015e+07  2.9778e+03  2.9846e+11  
  2320  1.1008e+07  2.9778e+03  2.9867e+11  
  2321  1.1002e+07  2.9779e+03  2.9888e+11  
  2322  1.0996e+07  2.9779e+03  2.9909e+11  
  2323  1.0990e+07  2.9779e+03  2.9929e+11  
  2324  1.0984e+07  2.9780e+03  2.9950e+11  
  2325  1.0977e+07  2.9780e+03  2.9971e+11  
  2326  1.0971e+07  2.9780e+03  2.9992e+11  
  2327  1.0965e+07  2.9780e+03  3.0013e+11  
  2328  1.0959e+07  2.9781e+03  3.0034e+11  
  2329  1.0953e+07  2.9781e+03  3.0054e+11  
  2330  1.0946e+07  2.9781e+03  3.0075e+11  
  2331  1.0940e+07  2.9782e+03  3.0096e+11  
  2332  1.0934e+07  2.9782e+03  3.0117e+11  
  2333  1.0928e+07  2.9782e+03  3.0138e+11  
  2334  1.0922e+07  2.9782e+03  3.0159e+11  
  2335  1.0915e+07  2.9783e+03  3.0179e+11  
  2336  1.0909e+07  2.9783e+03  3.0200e+11  
  2337  1.0903e+07  2.9783e+03  3.0221e+11  
  2338  1.0897e+07  2.9784e+03  3.0242e+11  
  2339  1.0891e+07  2.9784e+03  3.0263e+11  
  2340  1.0884e+07  2.9784e+03  3.0283e+11  
  2341  1.0878e+07  2.9784e+03  3.0304e+11  
  2342  1.0872e+07  2.9785e+03  3.0325e+11  
  2343  1.0866e+07  2.9785e+03  3.0346e+11  
  2344  1.0860e+07  2.9785e+03  3.0366e+11  
  2345  1.0853e+07  2.9786e+03  3.0387e+11  
  2346  1.0847e+07  2.9786e+03  3.0408e+11  
  2347  1.0841e+07  2.9786e+03  3.0429e+11  
  2348  1.0835e+07  2.9786e+03  3.0449e+11  
  2349  1.0829e+07  2.9787e+03  3.0470e+11  
  2350  1.0822e+07  2.9787e+03  3.0491e+11  
  2351  1.0816e+07  2.9787e+03  3.0512e+11  
  2352  1.0810e+07  2.9788e+03  3.0532e+11  
  2353  1.0804e+07  2.9788e+03  3.0553e+11  
  2354  1.0798e+07  2.9788e+03  3.0574e+11  
  2355  1.0791e+07  2.9788e+03  3.0595e+11  
  2356  1.0785e+07  2.9789e+03  3.0615e+11  
  2357  1.0779e+07  2.9789e+03  3.0636e+11  
  2358  1.0773e+07  2.9789e+03  3.0657e+11  
  2359  1.0767e+07  2.9790e+03  3.0677e+11  
  2360  1.0760e+07  2.9790e+03  3.0698e+11  
  2361  1.0754e+07  2.9790e+03  3.0719e+11  
  2362  1.0748e+07  2.9791e+03  3.0739e+11  
  2363  1.0742e+07  2.9791e+03  3.0760e+11  
  2364  1.0736e+07  2.9791e+03  3.0781e+11  
  2365  1.0729e+07  2.9791e+03  3.0801e+11  
  2366  1.0723e+07  2.9792e+03  3.0822e+11  
  2367  1.0717e+07  2.9792e+03  3.0843e+11  
  2368  1.0711e+07  2.9792e+03  3.0863e+11  
  2369  1.0705e+07  2.9793e+03  3.0884e+11  
  2370  1.0698e+07  2.9793e+03  3.0905e+11  
  2371  1.0692e+07  2.9793e+03  3.0925e+11  
  2372  1.0686e+07  2.9794e+03  3.0946e+11  
  2373  1.0680e+07  2.9794e+03  3.0967e+11  
  2374  1.0674e+07  2.9794e+03  3.0987e+11  
  2375  1.0667e+07  2.9794e+03  3.1008e+11  
  2376  1.0661e+07  2.9795e+03  3.1029e+11  
  2377  1.0655e+07  2.9795e+03  3.1049e+11  
  2378  1.0649e+07  2.9795e+03  3.1070e+11  
  2379  1.0643e+07  2.9796e+03  3.1090e+11  
  2380  1.0636e+07  2.9796e+03  3.1111e+11  
  2381  1.0630e+07  2.9796e+03  3.1132e+11  
  2382  1.0624e+07  2.9797e+03  3.1152e+11  
  2383  1.0618e+07  2.9797e+03  3.1173e+11  
  2384  1.0612e+07  2.9797e+03  3.1193e+11  
  2385  1.0605e+07  2.9797e+03  3.1214e+11  
  2386  1.0599e+07  2.9798e+03  3.1235e+11  
  2387  1.0593e+07  2.9798e+03  3.1255e+11  
  2388  1.0587e+07  2.9798e+03  3.1276e+11  
  2389  1.0581e+07  2.9799e+03  3.1296e+11  
  2390  1.0574e+07  2.9799e+03  3.1317e+11  
  2391  1.0568e+07  2.9799e+03  3.1337e+11  
  2392  1.0562e+07  2.9800e+03  3.1358e+11  
  2393  1.0556e+07  2.9800e+03  3.1379e+11  
  2394  1.0550e+07  2.9800e+03  3.1399e+11  
  2395  1.0543e+07  2.9801e+03  3.1420e+11  
  2396  1.0537e+07  2.9801e+03  3.1440e+11  
  2397  1.0531e+07  2.9801e+03  3.1461e+11  
  2398  1.0525e+07  2.9801e+03  3.1481e+11  
  2399  1.0519e+07  2.9802e+03  3.1502e+11  
  2400  1.0512e+07  2.9802e+03  3.1522e+11  
  2401  1.0506e+07  2.9802e+03  3.1543e+11  
  2402  1.0500e+07  2.9803e+03  3.1563e+11  
  2403  1.0494e+07  2.9803e+03  3.1584e+11  
  2404  1.0488e+07  2.9803e+03  3.1604e+11  
  2405  1.0482e+07  2.9804e+03  3.1625e+11  
  2406  1.0475e+07  2.9804e+03  3.1645e+11  
  2407  1.0469e+07  2.9804e+03  3.1666e+11  
  2408  1.0463e+07  2.9805e+03  3.1686e+11  
  2409  1.0457e+07  2.9805e+03  3.1707e+11  
  2410  1.0451e+07  2.9805e+03  3.1727e+11  
  2411  1.0444e+07  2.9806e+03  3.1748e+11  
  2412  1.0438e+07  2.9806e+03  3.1768e+11  
  2413  1.0432e+07  2.9806e+03  3.1789e+11  
  2414  1.0426e+07  2.9807e+03  3.1809e+11  
  2415  1.0420e+07  2.9807e+03  3.1830e+11  
  2416  1.0413e+07  2.9807e+03  3.1850e+11  
  2417  1.0407e+07  2.9808e+03  3.1871e+11  
  2418  1.0401e+07  2.9808e+03  3.1891e+11  
  2419  1.0395e+07  2.9808e+03  3.1912e+11  
  2420  1.0389e+07  2.9808e+03  3.1932e+11  
  2421  1.0382e+07  2.9809e+03  3.1952e+11  
  2422  1.0376e+07  2.9809e+03  3.1973e+11  
  2423  1.0370e+07  2.9809e+03  3.1993e+11  
  2424  1.0364e+07  2.9810e+03  3.2014e+11  
  2425  1.0358e+07  2.9810e+03  3.2034e+11  
  2426  1.0351e+07  2.9810e+03  3.2055e+11  
  2427  1.0345e+07  2.9811e+03  3.2075e+11  
  2428  1.0339e+07  2.9811e+03  3.2095e+11  
  2429  1.0333e+07  2.9811e+03  3.2116e+11  
  2430  1.0327e+07  2.9812e+03  3.2136e+11  
  2431  1.0320e+07  2.9812e+03  3.2157e+11  
  2432  1.0314e+07  2.9812e+03  3.2177e+11  
  2433  1.0308e+07  2.9813e+03  3.2198e+11  
  2434  1.0302e+07  2.9813e+03  3.2218e+11  
  2435  1.0296e+07  2.9813e+03  3.2238e+11  
  2436  1.0289e+07  2.9814e+03  3.2259e+11  
  2437  1.0283e+07  2.9814e+03  3.2279e+11  
  2438  1.0277e+07  2.9814e+03  3.2299e+11  
  2439  1.0271e+07  2.9815e+03  3.2320e+11  
  2440  1.0265e+07  2.9815e+03  3.2340e+11  
  2441  1.0258e+07  2.9815e+03  3.2361e+11  
  2442  1.0252e+07  2.9816e+03  3.2381e+11  
  2443  1.0246e+07  2.9816e+03  3.2401e+11  
  2444  1.0240e+07  2.9816e+03  3.2422e+11  
  2445  1.0234e+07  2.9817e+03  3.2442e+11  
  2446  1.0227e+07  2.9817e+03  3.2462e+11  
  2447  1.0221e+07  2.9817e+03  3.2483e+11  
  2448  1.0215e+07  2.9818e+03  3.2503e+11  
  2449  1.0209e+07  2.9818e+03  3.2523e+11  
  2450  1.0203e+07  2.9818e+03  3.2544e+11  
  2451  1.0196e+07  2.9819e+03  3.2564e+11  
  2452  1.0190e+07  2.9819e+03  3.2584e+11  
  2453  1.0184e+07  2.9820e+03  3.2605e+11  
  2454  1.0178e+07  2.9820e+03  3.2625e+11  
  2455  1.0172e+07  2.9820e+03  3.2645e+11  
  2456  1.0165e+07  2.9821e+03  3.2666e+11  
  2457  1.0159e+07  2.9821e+03  3.2686e+11  
  2458  1.0153e+07  2.9821e+03  3.2706e+11  
  2459  1.0147e+07  2.9822e+03  3.2727e+11  
  2460  1.0141e+07  2.9822e+03  3.2747e+11  
  2461  1.0134e+07  2.9822e+03  3.2767e+11  
  2462  1.0128e+07  2.9823e+03  3.2788e+11  
  2463  1.0122e+07  2.9823e+03  3.2808e+11  
  2464  1.0116e+07  2.9823e+03  3.2828e+11  
  2465  1.0110e+07  2.9824e+03  3.2848e+11  
  2466  1.0103e+07  2.9824e+03  3.2869e+11  
  2467  1.0097e+07  2.9824e+03  3.2889e+11  
  2468  1.0091e+07  2.9825e+03  3.2909e+11  
  2469  1.0085e+07  2.9825e+03  3.2930e+11  
  2470  1.0079e+07  2.9825e+03  3.2950e+11  
  2471  1.0072e+07  2.9826e+03  3.2970e+11  
  2472  1.0066e+07  2.9826e+03  3.2990e+11  
  2473  1.0060e+07  2.9827e+03  3.3011e+11  
  2474  1.0054e+07  2.9827e+03  3.3031e+11  
  2475  1.0048e+07  2.9827e+03  3.3051e+11  
  2476  1.0041e+07  2.9828e+03  3.3071e+11  
  2477  1.0035e+07  2.9828e+03  3.3092e+11  
  2478  1.0029e+07  2.9828e+03  3.3112e+11  
  2479  1.0023e+07  2.9829e+03  3.3132e+11  
  2480  1.0017e+07  2.9829e+03  3.3152e+11  
  2481  1.0010e+07  2.9829e+03  3.3173e+11  
  2482  1.0004e+07  2.9830e+03  3.3193e+11  
  2483  9.9980e+06  2.9830e+03  3.3213e+11  
  2484  9.9918e+06  2.9830e+03  3.3233e+11  
  2485  9.9856e+06  2.9831e+03  3.3254e+11  
  2486  9.9794e+06  2.9831e+03  3.3274e+11  
  2487  9.9732e+06  2.9832e+03  3.3294e+11  
  2488  9.9670e+06  2.9832e+03  3.3314e+11  
  2489  9.9608e+06  2.9832e+03  3.3334e+11  
  2490  9.9546e+06  2.9833e+03  3.3355e+11  
  2491  9.9484e+06  2.9833e+03  3.3375e+11  
  2492  9.9422e+06  2.9833e+03  3.3395e+11  
  2493  9.9360e+06  2.9834e+03  3.3415e+11  
  2494  9.9298e+06  2.9834e+03  3.3435e+11  
  2495  9.9236e+06  2.9835e+03  3.3456e+11  
  2496  9.9175e+06  2.9835e+03  3.3476e+11  
  2497  9.9113e+06  2.9835e+03  3.3496e+11  
  2498  9.9051e+06  2.9836e+03  3.3516e+11  
  2499  9.8989e+06  2.9836e+03  3.3536e+11  
  2500  9.8927e+06  2.9836e+03  3.3557e+11  
  2501  9.8865e+06  2.9837e+03  3.3577e+11  
  2502  9.8803e+06  2.9837e+03  3.3597e+11  
  2503  9.8741e+06  2.9838e+03  3.3617e+11  
  2504  9.8679e+06  2.9838e+03  3.3637e+11  
  2505  9.8617e+06  2.9838e+03  3.3657e+11  
  2506  9.8555e+06  2.9839e+03  3.3678e+11  
  2507  9.8493e+06  2.9839e+03  3.3698e+11  
  2508  9.8431e+06  2.9839e+03  3.3718e+11  
  2509  9.8369e+06  2.9840e+03  3.3738e+11  
  2510  9.8307e+06  2.9840e+03  3.3758e+11  
  2511  9.8245e+06  2.9841e+03  3.3778e+11  
  2512  9.8183e+06  2.9841e+03  3.3798e+11  
  2513  9.8121e+06  2.9841e+03  3.3819e+11  
  2514  9.8059e+06  2.9842e+03  3.3839e+11  
  2515  9.7997e+06  2.9842e+03  3.3859e+11  
  2516  9.7935e+06  2.9843e+03  3.3879e+11  
  2517  9.7873e+06  2.9843e+03  3.3899e+11  
  2518  9.7811e+06  2.9843e+03  3.3919e+11  
  2519  9.7749e+06  2.9844e+03  3.3939e+11  
  2520  9.7687e+06  2.9844e+03  3.3960e+11  
  2521  9.7625e+06  2.9844e+03  3.3980e+11  
  2522  9.7563e+06  2.9845e+03  3.4000e+11  
  2523  9.7501e+06  2.9845e+03  3.4020e+11  
  2524  9.7439e+06  2.9846e+03  3.4040e+11  
  2525  9.7377e+06  2.9846e+03  3.4060e+11  
  2526  9.7315e+06  2.9846e+03  3.4080e+11  
  2527  9.7253e+06  2.9847e+03  3.4100e+11  
  2528  9.7191e+06  2.9847e+03  3.4120e+11  
  2529  9.7129e+06  2.9848e+03  3.4140e+11  
