# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681327149505273e+25 kg
# Mean radius       s0 = 2.538871e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225849
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000570.928990
# J2  =  3509.293304
# J4  =   -35.742893
# J6  =     0.631522
# J8  =    -0.016567
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  2060  1.2620e+07  2.8311e+03  2.3837e+11  
  2061  1.2614e+07  2.8311e+03  2.3858e+11  
  2062  1.2608e+07  2.8312e+03  2.3879e+11  
  2063  1.2601e+07  2.8312e+03  2.3900e+11  
  2064  1.2595e+07  2.8312e+03  2.3921e+11  
  2065  1.2589e+07  2.8313e+03  2.3941e+11  
  2066  1.2583e+07  2.8313e+03  2.3962e+11  
  2067  1.2577e+07  2.8313e+03  2.3983e+11  
  2068  1.2570e+07  2.8314e+03  2.4004e+11  
  2069  1.2564e+07  2.8314e+03  2.4025e+11  
  2070  1.2558e+07  2.8314e+03  2.4045e+11  
  2071  1.2552e+07  2.8315e+03  2.4066e+11  
  2072  1.2546e+07  2.8315e+03  2.4087e+11  
  2073  1.2539e+07  2.8315e+03  2.4108e+11  
  2074  1.2533e+07  2.8316e+03  2.4129e+11  
  2075  1.2527e+07  2.8316e+03  2.4149e+11  
  2076  1.2521e+07  2.8317e+03  2.4170e+11  
  2077  1.2515e+07  2.8317e+03  2.4191e+11  
  2078  1.2508e+07  2.8317e+03  2.4212e+11  
  2079  1.2502e+07  2.8318e+03  2.4232e+11  
  2080  1.2496e+07  2.8318e+03  2.4253e+11  
  2081  1.2490e+07  2.8318e+03  2.4274e+11  
  2082  1.2484e+07  2.8319e+03  2.4295e+11  
  2083  1.2477e+07  2.8319e+03  2.4315e+11  
  2084  1.2471e+07  2.8319e+03  2.4336e+11  
  2085  1.2465e+07  2.8320e+03  2.4357e+11  
  2086  1.2459e+07  2.8320e+03  2.4378e+11  
  2087  1.2453e+07  2.8320e+03  2.4398e+11  
  2088  1.2446e+07  2.8321e+03  2.4419e+11  
  2089  1.2440e+07  2.8321e+03  2.4440e+11  
  2090  1.2434e+07  2.8321e+03  2.4460e+11  
  2091  1.2428e+07  2.8322e+03  2.4481e+11  
  2092  1.2422e+07  2.8322e+03  2.4502e+11  
  2093  1.2415e+07  2.8322e+03  2.4523e+11  
  2094  1.2409e+07  2.8323e+03  2.4543e+11  
  2095  1.2403e+07  2.8323e+03  2.4564e+11  
  2096  1.2397e+07  2.8324e+03  2.4585e+11  
  2097  1.2391e+07  2.8324e+03  2.4605e+11  
  2098  1.2384e+07  2.8324e+03  2.4626e+11  
  2099  1.2378e+07  2.8325e+03  2.4647e+11  
  2100  1.2372e+07  2.8325e+03  2.4667e+11  
  2101  1.2366e+07  2.8325e+03  2.4688e+11  
  2102  1.2360e+07  2.8326e+03  2.4708e+11  
  2103  1.2353e+07  2.8326e+03  2.4729e+11  
  2104  1.2347e+07  2.8326e+03  2.4750e+11  
  2105  1.2341e+07  2.8327e+03  2.4770e+11  
  2106  1.2335e+07  2.8327e+03  2.4791e+11  
  2107  1.2329e+07  2.8327e+03  2.4812e+11  
  2108  1.2322e+07  2.8328e+03  2.4832e+11  
  2109  1.2316e+07  2.8328e+03  2.4853e+11  
  2110  1.2310e+07  2.8329e+03  2.4873e+11  
  2111  1.2304e+07  2.8329e+03  2.4894e+11  
  2112  1.2298e+07  2.8329e+03  2.4915e+11  
  2113  1.2291e+07  2.8330e+03  2.4935e+11  
  2114  1.2285e+07  2.8330e+03  2.4956e+11  
  2115  1.2279e+07  2.8330e+03  2.4976e+11  
  2116  1.2273e+07  2.8331e+03  2.4997e+11  
  2117  1.2267e+07  2.8331e+03  2.5018e+11  
  2118  1.2260e+07  2.8331e+03  2.5038e+11  
  2119  1.2254e+07  2.8332e+03  2.5059e+11  
  2120  1.2248e+07  2.8332e+03  2.5079e+11  
  2121  1.2242e+07  2.8332e+03  2.5100e+11  
  2122  1.2236e+07  2.8333e+03  2.5120e+11  
  2123  1.2229e+07  2.8333e+03  2.5141e+11  
  2124  1.2223e+07  2.8334e+03  2.5162e+11  
  2125  1.2217e+07  2.8334e+03  2.5182e+11  
  2126  1.2211e+07  2.8334e+03  2.5203e+11  
  2127  1.2205e+07  2.8335e+03  2.5223e+11  
  2128  1.2198e+07  2.8335e+03  2.5244e+11  
  2129  1.2192e+07  2.8335e+03  2.5264e+11  
  2130  1.2186e+07  2.8336e+03  2.5285e+11  
  2131  1.2180e+07  2.8336e+03  2.5305e+11  
  2132  1.2174e+07  2.8336e+03  2.5326e+11  
  2133  1.2167e+07  2.8337e+03  2.5346e+11  
  2134  1.2161e+07  2.8337e+03  2.5367e+11  
  2135  1.2155e+07  2.8338e+03  2.5387e+11  
  2136  1.2149e+07  2.8338e+03  2.5408e+11  
  2137  1.2143e+07  2.8338e+03  2.5428e+11  
  2138  1.2136e+07  2.8339e+03  2.5449e+11  
  2139  1.2130e+07  2.8339e+03  2.5469e+11  
  2140  1.2124e+07  2.8339e+03  2.5490e+11  
  2141  1.2118e+07  2.8340e+03  2.5510e+11  
  2142  1.2112e+07  2.8340e+03  2.5531e+11  
  2143  1.2106e+07  2.8340e+03  2.5551e+11  
  2144  1.2099e+07  2.8341e+03  2.5571e+11  
  2145  1.2093e+07  2.8341e+03  2.5592e+11  
  2146  1.2087e+07  2.8342e+03  2.5612e+11  
  2147  1.2081e+07  2.8342e+03  2.5633e+11  
  2148  1.2075e+07  2.8342e+03  2.5653e+11  
  2149  1.2068e+07  2.8343e+03  2.5674e+11  
  2150  1.2062e+07  2.8343e+03  2.5694e+11  
  2151  1.2056e+07  2.8343e+03  2.5714e+11  
  2152  1.2050e+07  2.8344e+03  2.5735e+11  
  2153  1.2044e+07  2.8344e+03  2.5755e+11  
  2154  1.2037e+07  2.8345e+03  2.5776e+11  
  2155  1.2031e+07  2.8345e+03  2.5796e+11  
  2156  1.2025e+07  2.8345e+03  2.5817e+11  
  2157  1.2019e+07  2.8346e+03  2.5837e+11  
  2158  1.2013e+07  2.8346e+03  2.5857e+11  
  2159  1.2006e+07  2.8346e+03  2.5878e+11  
  2160  1.2000e+07  2.8347e+03  2.5898e+11  
  2161  1.1994e+07  2.8347e+03  2.5918e+11  
  2162  1.1988e+07  2.8348e+03  2.5939e+11  
  2163  1.1982e+07  2.8348e+03  2.5959e+11  
  2164  1.1975e+07  2.8348e+03  2.5980e+11  
  2165  1.1969e+07  2.8349e+03  2.6000e+11  
  2166  1.1963e+07  2.8349e+03  2.6020e+11  
  2167  1.1957e+07  2.8349e+03  2.6041e+11  
  2168  1.1951e+07  2.8350e+03  2.6061e+11  
  2169  1.1944e+07  2.8350e+03  2.6081e+11  
  2170  1.1938e+07  2.8351e+03  2.6102e+11  
  2171  1.1932e+07  2.8351e+03  2.6122e+11  
  2172  1.1926e+07  2.8351e+03  2.6142e+11  
  2173  1.1920e+07  2.8352e+03  2.6163e+11  
  2174  1.1913e+07  2.8352e+03  2.6183e+11  
  2175  1.1907e+07  2.8352e+03  2.6203e+11  
  2176  1.1901e+07  2.8353e+03  2.6224e+11  
  2177  1.1895e+07  2.8353e+03  2.6244e+11  
  2178  1.1889e+07  2.8354e+03  2.6264e+11  
  2179  1.1882e+07  2.8354e+03  2.6285e+11  
  2180  1.1876e+07  2.8354e+03  2.6305e+11  
  2181  1.1870e+07  2.8355e+03  2.6325e+11  
  2182  1.1864e+07  2.8355e+03  2.6345e+11  
  2183  1.1858e+07  2.8355e+03  2.6366e+11  
  2184  1.1851e+07  2.8356e+03  2.6386e+11  
  2185  1.1845e+07  2.8356e+03  2.6406e+11  
  2186  1.1839e+07  2.8357e+03  2.6427e+11  
  2187  1.1833e+07  2.8357e+03  2.6447e+11  
  2188  1.1827e+07  2.8357e+03  2.6467e+11  
  2189  1.1820e+07  2.8358e+03  2.6487e+11  
  2190  1.1814e+07  2.8358e+03  2.6508e+11  
  2191  1.1808e+07  2.8358e+03  2.6528e+11  
  2192  1.1802e+07  2.8359e+03  2.6548e+11  
  2193  1.1796e+07  2.8359e+03  2.6568e+11  
  2194  1.1789e+07  2.8360e+03  2.6589e+11  
  2195  1.1783e+07  2.8360e+03  2.6609e+11  
  2196  1.1777e+07  2.8360e+03  2.6629e+11  
  2197  1.1771e+07  2.8361e+03  2.6649e+11  
  2198  1.1765e+07  2.8361e+03  2.6669e+11  
  2199  1.1758e+07  2.8362e+03  2.6690e+11  
  2200  1.1752e+07  2.8362e+03  2.6710e+11  
  2201  1.1746e+07  2.8362e+03  2.6730e+11  
  2202  1.1740e+07  2.8363e+03  2.6750e+11  
  2203  1.1734e+07  2.8363e+03  2.6771e+11  
  2204  1.1727e+07  2.8363e+03  2.6791e+11  
  2205  1.1721e+07  2.8364e+03  2.6811e+11  
  2206  1.1715e+07  2.8364e+03  2.6831e+11  
  2207  1.1709e+07  2.8365e+03  2.6851e+11  
  2208  1.1703e+07  2.8365e+03  2.6871e+11  
  2209  1.1696e+07  2.8365e+03  2.6892e+11  
  2210  1.1690e+07  2.8366e+03  2.6912e+11  
  2211  1.1684e+07  2.8366e+03  2.6932e+11  
  2212  1.1678e+07  2.8367e+03  2.6952e+11  
  2213  1.1672e+07  2.8367e+03  2.6972e+11  
  2214  1.1665e+07  2.8367e+03  2.6992e+11  
  2215  1.1659e+07  2.8368e+03  2.7013e+11  
  2216  1.1653e+07  2.8368e+03  2.7033e+11  
  2217  1.1647e+07  2.8369e+03  2.7053e+11  
  2218  1.1641e+07  2.8369e+03  2.7073e+11  
  2219  1.1634e+07  2.8369e+03  2.7093e+11  
  2220  1.1628e+07  2.8370e+03  2.7113e+11  
  2221  1.1622e+07  2.8370e+03  2.7133e+11  
  2222  1.1616e+07  2.8370e+03  2.7154e+11  
  2223  1.1610e+07  2.8371e+03  2.7174e+11  
  2224  1.1603e+07  2.8371e+03  2.7194e+11  
  2225  1.1597e+07  2.8372e+03  2.7214e+11  
  2226  1.1591e+07  2.8372e+03  2.7234e+11  
  2227  1.1585e+07  2.8372e+03  2.7254e+11  
  2228  1.1579e+07  2.8373e+03  2.7274e+11  
  2229  1.1572e+07  2.8373e+03  2.7294e+11  
  2230  1.1566e+07  2.8374e+03  2.7314e+11  
  2231  1.1560e+07  2.8374e+03  2.7334e+11  
  2232  1.1554e+07  2.8374e+03  2.7355e+11  
  2233  1.1548e+07  2.8375e+03  2.7375e+11  
  2234  1.1541e+07  2.8375e+03  2.7395e+11  
  2235  1.1535e+07  2.8376e+03  2.7415e+11  
  2236  1.1529e+07  2.8376e+03  2.7435e+11  
  2237  1.1523e+07  2.8376e+03  2.7455e+11  
  2238  1.1517e+07  2.8377e+03  2.7475e+11  
  2239  1.1510e+07  2.8377e+03  2.7495e+11  
  2240  1.1504e+07  2.8378e+03  2.7515e+11  
  2241  1.1498e+07  2.8378e+03  2.7535e+11  
  2242  1.1492e+07  2.8378e+03  2.7555e+11  
  2243  1.1486e+07  2.8379e+03  2.7575e+11  
  2244  1.1479e+07  2.8379e+03  2.7595e+11  
  2245  1.1473e+07  2.8380e+03  2.7615e+11  
  2246  1.1467e+07  2.8380e+03  2.7635e+11  
  2247  1.1461e+07  2.8380e+03  2.7655e+11  
  2248  1.1455e+07  2.8381e+03  2.7675e+11  
  2249  1.1448e+07  2.8381e+03  2.7695e+11  
  2250  1.1442e+07  2.8382e+03  2.7715e+11  
  2251  1.1436e+07  2.8382e+03  2.7735e+11  
  2252  1.1430e+07  2.8383e+03  2.7755e+11  
  2253  1.1424e+07  2.8383e+03  2.7775e+11  
  2254  1.1417e+07  2.8383e+03  2.7795e+11  
  2255  1.1411e+07  2.8384e+03  2.7815e+11  
  2256  1.1405e+07  2.8384e+03  2.7835e+11  
  2257  1.1399e+07  2.8385e+03  2.7855e+11  
  2258  1.1393e+07  2.8385e+03  2.7875e+11  
  2259  1.1386e+07  2.8385e+03  2.7895e+11  
  2260  1.1380e+07  2.8386e+03  2.7915e+11  
  2261  1.1374e+07  2.8386e+03  2.7935e+11  
  2262  1.1368e+07  2.8387e+03  2.7955e+11  
  2263  1.1362e+07  2.8387e+03  2.7975e+11  
  2264  1.1355e+07  2.8387e+03  2.7995e+11  
  2265  1.1349e+07  2.8388e+03  2.8015e+11  
  2266  1.1343e+07  2.8388e+03  2.8035e+11  
  2267  1.1337e+07  2.8389e+03  2.8055e+11  
  2268  1.1331e+07  2.8389e+03  2.8075e+11  
  2269  1.1325e+07  2.8389e+03  2.8095e+11  
  2270  1.1318e+07  2.8390e+03  2.8115e+11  
  2271  1.1312e+07  2.8390e+03  2.8135e+11  
  2272  1.1306e+07  2.8391e+03  2.8155e+11  
  2273  1.1300e+07  2.8391e+03  2.8175e+11  
  2274  1.1294e+07  2.8392e+03  2.8195e+11  
  2275  1.1287e+07  2.8392e+03  2.8215e+11  
  2276  1.1281e+07  2.8392e+03  2.8235e+11  
  2277  1.1275e+07  2.8393e+03  2.8254e+11  
  2278  1.1269e+07  2.8393e+03  2.8274e+11  
  2279  1.1263e+07  2.8394e+03  2.8294e+11  
  2280  1.1256e+07  2.8394e+03  2.8314e+11  
  2281  1.1250e+07  2.8395e+03  2.8334e+11  
  2282  1.1244e+07  2.8395e+03  2.8354e+11  
  2283  1.1238e+07  2.8395e+03  2.8374e+11  
  2284  1.1232e+07  2.8396e+03  2.8394e+11  
  2285  1.1225e+07  2.8396e+03  2.8414e+11  
  2286  1.1219e+07  2.8397e+03  2.8434e+11  
  2287  1.1213e+07  2.8397e+03  2.8453e+11  
  2288  1.1207e+07  2.8397e+03  2.8473e+11  
  2289  1.1201e+07  2.8398e+03  2.8493e+11  
  2290  1.1194e+07  2.8398e+03  2.8513e+11  
  2291  1.1188e+07  2.8399e+03  2.8533e+11  
  2292  1.1182e+07  2.8399e+03  2.8553e+11  
  2293  1.1176e+07  2.8400e+03  2.8573e+11  
  2294  1.1170e+07  2.8400e+03  2.8592e+11  
  2295  1.1163e+07  2.8400e+03  2.8612e+11  
  2296  1.1157e+07  2.8401e+03  2.8632e+11  
  2297  1.1151e+07  2.8401e+03  2.8652e+11  
  2298  1.1145e+07  2.8402e+03  2.8672e+11  
  2299  1.1139e+07  2.8402e+03  2.8692e+11  
  2300  1.1132e+07  2.8403e+03  2.8712e+11  
  2301  1.1126e+07  2.8403e+03  2.8731e+11  
  2302  1.1120e+07  2.8403e+03  2.8751e+11  
  2303  1.1114e+07  2.8404e+03  2.8771e+11  
  2304  1.1108e+07  2.8404e+03  2.8791e+11  
  2305  1.1101e+07  2.8405e+03  2.8811e+11  
  2306  1.1095e+07  2.8405e+03  2.8831e+11  
  2307  1.1089e+07  2.8406e+03  2.8850e+11  
  2308  1.1083e+07  2.8406e+03  2.8870e+11  
  2309  1.1077e+07  2.8407e+03  2.8890e+11  
  2310  1.1070e+07  2.8407e+03  2.8910e+11  
  2311  1.1064e+07  2.8407e+03  2.8930e+11  
  2312  1.1058e+07  2.8408e+03  2.8949e+11  
  2313  1.1052e+07  2.8408e+03  2.8969e+11  
  2314  1.1046e+07  2.8409e+03  2.8989e+11  
  2315  1.1039e+07  2.8409e+03  2.9009e+11  
  2316  1.1033e+07  2.8410e+03  2.9028e+11  
  2317  1.1027e+07  2.8410e+03  2.9048e+11  
  2318  1.1021e+07  2.8411e+03  2.9068e+11  
  2319  1.1015e+07  2.8411e+03  2.9088e+11  
  2320  1.1008e+07  2.8411e+03  2.9108e+11  
  2321  1.1002e+07  2.8412e+03  2.9127e+11  
  2322  1.0996e+07  2.8412e+03  2.9147e+11  
  2323  1.0990e+07  2.8413e+03  2.9167e+11  
  2324  1.0984e+07  2.8413e+03  2.9187e+11  
  2325  1.0977e+07  2.8414e+03  2.9206e+11  
  2326  1.0971e+07  2.8414e+03  2.9226e+11  
  2327  1.0965e+07  2.8415e+03  2.9246e+11  
  2328  1.0959e+07  2.8415e+03  2.9266e+11  
  2329  1.0953e+07  2.8415e+03  2.9285e+11  
  2330  1.0946e+07  2.8416e+03  2.9305e+11  
  2331  1.0940e+07  2.8416e+03  2.9325e+11  
  2332  1.0934e+07  2.8417e+03  2.9345e+11  
  2333  1.0928e+07  2.8417e+03  2.9364e+11  
  2334  1.0922e+07  2.8418e+03  2.9384e+11  
  2335  1.0915e+07  2.8418e+03  2.9404e+11  
  2336  1.0909e+07  2.8419e+03  2.9423e+11  
  2337  1.0903e+07  2.8419e+03  2.9443e+11  
  2338  1.0897e+07  2.8419e+03  2.9463e+11  
  2339  1.0891e+07  2.8420e+03  2.9483e+11  
  2340  1.0884e+07  2.8420e+03  2.9502e+11  
  2341  1.0878e+07  2.8421e+03  2.9522e+11  
  2342  1.0872e+07  2.8421e+03  2.9542e+11  
  2343  1.0866e+07  2.8422e+03  2.9561e+11  
  2344  1.0860e+07  2.8422e+03  2.9581e+11  
  2345  1.0853e+07  2.8423e+03  2.9601e+11  
  2346  1.0847e+07  2.8423e+03  2.9620e+11  
  2347  1.0841e+07  2.8424e+03  2.9640e+11  
  2348  1.0835e+07  2.8424e+03  2.9660e+11  
  2349  1.0829e+07  2.8425e+03  2.9680e+11  
  2350  1.0822e+07  2.8425e+03  2.9699e+11  
  2351  1.0816e+07  2.8425e+03  2.9719e+11  
  2352  1.0810e+07  2.8426e+03  2.9739e+11  
  2353  1.0804e+07  2.8426e+03  2.9758e+11  
  2354  1.0798e+07  2.8427e+03  2.9778e+11  
  2355  1.0791e+07  2.8427e+03  2.9798e+11  
  2356  1.0785e+07  2.8428e+03  2.9817e+11  
  2357  1.0779e+07  2.8428e+03  2.9837e+11  
  2358  1.0773e+07  2.8429e+03  2.9857e+11  
  2359  1.0767e+07  2.8429e+03  2.9876e+11  
  2360  1.0760e+07  2.8430e+03  2.9896e+11  
  2361  1.0754e+07  2.8430e+03  2.9915e+11  
  2362  1.0748e+07  2.8431e+03  2.9935e+11  
  2363  1.0742e+07  2.8431e+03  2.9955e+11  
  2364  1.0736e+07  2.8432e+03  2.9974e+11  
  2365  1.0729e+07  2.8432e+03  2.9994e+11  
  2366  1.0723e+07  2.8432e+03  3.0014e+11  
  2367  1.0717e+07  2.8433e+03  3.0033e+11  
  2368  1.0711e+07  2.8433e+03  3.0053e+11  
  2369  1.0705e+07  2.8434e+03  3.0073e+11  
  2370  1.0698e+07  2.8434e+03  3.0092e+11  
  2371  1.0692e+07  2.8435e+03  3.0112e+11  
  2372  1.0686e+07  2.8435e+03  3.0131e+11  
  2373  1.0680e+07  2.8436e+03  3.0151e+11  
  2374  1.0674e+07  2.8436e+03  3.0171e+11  
  2375  1.0667e+07  2.8437e+03  3.0190e+11  
  2376  1.0661e+07  2.8437e+03  3.0210e+11  
  2377  1.0655e+07  2.8438e+03  3.0229e+11  
  2378  1.0649e+07  2.8438e+03  3.0249e+11  
  2379  1.0643e+07  2.8439e+03  3.0269e+11  
  2380  1.0636e+07  2.8439e+03  3.0288e+11  
  2381  1.0630e+07  2.8440e+03  3.0308e+11  
  2382  1.0624e+07  2.8440e+03  3.0327e+11  
  2383  1.0618e+07  2.8441e+03  3.0347e+11  
  2384  1.0612e+07  2.8441e+03  3.0366e+11  
  2385  1.0605e+07  2.8442e+03  3.0386e+11  
  2386  1.0599e+07  2.8442e+03  3.0406e+11  
  2387  1.0593e+07  2.8443e+03  3.0425e+11  
  2388  1.0587e+07  2.8443e+03  3.0445e+11  
  2389  1.0581e+07  2.8444e+03  3.0464e+11  
  2390  1.0574e+07  2.8444e+03  3.0484e+11  
  2391  1.0568e+07  2.8445e+03  3.0503e+11  
  2392  1.0562e+07  2.8445e+03  3.0523e+11  
  2393  1.0556e+07  2.8446e+03  3.0543e+11  
  2394  1.0550e+07  2.8446e+03  3.0562e+11  
  2395  1.0544e+07  2.8447e+03  3.0582e+11  
  2396  1.0537e+07  2.8447e+03  3.0601e+11  
  2397  1.0531e+07  2.8448e+03  3.0621e+11  
  2398  1.0525e+07  2.8448e+03  3.0640e+11  
  2399  1.0519e+07  2.8449e+03  3.0660e+11  
  2400  1.0513e+07  2.8449e+03  3.0679e+11  
  2401  1.0506e+07  2.8450e+03  3.0699e+11  
  2402  1.0500e+07  2.8450e+03  3.0719e+11  
  2403  1.0494e+07  2.8451e+03  3.0738e+11  
  2404  1.0488e+07  2.8451e+03  3.0758e+11  
  2405  1.0482e+07  2.8452e+03  3.0777e+11  
  2406  1.0475e+07  2.8452e+03  3.0797e+11  
  2407  1.0469e+07  2.8453e+03  3.0816e+11  
  2408  1.0463e+07  2.8453e+03  3.0836e+11  
  2409  1.0457e+07  2.8454e+03  3.0855e+11  
  2410  1.0451e+07  2.8454e+03  3.0875e+11  
  2411  1.0444e+07  2.8455e+03  3.0894e+11  
  2412  1.0438e+07  2.8455e+03  3.0914e+11  
  2413  1.0432e+07  2.8456e+03  3.0933e+11  
  2414  1.0426e+07  2.8456e+03  3.0953e+11  
  2415  1.0420e+07  2.8457e+03  3.0972e+11  
  2416  1.0413e+07  2.8457e+03  3.0992e+11  
  2417  1.0407e+07  2.8458e+03  3.1011e+11  
  2418  1.0401e+07  2.8458e+03  3.1031e+11  
  2419  1.0395e+07  2.8459e+03  3.1050e+11  
  2420  1.0389e+07  2.8459e+03  3.1070e+11  
  2421  1.0382e+07  2.8460e+03  3.1089e+11  
  2422  1.0376e+07  2.8460e+03  3.1109e+11  
  2423  1.0370e+07  2.8461e+03  3.1128e+11  
  2424  1.0364e+07  2.8461e+03  3.1148e+11  
  2425  1.0358e+07  2.8462e+03  3.1167e+11  
  2426  1.0351e+07  2.8462e+03  3.1187e+11  
  2427  1.0345e+07  2.8463e+03  3.1206e+11  
  2428  1.0339e+07  2.8463e+03  3.1226e+11  
  2429  1.0333e+07  2.8464e+03  3.1245e+11  
  2430  1.0327e+07  2.8464e+03  3.1265e+11  
  2431  1.0320e+07  2.8465e+03  3.1284e+11  
  2432  1.0314e+07  2.8465e+03  3.1303e+11  
  2433  1.0308e+07  2.8466e+03  3.1323e+11  
  2434  1.0302e+07  2.8466e+03  3.1342e+11  
  2435  1.0296e+07  2.8467e+03  3.1362e+11  
  2436  1.0289e+07  2.8468e+03  3.1381e+11  
  2437  1.0283e+07  2.8468e+03  3.1401e+11  
  2438  1.0277e+07  2.8469e+03  3.1420e+11  
  2439  1.0271e+07  2.8469e+03  3.1440e+11  
  2440  1.0265e+07  2.8470e+03  3.1459e+11  
  2441  1.0258e+07  2.8470e+03  3.1479e+11  
  2442  1.0252e+07  2.8471e+03  3.1498e+11  
  2443  1.0246e+07  2.8471e+03  3.1517e+11  
  2444  1.0240e+07  2.8472e+03  3.1537e+11  
  2445  1.0234e+07  2.8472e+03  3.1556e+11  
  2446  1.0227e+07  2.8473e+03  3.1576e+11  
  2447  1.0221e+07  2.8473e+03  3.1595e+11  
  2448  1.0215e+07  2.8474e+03  3.1615e+11  
  2449  1.0209e+07  2.8475e+03  3.1634e+11  
  2450  1.0203e+07  2.8475e+03  3.1653e+11  
  2451  1.0196e+07  2.8476e+03  3.1673e+11  
  2452  1.0190e+07  2.8476e+03  3.1692e+11  
  2453  1.0184e+07  2.8477e+03  3.1712e+11  
  2454  1.0178e+07  2.8477e+03  3.1731e+11  
  2455  1.0172e+07  2.8478e+03  3.1751e+11  
  2456  1.0165e+07  2.8478e+03  3.1770e+11  
  2457  1.0159e+07  2.8479e+03  3.1789e+11  
  2458  1.0153e+07  2.8479e+03  3.1809e+11  
  2459  1.0147e+07  2.8480e+03  3.1828e+11  
  2460  1.0141e+07  2.8481e+03  3.1848e+11  
  2461  1.0134e+07  2.8481e+03  3.1867e+11  
  2462  1.0128e+07  2.8482e+03  3.1886e+11  
  2463  1.0122e+07  2.8482e+03  3.1906e+11  
  2464  1.0116e+07  2.8483e+03  3.1925e+11  
  2465  1.0110e+07  2.8483e+03  3.1945e+11  
  2466  1.0103e+07  2.8484e+03  3.1964e+11  
  2467  1.0097e+07  2.8484e+03  3.1983e+11  
  2468  1.0091e+07  2.8485e+03  3.2003e+11  
  2469  1.0085e+07  2.8486e+03  3.2022e+11  
  2470  1.0079e+07  2.8486e+03  3.2042e+11  
  2471  1.0072e+07  2.8487e+03  3.2061e+11  
  2472  1.0066e+07  2.8487e+03  3.2080e+11  
  2473  1.0060e+07  2.8488e+03  3.2100e+11  
  2474  1.0054e+07  2.8488e+03  3.2119e+11  
  2475  1.0048e+07  2.8489e+03  3.2139e+11  
  2476  1.0041e+07  2.8490e+03  3.2158e+11  
  2477  1.0035e+07  2.8490e+03  3.2177e+11  
  2478  1.0029e+07  2.8491e+03  3.2197e+11  
  2479  1.0023e+07  2.8491e+03  3.2216e+11  
  2480  1.0017e+07  2.8492e+03  3.2235e+11  
  2481  1.0010e+07  2.8492e+03  3.2255e+11  
  2482  1.0004e+07  2.8493e+03  3.2274e+11  
  2483  9.9980e+06  2.8494e+03  3.2294e+11  
  2484  9.9918e+06  2.8494e+03  3.2313e+11  
  2485  9.9856e+06  2.8495e+03  3.2332e+11  
  2486  9.9794e+06  2.8495e+03  3.2352e+11  
  2487  9.9732e+06  2.8496e+03  3.2371e+11  
  2488  9.9671e+06  2.8496e+03  3.2390e+11  
  2489  9.9609e+06  2.8497e+03  3.2410e+11  
  2490  9.9547e+06  2.8498e+03  3.2429e+11  
  2491  9.9485e+06  2.8498e+03  3.2449e+11  
  2492  9.9423e+06  2.8499e+03  3.2468e+11  
  2493  9.9361e+06  2.8499e+03  3.2487e+11  
  2494  9.9299e+06  2.8500e+03  3.2507e+11  
  2495  9.9237e+06  2.8501e+03  3.2526e+11  
  2496  9.9175e+06  2.8501e+03  3.2545e+11  
  2497  9.9113e+06  2.8502e+03  3.2565e+11  
  2498  9.9051e+06  2.8502e+03  3.2584e+11  
  2499  9.8989e+06  2.8503e+03  3.2603e+11  
  2500  9.8927e+06  2.8504e+03  3.2623e+11  
  2501  9.8865e+06  2.8504e+03  3.2642e+11  
  2502  9.8803e+06  2.8505e+03  3.2661e+11  
  2503  9.8741e+06  2.8505e+03  3.2681e+11  
  2504  9.8679e+06  2.8506e+03  3.2700e+11  
  2505  9.8617e+06  2.8507e+03  3.2719e+11  
  2506  9.8555e+06  2.8507e+03  3.2739e+11  
  2507  9.8493e+06  2.8508e+03  3.2758e+11  
  2508  9.8431e+06  2.8508e+03  3.2777e+11  
  2509  9.8369e+06  2.8509e+03  3.2797e+11  
  2510  9.8307e+06  2.8510e+03  3.2816e+11  
  2511  9.8245e+06  2.8510e+03  3.2835e+11  
  2512  9.8183e+06  2.8511e+03  3.2855e+11  
  2513  9.8121e+06  2.8511e+03  3.2874e+11  
  2514  9.8059e+06  2.8512e+03  3.2893e+11  
  2515  9.7997e+06  2.8513e+03  3.2913e+11  
  2516  9.7935e+06  2.8513e+03  3.2932e+11  
  2517  9.7873e+06  2.8514e+03  3.2951e+11  
  2518  9.7811e+06  2.8514e+03  3.2971e+11  
  2519  9.7749e+06  2.8515e+03  3.2990e+11  
  2520  9.7687e+06  2.8516e+03  3.3009e+11  
  2521  9.7625e+06  2.8516e+03  3.3029e+11  
  2522  9.7563e+06  2.8517e+03  3.3048e+11  
  2523  9.7501e+06  2.8518e+03  3.3067e+11  
  2524  9.7439e+06  2.8518e+03  3.3087e+11  
  2525  9.7377e+06  2.8519e+03  3.3106e+11  
  2526  9.7315e+06  2.8519e+03  3.3125e+11  
  2527  9.7253e+06  2.8520e+03  3.3145e+11  
  2528  9.7191e+06  2.8521e+03  3.3164e+11  
