# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681198782268711e+25 kg
# Mean radius       s0 = 2.538871e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.226663
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000510.937028
# J2  =  3511.648568
# J4  =   -30.889968
# J6  =     0.446919
# J8  =    -0.010010
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  2059  1.2626e+07  2.9992e+03  2.4897e+11  
  2060  1.2620e+07  2.9992e+03  2.4918e+11  
  2061  1.2614e+07  2.9993e+03  2.4938e+11  
  2062  1.2608e+07  2.9993e+03  2.4959e+11  
  2063  1.2601e+07  2.9993e+03  2.4979e+11  
  2064  1.2595e+07  2.9993e+03  2.4999e+11  
  2065  1.2589e+07  2.9993e+03  2.5020e+11  
  2066  1.2583e+07  2.9993e+03  2.5040e+11  
  2067  1.2577e+07  2.9993e+03  2.5061e+11  
  2068  1.2570e+07  2.9994e+03  2.5081e+11  
  2069  1.2564e+07  2.9994e+03  2.5101e+11  
  2070  1.2558e+07  2.9994e+03  2.5122e+11  
  2071  1.2552e+07  2.9994e+03  2.5142e+11  
  2072  1.2546e+07  2.9994e+03  2.5162e+11  
  2073  1.2539e+07  2.9994e+03  2.5183e+11  
  2074  1.2533e+07  2.9995e+03  2.5203e+11  
  2075  1.2527e+07  2.9995e+03  2.5223e+11  
  2076  1.2521e+07  2.9995e+03  2.5243e+11  
  2077  1.2515e+07  2.9995e+03  2.5264e+11  
  2078  1.2508e+07  2.9995e+03  2.5284e+11  
  2079  1.2502e+07  2.9995e+03  2.5304e+11  
  2080  1.2496e+07  2.9995e+03  2.5324e+11  
  2081  1.2490e+07  2.9996e+03  2.5345e+11  
  2082  1.2484e+07  2.9996e+03  2.5365e+11  
  2083  1.2477e+07  2.9996e+03  2.5385e+11  
  2084  1.2471e+07  2.9996e+03  2.5405e+11  
  2085  1.2465e+07  2.9996e+03  2.5426e+11  
  2086  1.2459e+07  2.9996e+03  2.5446e+11  
  2087  1.2453e+07  2.9996e+03  2.5466e+11  
  2088  1.2446e+07  2.9997e+03  2.5486e+11  
  2089  1.2440e+07  2.9997e+03  2.5506e+11  
  2090  1.2434e+07  2.9997e+03  2.5526e+11  
  2091  1.2428e+07  2.9997e+03  2.5547e+11  
  2092  1.2422e+07  2.9997e+03  2.5567e+11  
  2093  1.2415e+07  2.9997e+03  2.5587e+11  
  2094  1.2409e+07  2.9997e+03  2.5607e+11  
  2095  1.2403e+07  2.9998e+03  2.5627e+11  
  2096  1.2397e+07  2.9998e+03  2.5647e+11  
  2097  1.2391e+07  2.9998e+03  2.5667e+11  
  2098  1.2384e+07  2.9998e+03  2.5687e+11  
  2099  1.2378e+07  2.9998e+03  2.5707e+11  
  2100  1.2372e+07  2.9998e+03  2.5728e+11  
  2101  1.2366e+07  2.9998e+03  2.5748e+11  
  2102  1.2360e+07  2.9999e+03  2.5768e+11  
  2103  1.2353e+07  2.9999e+03  2.5788e+11  
  2104  1.2347e+07  2.9999e+03  2.5808e+11  
  2105  1.2341e+07  2.9999e+03  2.5828e+11  
  2106  1.2335e+07  2.9999e+03  2.5848e+11  
  2107  1.2329e+07  2.9999e+03  2.5868e+11  
  2108  1.2322e+07  2.9999e+03  2.5888e+11  
  2109  1.2316e+07  3.0000e+03  2.5908e+11  
  2110  1.2310e+07  3.0000e+03  2.5928e+11  
  2111  1.2304e+07  3.0000e+03  2.5948e+11  
  2112  1.2298e+07  3.0000e+03  2.5968e+11  
  2113  1.2291e+07  3.0000e+03  2.5988e+11  
  2114  1.2285e+07  3.0000e+03  2.6008e+11  
  2115  1.2279e+07  3.0000e+03  2.6028e+11  
  2116  1.2273e+07  3.0001e+03  2.6048e+11  
  2117  1.2267e+07  3.0001e+03  2.6067e+11  
  2118  1.2260e+07  3.0001e+03  2.6087e+11  
  2119  1.2254e+07  3.0001e+03  2.6107e+11  
  2120  1.2248e+07  3.0001e+03  2.6127e+11  
  2121  1.2242e+07  3.0001e+03  2.6147e+11  
  2122  1.2236e+07  3.0001e+03  2.6167e+11  
  2123  1.2229e+07  3.0002e+03  2.6187e+11  
  2124  1.2223e+07  3.0002e+03  2.6207e+11  
  2125  1.2217e+07  3.0002e+03  2.6227e+11  
  2126  1.2211e+07  3.0002e+03  2.6246e+11  
  2127  1.2205e+07  3.0002e+03  2.6266e+11  
  2128  1.2198e+07  3.0002e+03  2.6286e+11  
  2129  1.2192e+07  3.0002e+03  2.6306e+11  
  2130  1.2186e+07  3.0002e+03  2.6326e+11  
  2131  1.2180e+07  3.0003e+03  2.6346e+11  
  2132  1.2174e+07  3.0003e+03  2.6365e+11  
  2133  1.2167e+07  3.0003e+03  2.6385e+11  
  2134  1.2161e+07  3.0003e+03  2.6405e+11  
  2135  1.2155e+07  3.0003e+03  2.6425e+11  
  2136  1.2149e+07  3.0003e+03  2.6445e+11  
  2137  1.2143e+07  3.0003e+03  2.6464e+11  
  2138  1.2136e+07  3.0004e+03  2.6484e+11  
  2139  1.2130e+07  3.0004e+03  2.6504e+11  
  2140  1.2124e+07  3.0004e+03  2.6523e+11  
  2141  1.2118e+07  3.0004e+03  2.6543e+11  
  2142  1.2112e+07  3.0004e+03  2.6563e+11  
  2143  1.2106e+07  3.0004e+03  2.6583e+11  
  2144  1.2099e+07  3.0004e+03  2.6602e+11  
  2145  1.2093e+07  3.0005e+03  2.6622e+11  
  2146  1.2087e+07  3.0005e+03  2.6642e+11  
  2147  1.2081e+07  3.0005e+03  2.6661e+11  
  2148  1.2075e+07  3.0005e+03  2.6681e+11  
  2149  1.2068e+07  3.0005e+03  2.6701e+11  
  2150  1.2062e+07  3.0005e+03  2.6720e+11  
  2151  1.2056e+07  3.0005e+03  2.6740e+11  
  2152  1.2050e+07  3.0006e+03  2.6760e+11  
  2153  1.2044e+07  3.0006e+03  2.6779e+11  
  2154  1.2037e+07  3.0006e+03  2.6799e+11  
  2155  1.2031e+07  3.0006e+03  2.6818e+11  
  2156  1.2025e+07  3.0006e+03  2.6838e+11  
  2157  1.2019e+07  3.0006e+03  2.6858e+11  
  2158  1.2013e+07  3.0006e+03  2.6877e+11  
  2159  1.2006e+07  3.0007e+03  2.6897e+11  
  2160  1.2000e+07  3.0007e+03  2.6916e+11  
  2161  1.1994e+07  3.0007e+03  2.6936e+11  
  2162  1.1988e+07  3.0007e+03  2.6955e+11  
  2163  1.1982e+07  3.0007e+03  2.6975e+11  
  2164  1.1975e+07  3.0007e+03  2.6995e+11  
  2165  1.1969e+07  3.0007e+03  2.7014e+11  
  2166  1.1963e+07  3.0008e+03  2.7034e+11  
  2167  1.1957e+07  3.0008e+03  2.7053e+11  
  2168  1.1951e+07  3.0008e+03  2.7073e+11  
  2169  1.1944e+07  3.0008e+03  2.7092e+11  
  2170  1.1938e+07  3.0008e+03  2.7112e+11  
  2171  1.1932e+07  3.0008e+03  2.7131e+11  
  2172  1.1926e+07  3.0008e+03  2.7150e+11  
  2173  1.1920e+07  3.0009e+03  2.7170e+11  
  2174  1.1913e+07  3.0009e+03  2.7189e+11  
  2175  1.1907e+07  3.0009e+03  2.7209e+11  
  2176  1.1901e+07  3.0009e+03  2.7228e+11  
  2177  1.1895e+07  3.0009e+03  2.7248e+11  
  2178  1.1889e+07  3.0009e+03  2.7267e+11  
  2179  1.1882e+07  3.0009e+03  2.7286e+11  
  2180  1.1876e+07  3.0010e+03  2.7306e+11  
  2181  1.1870e+07  3.0010e+03  2.7325e+11  
  2182  1.1864e+07  3.0010e+03  2.7345e+11  
  2183  1.1858e+07  3.0010e+03  2.7364e+11  
  2184  1.1851e+07  3.0010e+03  2.7383e+11  
  2185  1.1845e+07  3.0010e+03  2.7403e+11  
  2186  1.1839e+07  3.0010e+03  2.7422e+11  
  2187  1.1833e+07  3.0011e+03  2.7441e+11  
  2188  1.1827e+07  3.0011e+03  2.7461e+11  
  2189  1.1820e+07  3.0011e+03  2.7480e+11  
  2190  1.1814e+07  3.0011e+03  2.7499e+11  
  2191  1.1808e+07  3.0011e+03  2.7519e+11  
  2192  1.1802e+07  3.0011e+03  2.7538e+11  
  2193  1.1796e+07  3.0011e+03  2.7557e+11  
  2194  1.1789e+07  3.0012e+03  2.7576e+11  
  2195  1.1783e+07  3.0012e+03  2.7596e+11  
  2196  1.1777e+07  3.0012e+03  2.7615e+11  
  2197  1.1771e+07  3.0012e+03  2.7634e+11  
  2198  1.1765e+07  3.0012e+03  2.7653e+11  
  2199  1.1758e+07  3.0012e+03  2.7673e+11  
  2200  1.1752e+07  3.0012e+03  2.7692e+11  
  2201  1.1746e+07  3.0013e+03  2.7711e+11  
  2202  1.1740e+07  3.0013e+03  2.7730e+11  
  2203  1.1734e+07  3.0013e+03  2.7749e+11  
  2204  1.1727e+07  3.0013e+03  2.7769e+11  
  2205  1.1721e+07  3.0013e+03  2.7788e+11  
  2206  1.1715e+07  3.0013e+03  2.7807e+11  
  2207  1.1709e+07  3.0013e+03  2.7826e+11  
  2208  1.1703e+07  3.0013e+03  2.7845e+11  
  2209  1.1696e+07  3.0014e+03  2.7865e+11  
  2210  1.1690e+07  3.0014e+03  2.7884e+11  
  2211  1.1684e+07  3.0014e+03  2.7903e+11  
  2212  1.1678e+07  3.0014e+03  2.7922e+11  
  2213  1.1672e+07  3.0014e+03  2.7941e+11  
  2214  1.1665e+07  3.0014e+03  2.7960e+11  
  2215  1.1659e+07  3.0014e+03  2.7979e+11  
  2216  1.1653e+07  3.0015e+03  2.7998e+11  
  2217  1.1647e+07  3.0015e+03  2.8017e+11  
  2218  1.1641e+07  3.0015e+03  2.8036e+11  
  2219  1.1634e+07  3.0015e+03  2.8056e+11  
  2220  1.1628e+07  3.0015e+03  2.8075e+11  
  2221  1.1622e+07  3.0015e+03  2.8094e+11  
  2222  1.1616e+07  3.0015e+03  2.8113e+11  
  2223  1.1610e+07  3.0016e+03  2.8132e+11  
  2224  1.1603e+07  3.0016e+03  2.8151e+11  
  2225  1.1597e+07  3.0016e+03  2.8170e+11  
  2226  1.1591e+07  3.0016e+03  2.8189e+11  
  2227  1.1585e+07  3.0016e+03  2.8208e+11  
  2228  1.1579e+07  3.0016e+03  2.8227e+11  
  2229  1.1572e+07  3.0016e+03  2.8246e+11  
  2230  1.1566e+07  3.0017e+03  2.8265e+11  
  2231  1.1560e+07  3.0017e+03  2.8284e+11  
  2232  1.1554e+07  3.0017e+03  2.8303e+11  
  2233  1.1548e+07  3.0017e+03  2.8322e+11  
  2234  1.1541e+07  3.0017e+03  2.8340e+11  
  2235  1.1535e+07  3.0017e+03  2.8359e+11  
  2236  1.1529e+07  3.0017e+03  2.8378e+11  
  2237  1.1523e+07  3.0018e+03  2.8397e+11  
  2238  1.1517e+07  3.0018e+03  2.8416e+11  
  2239  1.1510e+07  3.0018e+03  2.8435e+11  
  2240  1.1504e+07  3.0018e+03  2.8454e+11  
  2241  1.1498e+07  3.0018e+03  2.8473e+11  
  2242  1.1492e+07  3.0018e+03  2.8492e+11  
  2243  1.1486e+07  3.0018e+03  2.8511e+11  
  2244  1.1479e+07  3.0019e+03  2.8529e+11  
  2245  1.1473e+07  3.0019e+03  2.8548e+11  
  2246  1.1467e+07  3.0019e+03  2.8567e+11  
  2247  1.1461e+07  3.0019e+03  2.8586e+11  
  2248  1.1455e+07  3.0019e+03  2.8605e+11  
  2249  1.1448e+07  3.0019e+03  2.8624e+11  
  2250  1.1442e+07  3.0019e+03  2.8642e+11  
  2251  1.1436e+07  3.0020e+03  2.8661e+11  
  2252  1.1430e+07  3.0020e+03  2.8680e+11  
  2253  1.1424e+07  3.0020e+03  2.8699e+11  
  2254  1.1417e+07  3.0020e+03  2.8717e+11  
  2255  1.1411e+07  3.0020e+03  2.8736e+11  
  2256  1.1405e+07  3.0020e+03  2.8755e+11  
  2257  1.1399e+07  3.0020e+03  2.8774e+11  
  2258  1.1393e+07  3.0021e+03  2.8792e+11  
  2259  1.1386e+07  3.0021e+03  2.8811e+11  
  2260  1.1380e+07  3.0021e+03  2.8830e+11  
  2261  1.1374e+07  3.0021e+03  2.8849e+11  
  2262  1.1368e+07  3.0021e+03  2.8867e+11  
  2263  1.1362e+07  3.0021e+03  2.8886e+11  
  2264  1.1355e+07  3.0021e+03  2.8905e+11  
  2265  1.1349e+07  3.0022e+03  2.8923e+11  
  2266  1.1343e+07  3.0022e+03  2.8942e+11  
  2267  1.1337e+07  3.0022e+03  2.8961e+11  
  2268  1.1331e+07  3.0022e+03  2.8979e+11  
  2269  1.1325e+07  3.0022e+03  2.8998e+11  
  2270  1.1318e+07  3.0022e+03  2.9017e+11  
  2271  1.1312e+07  3.0022e+03  2.9035e+11  
  2272  1.1306e+07  3.0023e+03  2.9054e+11  
  2273  1.1300e+07  3.0023e+03  2.9072e+11  
  2274  1.1294e+07  3.0023e+03  2.9091e+11  
  2275  1.1287e+07  3.0023e+03  2.9110e+11  
  2276  1.1281e+07  3.0023e+03  2.9128e+11  
  2277  1.1275e+07  3.0023e+03  2.9147e+11  
  2278  1.1269e+07  3.0023e+03  2.9165e+11  
  2279  1.1263e+07  3.0024e+03  2.9184e+11  
  2280  1.1256e+07  3.0024e+03  2.9203e+11  
  2281  1.1250e+07  3.0024e+03  2.9221e+11  
  2282  1.1244e+07  3.0024e+03  2.9240e+11  
  2283  1.1238e+07  3.0024e+03  2.9258e+11  
  2284  1.1232e+07  3.0024e+03  2.9277e+11  
  2285  1.1225e+07  3.0024e+03  2.9295e+11  
  2286  1.1219e+07  3.0025e+03  2.9314e+11  
  2287  1.1213e+07  3.0025e+03  2.9332e+11  
  2288  1.1207e+07  3.0025e+03  2.9351e+11  
  2289  1.1201e+07  3.0025e+03  2.9369e+11  
  2290  1.1194e+07  3.0025e+03  2.9388e+11  
  2291  1.1188e+07  3.0025e+03  2.9406e+11  
  2292  1.1182e+07  3.0025e+03  2.9425e+11  
  2293  1.1176e+07  3.0026e+03  2.9443e+11  
  2294  1.1170e+07  3.0026e+03  2.9461e+11  
  2295  1.1163e+07  3.0026e+03  2.9480e+11  
  2296  1.1157e+07  3.0026e+03  2.9498e+11  
  2297  1.1151e+07  3.0026e+03  2.9517e+11  
  2298  1.1145e+07  3.0026e+03  2.9535e+11  
  2299  1.1139e+07  3.0026e+03  2.9553e+11  
  2300  1.1132e+07  3.0027e+03  2.9572e+11  
  2301  1.1126e+07  3.0027e+03  2.9590e+11  
  2302  1.1120e+07  3.0027e+03  2.9609e+11  
  2303  1.1114e+07  3.0027e+03  2.9627e+11  
  2304  1.1108e+07  3.0027e+03  2.9645e+11  
  2305  1.1101e+07  3.0027e+03  2.9664e+11  
  2306  1.1095e+07  3.0028e+03  2.9682e+11  
  2307  1.1089e+07  3.0028e+03  2.9700e+11  
  2308  1.1083e+07  3.0028e+03  2.9719e+11  
  2309  1.1077e+07  3.0028e+03  2.9737e+11  
  2310  1.1070e+07  3.0028e+03  2.9755e+11  
  2311  1.1064e+07  3.0028e+03  2.9774e+11  
  2312  1.1058e+07  3.0028e+03  2.9792e+11  
  2313  1.1052e+07  3.0029e+03  2.9810e+11  
  2314  1.1046e+07  3.0029e+03  2.9828e+11  
  2315  1.1039e+07  3.0029e+03  2.9847e+11  
  2316  1.1033e+07  3.0029e+03  2.9865e+11  
  2317  1.1027e+07  3.0029e+03  2.9883e+11  
  2318  1.1021e+07  3.0029e+03  2.9901e+11  
  2319  1.1015e+07  3.0029e+03  2.9920e+11  
  2320  1.1008e+07  3.0030e+03  2.9938e+11  
  2321  1.1002e+07  3.0030e+03  2.9956e+11  
  2322  1.0996e+07  3.0030e+03  2.9974e+11  
  2323  1.0990e+07  3.0030e+03  2.9992e+11  
  2324  1.0984e+07  3.0030e+03  3.0011e+11  
  2325  1.0977e+07  3.0030e+03  3.0029e+11  
  2326  1.0971e+07  3.0030e+03  3.0047e+11  
  2327  1.0965e+07  3.0031e+03  3.0065e+11  
  2328  1.0959e+07  3.0031e+03  3.0083e+11  
  2329  1.0953e+07  3.0031e+03  3.0101e+11  
  2330  1.0946e+07  3.0031e+03  3.0120e+11  
  2331  1.0940e+07  3.0031e+03  3.0138e+11  
  2332  1.0934e+07  3.0031e+03  3.0156e+11  
  2333  1.0928e+07  3.0031e+03  3.0174e+11  
  2334  1.0922e+07  3.0032e+03  3.0192e+11  
  2335  1.0915e+07  3.0032e+03  3.0210e+11  
  2336  1.0909e+07  3.0032e+03  3.0228e+11  
  2337  1.0903e+07  3.0032e+03  3.0246e+11  
  2338  1.0897e+07  3.0032e+03  3.0264e+11  
  2339  1.0891e+07  3.0032e+03  3.0283e+11  
  2340  1.0884e+07  3.0033e+03  3.0301e+11  
  2341  1.0878e+07  3.0033e+03  3.0319e+11  
  2342  1.0872e+07  3.0033e+03  3.0337e+11  
  2343  1.0866e+07  3.0033e+03  3.0355e+11  
  2344  1.0860e+07  3.0033e+03  3.0373e+11  
  2345  1.0853e+07  3.0033e+03  3.0391e+11  
  2346  1.0847e+07  3.0033e+03  3.0409e+11  
  2347  1.0841e+07  3.0034e+03  3.0427e+11  
  2348  1.0835e+07  3.0034e+03  3.0445e+11  
  2349  1.0829e+07  3.0034e+03  3.0463e+11  
  2350  1.0822e+07  3.0034e+03  3.0481e+11  
  2351  1.0816e+07  3.0034e+03  3.0499e+11  
  2352  1.0810e+07  3.0034e+03  3.0517e+11  
  2353  1.0804e+07  3.0034e+03  3.0535e+11  
  2354  1.0798e+07  3.0035e+03  3.0553e+11  
  2355  1.0791e+07  3.0035e+03  3.0570e+11  
  2356  1.0785e+07  3.0035e+03  3.0588e+11  
  2357  1.0779e+07  3.0035e+03  3.0606e+11  
  2358  1.0773e+07  3.0035e+03  3.0624e+11  
  2359  1.0767e+07  3.0035e+03  3.0642e+11  
  2360  1.0760e+07  3.0036e+03  3.0660e+11  
  2361  1.0754e+07  3.0036e+03  3.0678e+11  
  2362  1.0748e+07  3.0036e+03  3.0696e+11  
  2363  1.0742e+07  3.0036e+03  3.0714e+11  
  2364  1.0736e+07  3.0036e+03  3.0732e+11  
  2365  1.0729e+07  3.0036e+03  3.0749e+11  
  2366  1.0723e+07  3.0036e+03  3.0767e+11  
  2367  1.0717e+07  3.0037e+03  3.0785e+11  
  2368  1.0711e+07  3.0037e+03  3.0803e+11  
  2369  1.0705e+07  3.0037e+03  3.0821e+11  
  2370  1.0698e+07  3.0037e+03  3.0839e+11  
  2371  1.0692e+07  3.0037e+03  3.0856e+11  
  2372  1.0686e+07  3.0037e+03  3.0874e+11  
  2373  1.0680e+07  3.0038e+03  3.0892e+11  
  2374  1.0674e+07  3.0038e+03  3.0910e+11  
  2375  1.0667e+07  3.0038e+03  3.0927e+11  
  2376  1.0661e+07  3.0038e+03  3.0945e+11  
  2377  1.0655e+07  3.0038e+03  3.0963e+11  
  2378  1.0649e+07  3.0038e+03  3.0981e+11  
  2379  1.0643e+07  3.0038e+03  3.0998e+11  
  2380  1.0636e+07  3.0039e+03  3.1016e+11  
  2381  1.0630e+07  3.0039e+03  3.1034e+11  
  2382  1.0624e+07  3.0039e+03  3.1052e+11  
  2383  1.0618e+07  3.0039e+03  3.1069e+11  
  2384  1.0612e+07  3.0039e+03  3.1087e+11  
  2385  1.0605e+07  3.0039e+03  3.1105e+11  
  2386  1.0599e+07  3.0040e+03  3.1122e+11  
  2387  1.0593e+07  3.0040e+03  3.1140e+11  
  2388  1.0587e+07  3.0040e+03  3.1158e+11  
  2389  1.0581e+07  3.0040e+03  3.1175e+11  
  2390  1.0574e+07  3.0040e+03  3.1193e+11  
  2391  1.0568e+07  3.0040e+03  3.1211e+11  
  2392  1.0562e+07  3.0040e+03  3.1228e+11  
  2393  1.0556e+07  3.0041e+03  3.1246e+11  
  2394  1.0550e+07  3.0041e+03  3.1264e+11  
  2395  1.0544e+07  3.0041e+03  3.1281e+11  
  2396  1.0537e+07  3.0041e+03  3.1299e+11  
  2397  1.0531e+07  3.0041e+03  3.1316e+11  
  2398  1.0525e+07  3.0041e+03  3.1334e+11  
  2399  1.0519e+07  3.0042e+03  3.1352e+11  
  2400  1.0513e+07  3.0042e+03  3.1369e+11  
  2401  1.0506e+07  3.0042e+03  3.1387e+11  
  2402  1.0500e+07  3.0042e+03  3.1404e+11  
  2403  1.0494e+07  3.0042e+03  3.1422e+11  
  2404  1.0488e+07  3.0042e+03  3.1439e+11  
  2405  1.0482e+07  3.0042e+03  3.1457e+11  
  2406  1.0475e+07  3.0043e+03  3.1474e+11  
  2407  1.0469e+07  3.0043e+03  3.1492e+11  
  2408  1.0463e+07  3.0043e+03  3.1509e+11  
  2409  1.0457e+07  3.0043e+03  3.1527e+11  
  2410  1.0451e+07  3.0043e+03  3.1544e+11  
  2411  1.0444e+07  3.0043e+03  3.1562e+11  
  2412  1.0438e+07  3.0044e+03  3.1579e+11  
  2413  1.0432e+07  3.0044e+03  3.1597e+11  
  2414  1.0426e+07  3.0044e+03  3.1614e+11  
  2415  1.0420e+07  3.0044e+03  3.1632e+11  
  2416  1.0413e+07  3.0044e+03  3.1649e+11  
  2417  1.0407e+07  3.0044e+03  3.1667e+11  
  2418  1.0401e+07  3.0045e+03  3.1684e+11  
  2419  1.0395e+07  3.0045e+03  3.1701e+11  
  2420  1.0389e+07  3.0045e+03  3.1719e+11  
  2421  1.0382e+07  3.0045e+03  3.1736e+11  
  2422  1.0376e+07  3.0045e+03  3.1754e+11  
  2423  1.0370e+07  3.0045e+03  3.1771e+11  
  2424  1.0364e+07  3.0045e+03  3.1788e+11  
  2425  1.0358e+07  3.0046e+03  3.1806e+11  
  2426  1.0351e+07  3.0046e+03  3.1823e+11  
  2427  1.0345e+07  3.0046e+03  3.1841e+11  
  2428  1.0339e+07  3.0046e+03  3.1858e+11  
  2429  1.0333e+07  3.0046e+03  3.1875e+11  
  2430  1.0327e+07  3.0046e+03  3.1893e+11  
  2431  1.0320e+07  3.0047e+03  3.1910e+11  
  2432  1.0314e+07  3.0047e+03  3.1927e+11  
  2433  1.0308e+07  3.0047e+03  3.1945e+11  
  2434  1.0302e+07  3.0047e+03  3.1962e+11  
  2435  1.0296e+07  3.0047e+03  3.1979e+11  
  2436  1.0289e+07  3.0047e+03  3.1996e+11  
  2437  1.0283e+07  3.0048e+03  3.2014e+11  
  2438  1.0277e+07  3.0048e+03  3.2031e+11  
  2439  1.0271e+07  3.0048e+03  3.2048e+11  
  2440  1.0265e+07  3.0048e+03  3.2065e+11  
  2441  1.0258e+07  3.0048e+03  3.2083e+11  
  2442  1.0252e+07  3.0048e+03  3.2100e+11  
  2443  1.0246e+07  3.0049e+03  3.2117e+11  
  2444  1.0240e+07  3.0049e+03  3.2134e+11  
  2445  1.0234e+07  3.0049e+03  3.2152e+11  
  2446  1.0227e+07  3.0049e+03  3.2169e+11  
  2447  1.0221e+07  3.0049e+03  3.2186e+11  
  2448  1.0215e+07  3.0049e+03  3.2203e+11  
  2449  1.0209e+07  3.0050e+03  3.2220e+11  
  2450  1.0203e+07  3.0050e+03  3.2237e+11  
  2451  1.0196e+07  3.0050e+03  3.2255e+11  
  2452  1.0190e+07  3.0050e+03  3.2272e+11  
  2453  1.0184e+07  3.0050e+03  3.2289e+11  
  2454  1.0178e+07  3.0050e+03  3.2306e+11  
  2455  1.0172e+07  3.0051e+03  3.2323e+11  
  2456  1.0165e+07  3.0051e+03  3.2340e+11  
  2457  1.0159e+07  3.0051e+03  3.2357e+11  
  2458  1.0153e+07  3.0051e+03  3.2375e+11  
  2459  1.0147e+07  3.0051e+03  3.2392e+11  
  2460  1.0141e+07  3.0051e+03  3.2409e+11  
  2461  1.0134e+07  3.0052e+03  3.2426e+11  
  2462  1.0128e+07  3.0052e+03  3.2443e+11  
  2463  1.0122e+07  3.0052e+03  3.2460e+11  
  2464  1.0116e+07  3.0052e+03  3.2477e+11  
  2465  1.0110e+07  3.0052e+03  3.2494e+11  
  2466  1.0103e+07  3.0052e+03  3.2511e+11  
  2467  1.0097e+07  3.0053e+03  3.2528e+11  
  2468  1.0091e+07  3.0053e+03  3.2545e+11  
  2469  1.0085e+07  3.0053e+03  3.2562e+11  
  2470  1.0079e+07  3.0053e+03  3.2579e+11  
  2471  1.0072e+07  3.0053e+03  3.2596e+11  
  2472  1.0066e+07  3.0053e+03  3.2613e+11  
  2473  1.0060e+07  3.0054e+03  3.2630e+11  
  2474  1.0054e+07  3.0054e+03  3.2647e+11  
  2475  1.0048e+07  3.0054e+03  3.2664e+11  
  2476  1.0041e+07  3.0054e+03  3.2681e+11  
  2477  1.0035e+07  3.0054e+03  3.2698e+11  
  2478  1.0029e+07  3.0054e+03  3.2715e+11  
  2479  1.0023e+07  3.0055e+03  3.2732e+11  
  2480  1.0017e+07  3.0055e+03  3.2749e+11  
  2481  1.0010e+07  3.0055e+03  3.2766e+11  
  2482  1.0004e+07  3.0055e+03  3.2783e+11  
  2483  9.9980e+06  3.0055e+03  3.2800e+11  
  2484  9.9918e+06  3.0055e+03  3.2817e+11  
  2485  9.9856e+06  3.0056e+03  3.2834e+11  
  2486  9.9795e+06  3.0056e+03  3.2850e+11  
  2487  9.9733e+06  3.0056e+03  3.2867e+11  
  2488  9.9671e+06  3.0056e+03  3.2884e+11  
  2489  9.9609e+06  3.0056e+03  3.2901e+11  
  2490  9.9547e+06  3.0056e+03  3.2918e+11  
  2491  9.9485e+06  3.0057e+03  3.2935e+11  
  2492  9.9423e+06  3.0057e+03  3.2952e+11  
  2493  9.9361e+06  3.0057e+03  3.2968e+11  
  2494  9.9299e+06  3.0057e+03  3.2985e+11  
  2495  9.9237e+06  3.0057e+03  3.3002e+11  
  2496  9.9175e+06  3.0058e+03  3.3019e+11  
  2497  9.9113e+06  3.0058e+03  3.3036e+11  
  2498  9.9051e+06  3.0058e+03  3.3052e+11  
  2499  9.8989e+06  3.0058e+03  3.3069e+11  
  2500  9.8927e+06  3.0058e+03  3.3086e+11  
  2501  9.8865e+06  3.0058e+03  3.3103e+11  
  2502  9.8803e+06  3.0059e+03  3.3120e+11  
  2503  9.8741e+06  3.0059e+03  3.3136e+11  
  2504  9.8679e+06  3.0059e+03  3.3153e+11  
  2505  9.8617e+06  3.0059e+03  3.3170e+11  
  2506  9.8555e+06  3.0059e+03  3.3187e+11  
  2507  9.8493e+06  3.0059e+03  3.3203e+11  
  2508  9.8431e+06  3.0060e+03  3.3220e+11  
  2509  9.8369e+06  3.0060e+03  3.3237e+11  
  2510  9.8307e+06  3.0060e+03  3.3253e+11  
  2511  9.8245e+06  3.0060e+03  3.3270e+11  
  2512  9.8183e+06  3.0060e+03  3.3287e+11  
  2513  9.8121e+06  3.0061e+03  3.3303e+11  
  2514  9.8059e+06  3.0061e+03  3.3320e+11  
  2515  9.7997e+06  3.0061e+03  3.3337e+11  
  2516  9.7935e+06  3.0061e+03  3.3353e+11  
  2517  9.7873e+06  3.0061e+03  3.3370e+11  
  2518  9.7811e+06  3.0061e+03  3.3387e+11  
  2519  9.7749e+06  3.0062e+03  3.3403e+11  
  2520  9.7687e+06  3.0062e+03  3.3420e+11  
  2521  9.7625e+06  3.0062e+03  3.3437e+11  
  2522  9.7563e+06  3.0062e+03  3.3453e+11  
  2523  9.7501e+06  3.0062e+03  3.3470e+11  
  2524  9.7439e+06  3.0062e+03  3.3486e+11  
  2525  9.7377e+06  3.0063e+03  3.3503e+11  
  2526  9.7315e+06  3.0063e+03  3.3520e+11  
  2527  9.7253e+06  3.0063e+03  3.3536e+11  
